log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
-2,499,501,0.501,3.216335554122925
4,502,498,0.498,3.21691540145874
-36,482,518,0.518,3.21322806930542
28,514,486,0.486,3.2164794652462008
10,505,495,0.495,3.210194335460663
-62,469,531,0.531,3.2147424149513246
6,503,497,0.497,3.21663876080513
-2,499,501,0.501,3.2169695835113528
-6,497,503,0.503,3.2168071641921996
-2,499,501,0.501,3.2143812578320503
-20,490,510,0.51,3.215850077867508
-44,478,522,0.522,3.215056587338448
30,515,485,0.485,3.2168355288505555
16,508,492,0.492,3.216992486715317
0,500,500,0.5,3.2135943504720927
8,504,496,0.496,3.2160997743606567
-16,492,508,0.508,3.2153773382902147
-32,484,516,0.516,3.21675666809082
-22,489,511,0.511,3.215760441303253
-10,495,505,0.505,3.2167613360881804
10,505,495,0.495,3.216942661523819
-58,471,529,0.529,3.2133795115351678
18,509,491,0.491,3.216872844696045
10,505,495,0.495,3.216875146627426
-32,484,516,0.516,3.216709321498871
-10,495,505,0.505,3.2165527226924895
-74,463,537,0.537,3.2166535482406617
32,516,484,0.484,3.2168756082057954
40,520,480,0.48,3.2168076786994932
-22,489,511,0.511,3.2154568746089933
22,511,489,0.489,3.2165035576820373
24,512,488,0.488,3.211215329542756
-50,475,525,0.525,3.215707167863846
-16,492,508,0.508,3.2145677540302278
-8,496,504,0.504,3.216367706775665
-62,469,531,0.531,3.214510005950928
-36,482,518,0.518,3.2151468369960785
6,503,497,0.497,3.2167117962837217
-48,476,524,0.524,3.215285789847374
-40,480,520,0.52,3.2145008833408357
-36,482,518,0.518,3.213903613090515
-26,487,513,0.513,3.2165511910915376
26,513,487,0.487,3.2152445380687715
-16,492,508,0.508,3.217027534723282
-4,498,502,0.502,3.2165492844581602
-56,472,528,0.528,3.2168241305351257
-84,458,542,0.542,3.2169807043075562
-8,496,504,0.504,3.2159024946689607
-12,494,506,0.506,3.2164402248859405
-28,486,514,0.514,3.216848257303238
-2,499,501,0.501,3.213062246710062
14,507,493,0.493,3.2167024805545807
-30,485,515,0.515,3.2137839943170547
-16,492,508,0.508,3.2162305920124052
2,501,499,0.499,3.216194787502289
-72,464,536,0.536,3.21306028907001
-44,478,522,0.522,3.2157415709495543
18,509,491,0.491,3.21605614233017
-62,469,531,0.531,3.2169831392765045
-32,484,516,0.516,3.2167792026996613
-36,482,518,0.518,3.217007964134216
-2,499,501,0.501,3.2163036074638365
-8,496,504,0.504,3.2136221820712088
24,512,488,0.488,3.216691199064255
30,515,485,0.485,3.2168929834365843
-20,490,510,0.51,3.2153360345363615
-28,486,514,0.514,3.2163836965560915
