log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
246,373,127,0.254,2.9951020231246948
196,348,152,0.304,2.9953162417411803
234,367,133,0.266,2.9952465205192564
212,356,144,0.288,2.9953097920417786
234,367,133,0.266,2.9948958973884583
234,367,133,0.266,2.995221297264099
254,377,123,0.246,2.995283257484436
234,367,133,0.266,2.995295862197876
254,377,123,0.246,2.9930381503105163
236,368,132,0.264,2.994321452140808
240,370,130,0.26,2.99526850938797
282,391,109,0.218,2.995250764846802
236,368,132,0.264,2.995176856994629
284,392,108,0.216,2.995152092456818
222,361,139,0.278,2.995225179672241
210,355,145,0.29,2.9951206498146057
192,346,154,0.308,2.991207152247429
234,367,133,0.266,2.9951342768669127
212,356,144,0.288,2.9950997114181517
208,354,146,0.292,2.9950566630363467
204,352,148,0.296,2.9933783512115477
240,370,130,0.26,2.9943647775650026
250,375,125,0.25,2.987695188164711
212,356,144,0.288,2.9949799637794494
234,367,133,0.266,2.9945969676971433
250,375,125,0.25,2.994589241504669
250,375,125,0.25,2.9943504190444945
238,369,131,0.262,2.9938581433296205
272,386,114,0.228,2.993264067173004
228,364,136,0.272,2.992727430820465
248,374,126,0.252,2.9925305671691893
274,387,113,0.226,2.9911438760757445
240,370,130,0.26,2.9771804814338685
214,357,143,0.286,2.9867903995513916
248,374,126,0.252,2.98582293510437
282,391,109,0.218,2.9827595999240875
256,378,122,0.244,2.969110901117325
272,386,114,0.228,2.964189145565033
254,377,123,0.246,2.9540112590789795
202,351,149,0.298,2.9587483086586
266,383,117,0.234,2.9259448947906495
216,358,142,0.284,2.900286747932434
228,364,136,0.272,2.8982844014167783
264,382,118,0.236,2.8729925217926504
212,356,144,0.288,2.8373744913935663
276,388,112,0.224,2.7728213553428662
274,387,113,0.226,2.7349289322259285
252,376,124,0.248,2.7765660311299145
226,363,137,0.274,2.7176707003116607
220,360,140,0.28,2.73391985768266
226,363,137,0.274,2.74651255774498
246,373,127,0.254,2.7263526404798033
276,388,112,0.224,2.7511279122829437
298,399,101,0.202,2.749427762627602
250,375,125,0.25,2.7618008388876913
282,391,109,0.218,2.7712891483306885
238,369,131,0.262,2.7828809642791748
214,357,143,0.286,2.7845523715019227
274,387,113,0.226,2.758240917801857
268,384,116,0.232,2.7595803713910283
240,370,130,0.26,2.7625419788360595
254,377,123,0.246,2.706514270121045
226,363,137,0.274,2.703792069703889
286,393,107,0.214,2.7144037282466886
290,395,105,0.21,2.7161918387413024
236,368,132,0.264,2.679433912932873
318,409,91,0.182,2.6045718531012536
262,381,119,0.238,2.602829149290195
280,390,110,0.22,2.644451780349016
252,376,124,0.248,2.6286103523671627
266,383,117,0.234,2.6651820738315584
244,372,128,0.256,2.629690043896437
262,381,119,0.238,2.645091364170745
286,393,107,0.214,2.652904968738556
266,383,117,0.234,2.6522473332881926
290,395,105,0.21,2.6160579237937927
234,367,133,0.266,2.6603247046470644
284,392,108,0.216,2.6144809393584727
216,358,142,0.284,2.6409140031933784
258,379,121,0.242,2.634438424944878
272,386,114,0.228,2.633462968111038
218,359,141,0.282,2.6730648536682127
264,382,118,0.236,2.629595489025116
298,399,101,0.202,2.5863674772381784
238,369,131,0.262,2.6248309803903105
298,399,101,0.202,2.59421226978302
262,381,119,0.238,2.6021149243810213
282,391,109,0.218,2.595756516337395
292,396,104,0.208,2.580229604676366
282,391,109,0.218,2.5708239619731903
