log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
-9004,482,518,0.518,3.9087581553459168
-8722,491,509,0.509,3.9113768482208253
-9362,473,527,0.527,3.9073965978194027
-8820,512,488,0.488,3.911103862762451
-9268,452,548,0.548,3.9114119312763216
-9387,475,525,0.525,3.909627382278442
-8850,510,490,0.49,3.9107436113357545
-9107,515,485,0.485,3.906837924361229
-9953,470,530,0.53,3.904221689462662
-8990,498,502,0.502,3.911060916900635
-8958,469,531,0.531,3.90989497423172
-8915,492,508,0.508,3.911375626087189
-8836,519,481,0.481,3.9112137241363527
-9521,482,518,0.518,3.9112241442203524
-8940,508,492,0.492,3.911315549135208
-9885,465,535,0.535,3.9099992535114287
-8514,532,468,0.468,3.911412382364273
-8821,508,492,0.492,3.9113978538513186
-9344,497,503,0.503,3.911024185180664
-8220,526,474,0.474,3.9111725103855135
-8533,519,481,0.481,3.910328958272934
-8112,519,481,0.481,3.911374420642853
-7694,537,463,0.463,3.907829033732414
-8781,529,471,0.471,3.910691049337387
-8634,528,472,0.472,3.9113085939884185
-8764,515,485,0.485,3.9113098187446593
-8261,505,495,0.495,3.9112844417095185
-8644,496,504,0.504,3.910678404331207
-8620,516,484,0.484,3.9113313524723052
-8712,517,483,0.483,3.903090339541435
-8638,503,497,0.497,3.911231307268143
-8687,493,507,0.507,3.9113298416137696
-8845,497,503,0.503,3.911383144617081
-8517,514,486,0.486,3.9036822925806045
-8912,503,497,0.497,3.9088023948669433
-8495,518,482,0.482,3.9100619804859162
-8522,521,479,0.479,3.911369787693024
-9652,488,512,0.512,3.9113912959098815
-8333,546,454,0.454,3.9113886623382568
-8259,505,495,0.495,3.910750097513199
-8221,521,479,0.479,3.9085046988725662
-8453,518,482,0.482,3.909290964126587
-7789,529,471,0.471,3.911360875606537
-8476,511,489,0.489,3.9112586932182314
-8406,516,484,0.484,3.910969870567322
-8536,530,470,0.47,3.911086357593536
-8637,515,485,0.485,3.911042357683182
-8934,493,507,0.507,3.9099306786060333
-8303,506,494,0.494,3.9107470326423646
-8349,508,492,0.492,3.911305521965027
-9297,485,515,0.515,3.9101870229244233
-8861,492,508,0.508,3.9101151213645937
-8033,521,479,0.479,3.9075357217788698
-8597,535,465,0.465,3.9110154666900634
-8789,532,468,0.468,3.911199362277985
-8643,501,499,0.499,3.9076378388404844
-9105,503,497,0.497,3.9079756231307985
-8279,522,478,0.478,3.9103717851638793
-8136,518,482,0.482,3.911325184583664
-8235,510,490,0.49,3.909998949766159
-8971,504,496,0.496,3.9084508183002473
-8155,524,476,0.476,3.908292242527008
-8345,513,487,0.487,3.911177254199982
-8368,502,498,0.498,3.9112017812728883
-8409,515,485,0.485,3.9076903451681138
-8702,482,518,0.518,3.91103955245018
-8411,517,483,0.483,3.908883431315422
-8622,514,486,0.486,3.9113835396766663
-8357,512,488,0.488,3.9111600303649903
-8339,532,468,0.468,3.9110156872272492
