log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
354,677,323,0.323,1.1920930376163597e-07
438,719,281,0.281,1.1920930376163597e-07
370,685,315,0.315,1.1920930376163597e-07
328,664,336,0.336,1.1920930376163597e-07
354,677,323,0.323,1.1920930376163597e-07
300,650,350,0.35,1.1920930376163597e-07
396,698,302,0.302,1.1920930376163597e-07
414,707,293,0.293,1.1920930376163597e-07
450,725,275,0.275,1.1920930376163597e-07
406,703,297,0.297,1.1920930376163597e-07
336,668,332,0.332,1.1920930376163597e-07
344,672,328,0.328,1.1920930376163597e-07
366,683,317,0.317,1.1920930376163597e-07
380,690,310,0.31,1.1920930376163597e-07
370,685,315,0.315,1.1920930376163597e-07
362,681,319,0.319,1.1920930376163597e-07
466,733,267,0.267,1.1920930376163597e-07
422,711,289,0.289,1.1920930376163597e-07
400,700,300,0.3,1.1920930376163597e-07
370,685,315,0.315,1.1920930376163597e-07
332,666,334,0.334,1.1920930376163597e-07
370,685,315,0.315,1.1920930376163597e-07
344,672,328,0.328,1.1920930376163597e-07
370,685,315,0.315,1.1920930376163597e-07
322,661,339,0.339,1.1920930376163597e-07
428,714,286,0.286,1.1920930376163597e-07
404,702,298,0.298,1.1920930376163597e-07
396,698,302,0.302,1.1920930376163597e-07
382,691,309,0.309,1.1920930376163597e-07
392,696,304,0.304,1.1920930376163597e-07
376,688,312,0.312,1.1920930376163597e-07
366,683,317,0.317,1.1920930376163597e-07
436,718,282,0.282,1.1920930376163597e-07
376,688,312,0.312,1.1920930376163597e-07
330,665,335,0.335,1.1920930376163597e-07
406,703,297,0.297,1.1920930376163597e-07
412,706,294,0.294,1.1920930376163597e-07
300,650,350,0.35,1.1920930376163597e-07
382,691,309,0.309,1.1920930376163597e-07
402,701,299,0.299,1.1920930376163597e-07
376,688,312,0.312,1.1920930376163597e-07
334,667,333,0.333,1.1920930376163597e-07
362,681,319,0.319,1.1920930376163597e-07
398,699,301,0.301,1.1920930376163597e-07
376,688,312,0.312,1.1920930376163597e-07
372,686,314,0.314,1.1920930376163597e-07
378,689,311,0.311,1.1920930376163597e-07
338,669,331,0.331,1.1920930376163597e-07
360,680,320,0.32,1.1920930376163597e-07
382,691,309,0.309,1.1920930376163597e-07
350,675,325,0.325,1.1920930376163597e-07
396,698,302,0.302,1.1920930376163597e-07
334,667,333,0.333,1.1920930376163597e-07
454,727,273,0.273,1.1920930376163597e-07
386,693,307,0.307,1.1920930376163597e-07
