log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
-350,661,339,0.339,1.6076610041856765
-221,693,307,0.307,1.6074883788824081
-197,706,294,0.294,1.6074767102003098
-220,679,321,0.321,1.6074302470684052
-282,682,318,0.318,1.6074489612579346
-233,678,322,0.322,1.607417428135872
-258,670,330,0.33,1.6073673033714295
-295,666,334,0.334,1.6073154360055923
-333,645,355,0.355,1.6070197303295135
-343,641,359,0.359,1.6063177613019943
-277,665,335,0.335,1.6063640240430832
-460,623,377,0.377,1.6062224028110503
-442,619,381,0.381,1.6063120285272598
-333,644,356,0.356,1.6061507164239883
-304,652,348,0.348,1.6060363863706588
-373,643,357,0.357,1.605869021654129
-347,657,343,0.343,1.6055462137460708
-301,664,336,0.336,1.605100596666336
-279,656,344,0.344,1.6049812529087066
-399,631,369,0.369,1.605018299818039
-452,618,382,0.382,1.6046488971710204
-408,629,371,0.371,1.604623017668724
-321,658,342,0.342,1.604454814195633
-364,645,355,0.355,1.6043182269334793
-337,658,342,0.342,1.6042620545625688
-306,658,342,0.342,1.6038359456062317
-337,641,359,0.359,1.60386401283741
-316,656,344,0.344,1.6036483994722366
-377,638,362,0.362,1.6032308436632157
-348,634,366,0.366,1.6032537151575088
-559,605,395,0.395,1.602968206524849
-476,603,397,0.397,1.6031954374313355
-356,638,362,0.362,1.6030414828062058
-382,625,375,0.375,1.6025722774267197
-338,651,349,0.349,1.6025383172035217
-280,670,330,0.33,1.602234279513359
-261,654,346,0.346,1.6013330037593843
-325,658,342,0.342,1.6013051141500474
-351,634,366,0.366,1.6007335081100464
-299,654,346,0.346,1.6012923107147217
-356,646,354,0.354,1.6007032335996627
-404,621,379,0.379,1.6005986355543136
-366,635,365,0.365,1.5996636501550674
-281,656,344,0.344,1.5993814438581466
-319,652,348,0.348,1.5978174386024475
-234,658,342,0.342,1.5962949084043503
-351,642,358,0.358,1.595670515537262
-306,646,354,0.354,1.5937807722091675
-353,647,353,0.353,1.5948290450572968
-276,664,336,0.336,1.5942118833065033
-315,660,340,0.34,1.5930186383724212
-241,680,320,0.32,1.5918572182655335
-270,669,331,0.331,1.5899671623706817
-364,634,366,0.366,1.587924224972725
-311,658,342,0.342,1.5828834377527237
-149,685,315,0.315,1.5833124651908874
-219,672,328,0.328,1.5800425089597703
-271,655,345,0.345,1.5793366621732712
-256,663,337,0.337,1.578195338487625
-196,683,317,0.317,1.5773131906986237
-258,683,317,0.317,1.5742127866744995
-177,693,307,0.307,1.5729193677902222
-247,654,346,0.346,1.5608254355192184
-157,689,311,0.311,1.5574192261695863
-217,682,318,0.318,1.5533735740184784
-65,715,285,0.285,1.5518744348287583
-214,670,330,0.33,1.5479147292375564
-174,692,308,0.308,1.5497058728933335
-150,691,309,0.309,1.548890735387802
-175,693,307,0.307,1.5476993997097015
-84,713,287,0.287,1.5212934037446977
-134,699,301,0.301,1.5080816951990128
-60,713,287,0.287,1.508152334332466
-326,650,350,0.35,1.5078389998674393
-82,715,285,0.285,1.495318373799324
-137,689,311,0.311,1.4976591094732286
-144,696,304,0.304,1.4930674743652343
-223,677,323,0.323,1.4971340525150298
-167,688,312,0.312,1.449077318906784
-44,717,283,0.283,1.4284206867218017
-2,735,265,0.265,1.4050664603710175
46,741,259,0.259,1.4254246771335601
41,751,249,0.249,1.4046434849500655
