log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
118,559,441,0.441,1.6071319712400436
150,575,425,0.425,1.6070238573551179
84,542,458,0.458,1.6068898627758026
78,539,461,0.461,1.6069637410640716
160,580,420,0.42,1.6048675661087035
108,554,446,0.446,1.6047492728233337
138,569,431,0.431,1.6046171679496766
130,565,435,0.435,1.6043989757299424
154,577,423,0.423,1.597893415570259
226,613,387,0.387,1.5976048818826676
204,602,398,0.398,1.5963699425458908
106,553,447,0.447,1.5964983705282212
144,572,428,0.428,1.5698085013628007
150,575,425,0.425,1.5657267246246338
146,573,427,0.427,1.5623629587888717
168,584,416,0.416,1.5600488949418068
258,629,371,0.371,1.4470714386701584
256,628,372,0.372,1.4452814705371857
300,650,350,0.35,1.439314293563366
350,675,325,0.325,1.410905858695507
400,700,300,0.3,1.158357359468937
460,730,270,0.27,1.1652247296571732
358,679,321,0.321,1.1638564803004265
490,745,255,0.255,1.0850044713616371
492,746,254,0.254,0.8996493058800697
514,757,243,0.243,0.8918864161372185
486,743,257,0.257,0.8931201357245445
558,779,221,0.221,0.8618560672998429
590,795,205,0.205,0.7593046497553587
624,812,188,0.188,0.7503131373673677
570,785,215,0.215,0.7704514761716127
616,808,192,0.192,0.7456678646951914
666,833,167,0.167,0.542481874588877
716,858,142,0.142,0.5099325002171099
714,857,143,0.143,0.4741184528050944
700,850,150,0.15,0.44895560380816457
608,804,196,0.196,0.4150861918494338
664,832,168,0.168,0.3745678599150851
706,853,147,0.147,0.3471363310536835
700,850,150,0.15,0.35300709094200283
724,862,138,0.138,0.36135566082503645
722,861,139,0.139,0.3732301599078346
676,838,162,0.162,0.3641383656146936
740,870,130,0.13,0.320481132154353
776,888,112,0.112,0.23328183194599114
716,858,142,0.142,0.2761156215493102
762,881,119,0.119,0.21296432710060617
684,842,158,0.158,0.23181721176509745
802,901,99,0.099,0.17071463371050777
758,879,121,0.121,0.20945258680824191
852,926,74,0.074,0.18476133631786798
740,870,130,0.13,0.19062624522380064
724,862,138,0.138,0.24800443625659682
764,882,118,0.118,0.2184569131275639
708,854,146,0.146,0.25362942305952313
716,858,142,0.142,0.22337711326614954
708,854,146,0.146,0.20715734244475606
794,897,103,0.103,0.1650210701817414
730,865,135,0.135,0.16132945450670377
748,874,126,0.126,0.17224128565727734
720,860,140,0.14,0.14021819481527928
738,869,131,0.131,0.13915153317226214
744,872,128,0.128,0.12871666614834976
778,889,111,0.111,0.1275493606324162
756,878,122,0.122,0.1559114955207915
792,896,104,0.104,0.13133887861401308
688,844,156,0.156,0.17307165559110582
734,867,133,0.133,0.14463219914932415
732,866,134,0.134,0.09766564700726667
784,892,108,0.108,0.10248015459162707
758,879,121,0.121,0.09910160587207792
824,912,88,0.088,0.08614713414724974
714,857,143,0.143,0.10231400926572679
750,875,125,0.125,0.10385505482784356
796,898,102,0.102,0.0951661558359956
790,895,105,0.105,0.09782184308451725
768,884,116,0.116,0.09837452049533021
760,880,120,0.12,0.1115163691935304
750,875,125,0.125,0.10422751814607181
762,881,119,0.119,0.10155217274022289
744,872,128,0.128,0.0899996371675079
772,886,114,0.114,0.0885496237568184
772,886,114,0.114,0.08731308887380874
726,863,137,0.137,0.09783680738456314
812,906,94,0.094,0.061753073233355736
776,888,112,0.112,0.07724755132003702
778,889,111,0.111,0.07594648071906704
710,855,145,0.145,0.07953296139208396
806,903,97,0.097,0.06992668193070858
752,876,124,0.124,0.06368187268114707
762,881,119,0.119,0.06477380193461431
774,887,113,0.113,0.06286170174225117
714,857,143,0.143,0.06610670598589787
792,896,104,0.104,0.06645392389474727
848,924,76,0.076,0.044109742486474715
758,879,121,0.121,0.05222961687888164
784,892,108,0.108,0.04860297283546606
796,898,102,0.102,0.04802706081870201
802,901,99,0.099,0.03684398235863409
790,895,105,0.105,0.04706735847549499
794,897,103,0.103,0.047449990930464994
780,890,110,0.11,0.04564380400887967
740,870,130,0.13,0.04526483881124295
782,891,109,0.109,0.04453719620227639
766,883,117,0.117,0.049904290037509784
772,886,114,0.114,0.05214493815209062
772,886,114,0.114,0.0489532405953787
762,881,119,0.119,0.056453213788081484
782,891,109,0.109,0.05090341291997174
710,855,145,0.145,0.04609167855850683
772,886,114,0.114,0.05497931950716884
780,890,110,0.11,0.05271180262841517
760,880,120,0.12,0.050715489577443804
782,891,109,0.109,0.05983253884190435
758,879,121,0.121,0.05669165163055004
782,891,109,0.109,0.050561142441962144
758,879,121,0.121,0.04858802002631273
756,878,122,0.122,0.04673496099107433
760,880,120,0.12,0.04775950175122125
808,904,96,0.096,0.04276355014172804
732,866,134,0.134,0.048210754905747305
734,867,133,0.133,0.05203063191077672
778,889,111,0.111,0.051784866259375124
776,888,112,0.112,0.05216972477186937
724,862,138,0.138,0.05618979449398467
748,874,126,0.126,0.052779949348827356
790,895,105,0.105,0.04743790831998922
780,890,110,0.11,0.039875826971554486
778,889,111,0.111,0.04528904397648876
760,880,120,0.12,0.041860254479324795
770,885,115,0.115,0.058755636407178825
786,893,107,0.107,0.057329354671324835
784,892,108,0.108,0.05065414309687912
754,877,123,0.123,0.05211627216183115
798,899,101,0.101,0.03841328243834141
784,892,108,0.108,0.03978782063230028
716,858,142,0.142,0.04836739150783979
724,862,138,0.138,0.05017387464916101
748,874,126,0.126,0.052201648244517854
768,884,116,0.116,0.058295997366316445
790,895,105,0.105,0.04947910000878619
754,877,123,0.123,0.04556496609729947
778,889,111,0.111,0.03863903469993966
744,872,128,0.128,0.044461412442935395
722,861,139,0.139,0.04073779550974723
790,895,105,0.105,0.039562254985939946
748,874,126,0.126,0.04754005147359567
742,871,129,0.129,0.04100808627676451
788,894,106,0.106,0.0391357058956637
750,875,125,0.125,0.03954234947255463
