log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
46,523,477,0.477,2.301545949220657
38,519,481,0.481,2.3015119066238405
24,512,488,0.488,2.3015348608493804
76,538,462,0.462,2.3014288268089294
42,521,479,0.479,2.3011621057987215
-14,493,507,0.507,2.3012902402877806
56,528,472,0.472,2.3012678508758544
40,520,480,0.48,2.3013024921417236
74,537,463,0.463,2.300628025174141
46,523,477,0.477,2.3010717778205874
72,536,464,0.464,2.3010858981609346
-12,494,506,0.506,2.301064525127411
76,538,462,0.462,2.3002498515844345
18,509,491,0.491,2.300198805809021
64,532,468,0.468,2.3005839369297028
66,533,467,0.467,2.30049666929245
140,570,430,0.43,2.2973153844382614
92,546,454,0.454,2.2986122493743895
102,551,449,0.449,2.299421101808548
88,544,456,0.456,2.299027323246002
44,522,478,0.478,2.28948023596406
86,543,457,0.457,2.290214301109314
76,538,462,0.462,2.2883372805118563
120,560,440,0.44,2.2875203825235366
232,616,384,0.384,2.2369523572921755
194,597,403,0.403,2.220221624493599
210,605,395,0.395,2.201171303600073
232,616,384,0.384,2.1738123476505278
506,753,247,0.247,1.6924961232114584
484,742,258,0.258,1.7657933729887008
474,737,263,0.263,1.6025008116960526
568,784,216,0.216,1.4537401955723763
700,850,150,0.15,0.8829981347322464
684,842,158,0.158,0.8521686567664146
778,889,111,0.111,0.8036595806479454
758,879,121,0.121,0.7810311567783356
736,868,132,0.132,0.7443119640946388
694,847,153,0.153,0.7349188951253891
758,879,121,0.121,0.7410250589917414
774,887,113,0.113,0.7600477713346482
722,861,139,0.139,0.6977056839862725
750,875,125,0.125,0.6641089083552361
752,876,124,0.124,0.6325807603001594
776,888,112,0.112,0.5753694205582142
756,878,122,0.122,0.49163442268176005
756,878,122,0.122,0.495176418364048
738,869,131,0.131,0.49185945226912736
746,873,127,0.127,0.4919887810908403
792,896,104,0.104,0.4526199608445168
722,861,139,0.139,0.45560276731848715
720,860,140,0.14,0.4631199939027429
772,886,114,0.114,0.44599308598041537
756,878,122,0.122,0.4729883924126625
722,861,139,0.139,0.4552675193250179
706,853,147,0.147,0.4741853518784046
752,876,124,0.124,0.47277009376883505
788,894,106,0.106,0.4214642590433359
772,886,114,0.114,0.41607883843779564
748,874,126,0.126,0.3869494440149283
778,889,111,0.111,0.38295025650411846
736,868,132,0.132,0.32143629038333893
814,907,93,0.093,0.3164338670819998
762,881,119,0.119,0.2756225120443851
752,876,124,0.124,0.26949287102371455
790,895,105,0.105,0.2236920746229589
788,894,106,0.106,0.2251683350063466
734,867,133,0.133,0.19648028869181872
746,873,127,0.127,0.21332782512158155
826,913,87,0.087,0.1938221518471837
734,867,133,0.133,0.19440353445336223
788,894,106,0.106,0.17312029534578324
776,888,112,0.112,0.18375768493115902
746,873,127,0.127,0.14088678069412708
750,875,125,0.125,0.1354189848927781
724,862,138,0.138,0.14547379035130142
