nob,cnt_gen_band,cnt_blk_band,cnt_suc_band,total_Gen_bandwidth,total_Block_bandwidth,cnt_suc_nos,utilization,avghop,routing_name,assingment_name,networktopo
0,[4916. 5118. 5036. 5098. 4976. 4758. 5046. 5050. 5038. 4964.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4916. 5118. 5036. 5098. 4976. 4758. 5046. 5050. 5038. 4964.],3434800.0,0,[8349. 8426. 7889. 6228. 5486. 2594. 2759. 2787. 2738. 2744.],0.1674939449404762,2.4348,KSP,FF,test_nsf
13,[4944. 4988. 5066. 4933. 4951. 4968. 4962. 5043. 5116. 5029.],[0. 0. 0. 0. 0. 0. 1. 2. 4. 6.],[4944. 4988. 5066. 4933. 4951. 4968. 4961. 5041. 5112. 5023.],3447812.5,1487.5,[8285. 8184. 7847. 6180. 5591. 2754. 2752. 2738. 2820. 2836.],0.25404807291666665,2.4475163542521057,KSP,FF,test_nsf
147,[4926. 4956. 5060. 4941. 5036. 4949. 5064. 5002. 5038. 5028.],[ 0.  0.  0.  0.  3.  3. 11. 25. 34. 71.],[4926. 4956. 5060. 4941. 5033. 4946. 5053. 4977. 5004. 4957.],3446775.0,16575.0,[8339. 8285. 7843. 6162. 5634. 2705. 2730. 2667. 2763. 2725.],0.3259557023809524,2.4060136802198464,KSP,FF,test_nsf
531,[4987. 5051. 4939. 5098. 4864. 5106. 4929. 4964. 4983. 5079.],[  0.   0.   0.   1.  15.  19.  49.  79. 152. 216.],[4987. 5051. 4939. 5097. 4849. 5087. 4880. 4885. 4831. 4863.],3438825.0,58700.0,[8324. 8477. 7746. 6201. 5314. 2778. 2645. 2653. 2658. 2673.],0.39395039732142856,2.365986779599345,KSP,FF,test_nsf
1008,[5052. 5013. 5114. 4906. 5007. 4976. 5014. 5005. 5004. 4909.],[  0.   0.   0.   6.  24.  53. 100. 196. 271. 358.],[5052. 5013. 5114. 4900. 4983. 4923. 4914. 4809. 4733. 4551.],3427487.5,109362.5,[8457. 8253. 7924. 6167. 5439. 2634. 2643. 2576. 2546. 2353.],0.4427186101190476,2.3357895166557805,KSP,FF,test_nsf
2272,[4940. 4950. 5006. 5182. 4983. 5032. 4983. 4936. 5028. 4960.],[  0.   0.   3.  16.  47. 135. 281. 379. 608. 803.],[4940. 4950. 5003. 5166. 4936. 4897. 4702. 4557. 4420. 4157.],3436425.0,245237.5,[8254. 8316. 7844. 6229. 5384. 2636. 2488. 2370. 2220. 1987.],0.4919918943452381,2.3000963794837412,KSP,FF,test_nsf
3576,[4998. 5022. 5056. 4991. 4960. 4951. 4990. 5011. 5071. 4950.],[   0.    0.    9.   27.  100.  246.  439.  654.  946. 1155.],[4998. 5022. 5047. 4964. 4860. 4705. 4551. 4357. 4125. 3795.],3435462.5,381000.0,[8285. 8458. 7761. 6103. 5138. 2473. 2326. 2172. 2037. 1671.],0.5168931904761904,2.273823884197829,KSP,FF,test_nsf
4864,[5040. 4906. 4984. 4865. 4991. 4991. 5093. 4886. 5082. 5162.],[   0.    0.   12.   69.  194.  337.  676.  863. 1232. 1481.],[5040. 4906. 4972. 4796. 4797. 4654. 4417. 4023. 3850. 3681.],3453275.0,510475.0,[8334. 8137. 7844. 5863. 5164. 2461. 2242. 1929. 1698. 1464.],0.5418026755952381,2.2415145338532434,KSP,FF,test_nsf
