nob,cnt_gen_band,cnt_blk_band,cnt_suc_band,total_Gen_bandwidth,total_Block_bandwidth,cnt_suc_nos,utilization,avghop,routing_name,assingment_name,networktopo
0,[4916. 5118. 5036. 5098. 4976. 4758. 5046. 5050. 5038. 4964.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4916. 5118. 5036. 5098. 4976. 4758. 5046. 5050. 5038. 4964.],3434800.0,0,[8349. 8426. 7889. 6228. 5486. 2594. 2759. 2787. 2738. 2744.],0.1674939449404762,2.4348,KSP,BF,test_nsf
6,[4944. 4988. 5066. 4933. 4951. 4968. 4962. 5043. 5116. 5029.],[0. 0. 0. 0. 1. 0. 0. 1. 2. 2.],[4944. 4988. 5066. 4933. 4950. 4968. 4962. 5042. 5114. 5027.],3447812.5,637.5,[8285. 8184. 7847. 6180. 5589. 2754. 2753. 2739. 2823. 2840.],0.25374602232142857,2.444313317598112,KSP,BF,test_nsf
120,[4926. 4956. 5060. 4941. 5036. 4949. 5064. 5002. 5038. 5028.],[ 0.  0.  0.  0.  3.  2.  7. 22. 26. 60.],[4926. 4956. 5060. 4941. 5033. 4947. 5057. 4980. 5012. 4968.],3446775.0,13575.0,[8339. 8285. 7844. 6161. 5634. 2706. 2733. 2672. 2769. 2737.],0.32503456101190475,2.4007618283881316,KSP,BF,test_nsf
452,[4987. 5051. 4939. 5098. 4864. 5106. 4929. 4964. 4983. 5079.],[  0.   0.   1.   1.  10.   9.  34.  77. 125. 195.],[4987. 5051. 4938. 5097. 4854. 5097. 4895. 4887. 4858. 4884.],3438825.0,50500.0,[8324. 8477. 7742. 6198. 5330. 2790. 2659. 2659. 2680. 2689.],0.3935556264880952,2.361467667716154,KSP,BF,test_nsf
1025,[5052. 5013. 5114. 4906. 5007. 4976. 5014. 5005. 5004. 4909.],[  0.   0.   0.   3.  12.  39.  85. 188. 284. 414.],[5052. 5013. 5114. 4903. 4995. 4937. 4929. 4817. 4720. 4495.],3427487.5,113762.5,[8457. 8252. 7929. 6180. 5475. 2647. 2656. 2576. 2521. 2282.],0.4414707291666667,2.3289433384379787,KSP,BF,test_nsf
2220,[4940. 4950. 5006. 5182. 4983. 5032. 4983. 4936. 5028. 4960.],[  0.   0.   2.  24.  57. 120. 233. 373. 631. 780.],[4940. 4950. 5004. 5158. 4926. 4912. 4750. 4563. 4397. 4180.],3436425.0,240012.5,[8254. 8317. 7841. 6231. 5396. 2649. 2532. 2371. 2193. 1996.],0.49109231845238094,2.2935119296776896,KSP,BF,test_nsf
3475,[4998. 5022. 5056. 4991. 4960. 4951. 4990. 5011. 5071. 4950.],[   0.    0.    7.   16.   96.  221.  414.  622.  937. 1162.],[4998. 5022. 5049. 4975. 4864. 4730. 4576. 4389. 4134. 3788.],3435462.5,372725.0,[8285. 8456. 7761. 6139. 5198. 2500. 2347. 2189. 2013. 1637.],0.5145762946428571,2.2705857066093498,KSP,BF,test_nsf
4750,[5040. 4906. 4984. 4865. 4991. 4991. 5093. 4886. 5082. 5162.],[   0.    0.   15.   59.  161.  313.  634.  831. 1256. 1481.],[5040. 4906. 4969. 4806. 4830. 4678. 4459. 4055. 3826. 3681.],3453275.0,502050.0,[8333. 8140. 7835. 5903. 5259. 2490. 2271. 1941. 1639. 1439.],0.5416611101190476,2.2377016574585635,KSP,BF,test_nsf
