nob,cnt_gen_band,cnt_blk_band,cnt_suc_band,total_Gen_bandwidth,total_Block_bandwidth,cnt_suc_nos,utilization,avghop,routing_name,assingment_name,networktopo
0,[ 9860. 10106. 10102. 10031.  9927.  9726. 10008. 10093. 10154.  9993.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[ 9860. 10106. 10102. 10031.  9927.  9726. 10008. 10093. 10154.  9993.],6882612.5,0,[16493. 16512. 15615. 12280. 10989.  5462.  5632.  5648.  5682.  5687.],0.23415837053571428,2.27635,fuzzy routing,2D,test_nsf
2,[ 9913. 10007.  9999. 10039.  9900. 10055.  9993.  9966. 10021. 10107.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 1.],[ 9913. 10007.  9999. 10039.  9900. 10055.  9993.  9966. 10020. 10106.],6885600.0,237.5,[16532. 16660. 15436. 12299. 10961.  5608.  5536.  5519.  5673.  5774.],0.2802607782738095,2.3117862357247145,fuzzy routing,2D,test_nsf
33,[ 9992.  9963. 10120. 10088.  9990. 10008.  9997.  9941. 10032.  9869.],[ 0.  0.  0.  0.  1.  0.  1.  4. 13. 14.],[ 9992.  9963. 10120. 10088.  9989. 10008.  9996.  9937. 10019.  9855.],6863912.5,3762.5,[16569. 16461. 15703. 12481. 11079.  5512.  5558.  5534.  5609.  5461.],0.3200718638392857,2.327788170096132,fuzzy routing,2D,test_nsf
183,[10038.  9928. 10040.  9856.  9951.  9942. 10083.  9897. 10153. 10112.],[ 0.  0.  0.  1.  2.  5. 20. 26. 44. 85.],[10038.  9928. 10040.  9855.  9949.  9937. 10063.  9871. 10109. 10027.],6888737.5,20475.0,[16496. 16485. 15589. 12306. 11136.  5526.  5616.  5524.  5667.  5472.],0.3599334270833333,2.338108738992356,fuzzy routing,2D,test_nsf
500,[10021.  9791. 10067.  9932.  9952. 10132. 10177.  9949.  9979. 10000.],[  0.   0.   1.   1.   7.  23.  50.  90. 139. 189.],[10021.  9791. 10066.  9931.  9945. 10109. 10127.  9859.  9840.  9811.],6884075.0,54887.5,[16409. 16499. 15698. 12333. 11066.  5695.  5635.  5404.  5475.  5286.],0.3917281748511905,2.3412763819095477,fuzzy routing,2D,test_nsf
987,[ 9983.  9972.  9918. 10037. 10038.  9976. 10018. 10119. 10050.  9889.],[  0.   0.   2.   1.  20.  62.  91. 150. 267. 394.],[ 9983.  9972.  9916. 10036. 10018.  9914.  9927.  9969.  9783.  9495.],6878662.5,108275.0,[16546. 16414. 15772. 12488. 11305.  5445.  5390.  5425.  5224.  5004.],0.42092491592261905,2.3312595315766615,fuzzy routing,2D,test_nsf
