log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
-388,306,694,0.694,3.908355910539627
-376,312,688,0.688,3.907952296733856
-370,315,685,0.685,3.908046529531479
-406,297,703,0.703,3.9075490310192107
-332,334,666,0.666,3.9072637836933137
-426,287,713,0.713,3.9074368250370024
-416,292,708,0.708,3.9068799753189087
-348,326,674,0.674,3.906077661037445
-360,320,680,0.68,3.904976333618164
-380,310,690,0.69,3.904322648048401
-434,283,717,0.717,3.904294453382492
-490,255,745,0.745,3.9035847237110137
-382,309,691,0.691,3.9031194822788238
-396,302,698,0.698,3.902488831281662
-376,312,688,0.688,3.9004478461742402
-428,286,714,0.714,3.895406484603882
-352,324,676,0.676,3.7945991005897524
-346,327,673,0.673,3.78080287194252
-366,317,683,0.683,3.7742402012348175
-310,345,655,0.655,3.7654905059337618
-306,347,653,0.653,3.758774126291275
-318,341,659,0.659,3.7633386721611024
-300,350,650,0.65,3.7519386928081513
-306,347,653,0.653,3.7347426228523255
-252,374,626,0.626,3.6828203537464144
-242,379,621,0.621,3.6850304148197175
-256,372,628,0.628,3.6719970104694366
-302,349,651,0.651,3.6813254494667054
-346,327,673,0.673,3.6717106051445008
-272,364,636,0.636,3.671710156440735
-230,385,615,0.615,3.6506413900852204
-296,352,648,0.648,3.635473950624466
-302,349,651,0.651,3.625972718000412
-206,397,603,0.603,3.6469674248695374
-252,374,626,0.626,3.6258452599048616
-246,377,623,0.623,3.644126792907715
-266,367,633,0.633,3.6320034198760984
-228,386,614,0.614,3.6371843571662903
-236,382,618,0.618,3.639163029670715
-246,377,623,0.623,3.6482816753387453
-190,405,595,0.595,3.644225016593933
-212,394,606,0.606,3.644502722740173
-186,407,593,0.593,3.645103358745575
-194,403,597,0.597,3.636867971897125
-194,403,597,0.597,3.629850402832031
-208,396,604,0.604,3.6199718570709227
-234,383,617,0.617,3.6206923892498017
-166,417,583,0.583,3.6164042525291444
-192,404,596,0.596,3.568757597565651
-190,405,595,0.595,3.5748500274419786
-178,411,589,0.589,3.578170556306839
-220,390,610,0.61,3.5818501001596452
-112,444,556,0.556,3.558014204740524
-164,418,582,0.582,3.546726951122284
-164,418,582,0.582,3.562239604711533
-180,410,590,0.59,3.5334585547447204
-166,417,583,0.583,3.453788209438324
-118,441,559,0.559,3.4695236611366274
-76,462,538,0.538,3.4442216002941133
-130,435,565,0.565,3.446315535068512
-152,424,576,0.576,3.4488218944072724
-144,428,572,0.572,3.459080452680588
-150,425,575,0.575,3.4429749680161477
-118,441,559,0.559,3.468289546251297
-114,443,557,0.557,3.438005353808403
-102,449,551,0.551,3.4339089921712875
-70,465,535,0.535,3.4215724606513978
-120,440,560,0.56,3.4307017316222193
-98,451,549,0.549,3.4479657279253004
-86,457,543,0.543,3.410477600097656
-90,455,545,0.545,3.436795597076416
-108,446,554,0.554,3.430236974835396
-74,463,537,0.537,3.2061755741238596
