log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
66,533,467,0.467,2.298677057707231
56,528,472,0.472,2.300193838238716
30,515,485,0.485,2.30085116314888
82,541,459,0.459,2.2986200675964357
58,529,471,0.471,2.300990650653839
42,521,479,0.479,2.300947512149811
-16,492,508,0.508,2.300878244400024
10,505,495,0.495,2.3009842221736907
84,542,458,0.458,2.3009808948040007
20,510,490,0.49,2.300895699262619
88,544,456,0.456,2.3009854435920714
44,522,478,0.478,2.3009677152633667
-8,496,504,0.504,2.3008199265003206
80,540,460,0.46,2.299667304396629
0,500,500,0.5,2.300880658864975
58,529,471,0.471,2.2990763235390186
82,541,459,0.459,2.3009470655918123
20,510,490,0.49,2.29978478372097
74,537,463,0.463,2.30097718667984
78,539,461,0.461,2.3009011924266813
66,533,467,0.467,2.300954128265381
48,524,476,0.476,2.3005402221679687
64,532,468,0.468,2.299573903799057
30,515,485,0.485,2.300802190065384
50,525,475,0.475,2.3009967713356017
22,511,489,0.489,2.3007922501564027
94,547,453,0.453,2.2995911350250244
0,500,500,0.5,2.300533987522125
50,525,475,0.475,2.298908479809761
2,501,499,0.499,2.3009234871864317
-10,495,505,0.505,2.300959233999252
18,509,491,0.491,2.300960074901581
-2,499,501,0.501,2.2984955440610646
60,530,470,0.47,2.3009578068256378
36,518,482,0.482,2.3006467344760897
0,500,500,0.5,2.300986690044403
74,537,463,0.463,2.300982199192047
24,512,488,0.488,2.2995867696404457
44,522,478,0.478,2.2994669053554535
82,541,459,0.459,2.2988256535977127
52,526,474,0.474,2.301004508495331
76,538,462,0.462,2.300279662847519
74,537,463,0.463,2.3009999804496766
30,515,485,0.485,2.300368715763092
40,520,480,0.48,2.3005253534317016
64,532,468,0.468,2.300819241285324
56,528,472,0.472,2.30093711233139
28,514,486,0.486,2.300986449956894
72,536,464,0.464,2.299258139371872
70,535,465,0.465,2.2984773819128166
32,516,484,0.484,2.2980910383462905
56,528,472,0.472,2.3008838262557982
-2,499,501,0.501,2.3008652286529543
24,512,488,0.488,2.3009762864112853
14,507,493,0.493,2.300571270227432
68,534,466,0.466,2.2990764183998107
100,550,450,0.45,2.29887137645483
46,523,477,0.477,2.300836508989334
14,507,493,0.493,2.3006518104076386
-46,477,523,0.523,2.3009293506145476
38,519,481,0.481,2.299528381347656
90,545,455,0.455,2.2963881942337885
-24,488,512,0.512,2.300993281841278
20,510,490,0.49,2.300670109987259
10,505,495,0.495,2.301004133462906
0,500,500,0.5,2.2999005082845687
-46,477,523,0.523,2.300963931322098
64,532,468,0.468,2.3008980193138124
48,524,476,0.476,2.299759008169174
20,510,490,0.49,2.300909384727478
78,539,461,0.461,2.3008950839042663
64,532,468,0.468,2.299843215584755
16,508,492,0.492,2.297601421535015
80,540,460,0.46,2.2974139282107355
28,514,486,0.486,2.2991486741304397
18,509,491,0.491,2.2985409285901115
62,531,469,0.469,2.3009823842048647
22,511,489,0.489,2.300864817380905
12,506,494,0.494,2.2978384537696837
-14,493,507,0.507,2.300915845632553
-22,489,511,0.511,2.3009593045711516
72,536,464,0.464,2.300442563056946
60,530,470,0.47,2.3008815388679507
40,520,480,0.48,2.3003016257286073
14,507,493,0.493,2.298240582540631
80,540,460,0.46,2.300649116039276
44,522,478,0.478,2.3009814083576203
74,537,463,0.463,2.300955865621567
26,513,487,0.487,2.2998422235250473
80,540,460,0.46,2.300947900533676
30,515,485,0.485,2.298724096896066
96,548,452,0.452,2.301025873184204
24,512,488,0.488,2.3009663045406343
52,526,474,0.474,2.3008324654102323
40,520,480,0.48,2.300196520447731
84,542,458,0.458,2.2997627750635146
46,523,477,0.477,2.300974528312683
46,523,477,0.477,2.3009209997653963
106,553,447,0.447,2.3010065870285032
60,530,470,0.47,2.297096014857292
52,526,474,0.474,2.300717966556549
44,522,478,0.478,2.300565790057182
74,537,463,0.463,2.300961094856262
66,533,467,0.467,2.300743310689926
30,515,485,0.485,2.300980562210083
30,515,485,0.485,2.3008239967823028
58,529,471,0.471,2.299617819905281
86,543,457,0.457,2.301004348754883
70,535,465,0.465,2.3009512424468994
78,539,461,0.461,2.300663723230362
48,524,476,0.476,2.300963457107544
46,523,477,0.477,2.3009552373886106
54,527,473,0.473,2.3009786570072173
100,550,450,0.45,2.3009965472221374
102,551,449,0.449,2.3009691133499146
52,526,474,0.474,2.3009220490455626
16,508,492,0.492,2.300998874425888
