log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
44,522,478,0.478,1.6070642455816269
68,534,466,0.466,1.6066469000577928
110,555,445,0.445,1.6065142502784728
72,536,464,0.464,1.6061748707294463
162,581,419,0.419,1.6022965670824052
112,556,444,0.444,1.6009542878866196
124,562,438,0.438,1.6007166739702225
102,551,449,0.449,1.5999805917739869
194,597,403,0.403,1.5820230503082275
160,580,420,0.42,1.577125037431717
238,619,381,0.381,1.573643472790718
154,577,423,0.423,1.5709396314620971
300,650,350,0.35,1.4445764704346657
326,663,337,0.337,1.4172936796545983
344,672,328,0.328,1.3910038970559835
342,671,329,0.329,1.396258504807949
546,773,227,0.227,0.8214107002633882
578,789,211,0.211,0.7604404719520826
622,811,189,0.189,0.6777695712492569
704,852,148,0.148,0.6458212806097581
730,865,135,0.135,0.23215366475945642
752,876,124,0.124,0.21018384498218984
766,883,117,0.117,0.18808149426648402
754,877,123,0.123,0.18054510734008
684,842,158,0.158,0.15454702102406384
700,850,150,0.15,0.16726880208587316
758,879,121,0.121,0.15303113450088404
704,852,148,0.148,0.1494165610783489
692,846,154,0.154,0.14323081670646354
772,886,114,0.114,0.12798574962617568
746,873,127,0.127,0.12594771058418952
770,885,115,0.115,0.10483907393548361
686,843,157,0.157,0.10546231032564787
840,920,80,0.08,0.08318448380400241
758,879,121,0.121,0.09689543098273588
698,849,151,0.151,0.10247617098719404
698,849,151,0.151,0.09189926087515761
754,877,123,0.123,0.09004133428215369
760,880,120,0.12,0.10078943800977867
776,888,112,0.112,0.09534603618170877
786,893,107,0.107,0.09533478474659728
708,854,146,0.146,0.1060302143033366
730,865,135,0.135,0.10934881692276349
782,891,109,0.109,0.10465996635575811
776,888,112,0.112,0.09776396232269507
756,878,122,0.122,0.09254180905375961
812,906,94,0.094,0.0849332514546004
752,876,124,0.124,0.09113773937116093
720,860,140,0.14,0.10192285725203737
720,860,140,0.14,0.1061128813356413
764,882,118,0.118,0.08711700057042616
746,873,127,0.127,0.09991638652490292
718,859,141,0.141,0.10868666611909247
652,826,174,0.174,0.12972358927577443
708,854,146,0.146,0.11656958449484955
690,845,155,0.155,0.13613575325193233
680,840,160,0.16,0.13229482886270852
778,889,111,0.111,0.10668924469428566
714,857,143,0.143,0.11763511510233184
686,843,157,0.157,0.1334317678626976
718,859,141,0.141,0.10937360576100036
710,855,145,0.145,0.10715668875010488
724,862,138,0.138,0.08902112243805277
748,874,126,0.126,0.08891679203979584
738,869,131,0.131,0.11140909785988054
