log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
422,711,289,0.289,1.6077375727891923
280,640,360,0.36,1.6082803237438201
274,637,363,0.363,1.6083255240917205
272,636,364,0.364,1.6075929199457168
290,645,355,0.355,1.6054380366802214
366,683,317,0.317,1.5984960932731629
300,650,350,0.35,1.5829092099666595
378,689,311,0.311,1.529843580842018
496,748,252,0.252,1.3817160580158234
588,794,206,0.206,1.0503242253661156
658,829,171,0.171,0.4973911582529545
736,868,132,0.132,0.23112885230779648
726,863,137,0.137,0.1687389680482447
698,849,151,0.151,0.19406368179619313
710,855,145,0.145,0.16323287011682988
668,834,166,0.166,0.14185064436495304
710,855,145,0.145,0.11395321992784739
756,878,122,0.122,0.09349093209393322
764,882,118,0.118,0.07076709813810884
728,864,136,0.136,0.04984996670950204
712,856,144,0.144,0.058201412143185735
716,858,142,0.142,0.06302881385944784
752,876,124,0.124,0.05459176152572036
694,847,153,0.153,0.045439844750799235
692,846,154,0.154,0.06365338258258998
678,839,161,0.161,0.06530360060371458
666,833,167,0.167,0.06367787398584188
684,842,158,0.158,0.05304626653343439
736,868,132,0.132,0.0448140873759985
770,885,115,0.115,0.034351896819192915
742,871,129,0.129,0.02754533099476248
722,861,139,0.139,0.030719387718476356
778,889,111,0.111,0.028092967630829663
736,868,132,0.132,0.025244138720910997
716,858,142,0.142,0.03293044521100819
708,854,146,0.146,0.04237451679352671
742,871,129,0.129,0.04021753854304552
750,875,125,0.125,0.02875627159513533
756,878,122,0.122,0.027315454945899546
728,864,136,0.136,0.02236263268487528
730,865,135,0.135,0.02011550119286403
772,886,114,0.114,0.020612686960957943
738,869,131,0.131,0.019066812643781305
774,887,113,0.113,0.018083027082961053
750,875,125,0.125,0.016588961699977516
744,872,128,0.128,0.016881515965797008
748,874,126,0.126,0.023073601495008915
748,874,126,0.126,0.02220639955205843
736,868,132,0.132,0.02199815457733348
746,873,127,0.127,0.020873677423689514
736,868,132,0.132,0.017940191361121835
676,838,162,0.162,0.020626838400028647
700,850,150,0.15,0.02409838870493695
724,862,138,0.138,0.02601859480328858
728,864,136,0.136,0.022957936611957847
740,870,130,0.13,0.017650931248907
724,862,138,0.138,0.014882789568509906
764,882,118,0.118,0.01356407632213086
726,863,137,0.137,0.014781034793239087
676,838,162,0.162,0.01895494317729026
714,857,143,0.143,0.02408339454745874
786,893,107,0.107,0.020163775072898717
766,883,117,0.117,0.011090895030647516
742,871,129,0.129,0.012637899999972432
768,884,116,0.116,0.01875241378042847
688,844,156,0.156,0.022808229328598828
774,887,113,0.113,0.020817689971067012
760,880,120,0.12,0.016080131961032747
712,856,144,0.144,0.019946957528591155
696,848,152,0.152,0.0286910966578871
744,872,128,0.128,0.028994893482886256
688,844,156,0.156,0.025516578442417084
794,897,103,0.103,0.018424768954049795
728,864,136,0.136,0.014821794698014855
706,853,147,0.147,0.0169053819575347
786,893,107,0.107,0.017495388170704246
784,892,108,0.108,0.01532605557423085
722,861,139,0.139,0.017290499716065826
720,860,140,0.14,0.022685585408471525
708,854,146,0.146,0.027529087196104227
738,869,131,0.131,0.02472316923364997
766,883,117,0.117,0.0201200187606737
760,880,120,0.12,0.01780896660266444
728,864,136,0.136,0.016711956173647194
710,855,145,0.145,0.02042338780127466
744,872,128,0.128,0.02474515416380018
766,883,117,0.117,0.02319588494580239
704,852,148,0.148,0.020876438521314412
730,865,135,0.135,0.022208363851998
706,853,147,0.147,0.022028163228183986
700,850,150,0.15,0.02766333280224353
726,863,137,0.137,0.028979833690449597
756,878,122,0.122,0.024268037433736026
712,856,144,0.144,0.02558483859617263
772,886,114,0.114,0.024504166649654508
766,883,117,0.117,0.025410971123725177
772,886,114,0.114,0.027624145838432014
716,858,142,0.142,0.03593621194642037
776,888,112,0.112,0.04166178624145687
732,866,134,0.134,0.046883998345583676
718,859,141,0.141,0.04637086067907512
698,849,151,0.151,0.051204805474728346
742,871,129,0.129,0.054545860465615985
684,842,158,0.158,0.062453710623085495
694,847,153,0.153,0.05814124703966081
798,899,101,0.101,0.04459164863079786
728,864,136,0.136,0.03135916355252266
746,873,127,0.127,0.02826749019231647
724,862,138,0.138,0.03564454985130578
744,872,128,0.128,0.04280134225822985
754,877,123,0.123,0.043664236491546035
708,854,146,0.146,0.0427278702147305
710,855,145,0.145,0.042698491459712384
766,883,117,0.117,0.03962828598171472
800,900,100,0.1,0.02932266016304493
734,867,133,0.133,0.02190418414073065
784,892,108,0.108,0.019680019474588334
736,868,132,0.132,0.02082776142563671
740,870,130,0.13,0.020458935691043734
740,870,130,0.13,0.023382459877990185
688,844,156,0.156,0.026361712720245123
768,884,116,0.116,0.030036066491156817
720,860,140,0.14,0.02752912752702832
788,894,106,0.106,0.020808355445507912
788,894,106,0.106,0.013599861852824687
686,843,157,0.157,0.014547090242151171
730,865,135,0.135,0.016688350934535266
744,872,128,0.128,0.019472636512480677
758,879,121,0.121,0.01590832742350176
726,863,137,0.137,0.012949238261207939
688,844,156,0.156,0.015083220590371638
718,859,141,0.141,0.020460620935074985
