log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
110,555,445,0.445,1.6068121851682664
90,545,455,0.455,1.606732216835022
118,559,441,0.441,1.6064806690216065
134,567,433,0.433,1.606370686173439
138,569,431,0.431,1.60189652633667
108,554,446,0.446,1.6011084115505219
116,558,442,0.442,1.600627589583397
104,552,448,0.448,1.5999425328969956
152,576,424,0.424,1.5824885969161988
168,584,416,0.416,1.5782080008983612
168,584,416,0.416,1.5795590224266052
164,582,418,0.418,1.576259461402893
300,650,350,0.35,1.4730139402747153
322,661,339,0.339,1.438000411748886
306,653,347,0.347,1.440152067810297
338,669,331,0.331,1.4165826666653156
512,756,244,0.244,0.8703152178321034
592,796,204,0.204,0.7596397923825134
642,821,179,0.179,0.7607638625795953
630,815,185,0.185,0.6730118116763187
734,867,133,0.133,0.2036196222725007
758,879,121,0.121,0.1899595080024638
710,855,145,0.145,0.1790162779286593
700,850,150,0.15,0.15639179456672173
788,894,106,0.106,0.08355170696485999
742,871,129,0.129,0.09413764852920606
778,889,111,0.111,0.07612896769464639
804,902,98,0.098,0.08015477513169993
774,887,113,0.113,0.07356096518462073
708,854,146,0.146,0.07436709350852509
700,850,150,0.15,0.0687515509072859
758,879,121,0.121,0.07363491750173222
742,871,129,0.129,0.06541289144191172
766,883,117,0.117,0.05498450293299253
696,848,152,0.152,0.058010010797351
752,876,124,0.124,0.0510520813547173
812,906,94,0.094,0.056804538384080845
838,919,81,0.081,0.05180402326814031
748,874,126,0.126,0.0553339152194051
712,856,144,0.144,0.046632319463343834
692,846,154,0.154,0.06653075147693686
740,870,130,0.13,0.05704598630163502
778,889,111,0.111,0.04864617118859314
732,866,134,0.134,0.069450706204293
710,855,145,0.145,0.06054974438555837
738,869,131,0.131,0.057360954801412394
748,874,126,0.126,0.045143899397789025
756,878,122,0.122,0.07768258224382675
794,897,103,0.103,0.05154091821120511
730,865,135,0.135,0.05105713289638814
778,889,111,0.111,0.05254368431670912
758,879,121,0.121,0.04470132286776755
710,855,145,0.145,0.048105343332169585
794,897,103,0.103,0.04405752753808565
758,879,121,0.121,0.037326491742981485
764,882,118,0.118,0.05148987571269572
750,875,125,0.125,0.05512451564406411
762,881,119,0.119,0.04799539806312049
784,892,108,0.108,0.041408610688915416
754,877,123,0.123,0.051422963066956526
756,878,122,0.122,0.04090347328196276
786,893,107,0.107,0.04369854180998522
772,886,114,0.114,0.03661096108432959
742,871,129,0.129,0.05342635437228978
758,879,121,0.121,0.04300469798774509
750,875,125,0.125,0.040536099860416015
770,885,115,0.115,0.03492242503575244
704,852,148,0.148,0.043525308861727355
752,876,124,0.124,0.038582236997609695
794,897,103,0.103,0.0494620541716741
754,877,123,0.123,0.044483027945877156
748,874,126,0.126,0.04234946291321376
762,881,119,0.119,0.05509655502672228
742,871,129,0.129,0.05287540596511462
824,912,88,0.088,0.040093059366937495
722,861,139,0.139,0.03514626294183077
776,888,112,0.112,0.03984955011145366
786,893,107,0.107,0.029521078049664654
790,895,105,0.105,0.026484220339049812
786,893,107,0.107,0.029119432780123248
758,879,121,0.121,0.03297309967497395
760,880,120,0.12,0.03468023121897839
770,885,115,0.115,0.03483932642371718
662,831,169,0.169,0.03286832208911016
688,844,156,0.156,0.04563077828830683
696,848,152,0.152,0.03954662438150729
778,889,111,0.111,0.03624324518945537
676,838,162,0.162,0.044326498888976405
772,886,114,0.114,0.025767387445184115
762,881,119,0.119,0.027590210253256375
736,868,132,0.132,0.02756300916757755
790,895,105,0.105,0.02387144356857482
792,896,104,0.104,0.02897888796560045
806,903,97,0.097,0.030639195672930584
770,885,115,0.115,0.026677494702124535
780,890,110,0.11,0.0275140524825367
718,859,141,0.141,0.028812714555446064
744,872,128,0.128,0.030338488680155932
724,862,138,0.138,0.03663853638626006
780,890,110,0.11,0.030559142736177762
776,888,112,0.112,0.028338947239472872
756,878,122,0.122,0.03919445566235777
704,852,148,0.148,0.044162010393007975
754,877,123,0.123,0.03456804370706027
708,854,146,0.146,0.03967140744015397
792,896,104,0.104,0.037120652412648496
792,896,104,0.104,0.037707040511227204
782,891,109,0.109,0.030189408476982635
772,886,114,0.114,0.044317830730481435
784,892,108,0.108,0.03947776110260031
742,871,129,0.129,0.029126482306680145
732,866,134,0.134,0.03226415705231602
800,900,100,0.1,0.02844307957294437
816,908,92,0.092,0.019012127694408378
758,879,121,0.121,0.021621664979046898
806,903,97,0.097,0.02932828269563879
782,891,109,0.109,0.02718799161845527
724,862,138,0.138,0.028073316243802566
778,889,111,0.111,0.03172026154005006
732,866,134,0.134,0.0271675685934332
760,880,120,0.12,0.03752465159625532
776,888,112,0.112,0.03133495021907045
736,868,132,0.132,0.031488261177717615
752,876,124,0.124,0.03159249748140576
744,872,128,0.128,0.033851706329882915
768,884,116,0.116,0.02446975453972459
708,854,146,0.146,0.03553331320150596
784,892,108,0.108,0.02719492472798015
664,832,168,0.168,0.03675816404567968
780,890,110,0.11,0.031947935858417965
710,855,145,0.145,0.027679786652146505
776,888,112,0.112,0.02130920589837939
784,892,108,0.108,0.017981121714357017
816,908,92,0.092,0.025419696152329578
780,890,110,0.11,0.026077974306622308
840,920,80,0.08,0.0207941681534995
790,895,105,0.105,0.027826389214899307
764,882,118,0.118,0.013083000192836779
758,879,121,0.121,0.018436714805761086
754,877,123,0.123,0.023470338608089805
766,883,117,0.117,0.0225440087361754
714,857,143,0.143,0.023729632806952394
740,870,130,0.13,0.028394178942683937
760,880,120,0.12,0.02625397063392147
778,889,111,0.111,0.02150544689831891
806,903,97,0.097,0.02431693703403056
748,874,126,0.126,0.021339758889187408
792,896,104,0.104,0.026282716382640615
780,890,110,0.11,0.023172724480768864
758,879,121,0.121,0.025683590056053675
760,880,120,0.12,0.018630529751193677
762,881,119,0.119,0.022759432650794637
784,892,108,0.108,0.018701631043569592
758,879,121,0.121,0.02406159567048752
736,868,132,0.132,0.01982823380610725
776,888,112,0.112,0.01830579650098619
766,883,117,0.117,0.024200992834475868
798,899,101,0.101,0.01887270371239157
764,882,118,0.118,0.02720826737200815
778,889,111,0.111,0.017265822773691285
818,909,91,0.091,0.016036872594307795
772,886,114,0.114,0.020115924293097463
782,891,109,0.109,0.01965120147951369
776,888,112,0.112,0.021726567744675095
770,885,115,0.115,0.018456011604058686
842,921,79,0.079,0.014961879423958577
764,882,118,0.118,0.021938441508979053
760,880,120,0.12,0.018889059246815193
810,905,95,0.095,0.017754620540620634
756,878,122,0.122,0.021573783657157945
724,862,138,0.138,0.017273988918717436
750,875,125,0.125,0.02240621805737531
