log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
-231,687,313,0.313,1.6039903161525726
-383,646,354,0.354,1.6040927324295045
-332,664,336,0.336,1.6038041087388992
-198,683,317,0.317,1.6030833474397659
-122,709,291,0.291,1.6017009900808334
-293,660,340,0.34,1.6024647541046142
-192,683,317,0.317,1.6006284464597702
-161,693,307,0.307,1.5990851895809173
-227,660,340,0.34,1.537931435227394
-74,715,285,0.285,1.4875916278362273
26,739,261,0.261,1.4995126534700394
-55,718,282,0.282,1.478896889090538
-84,712,288,0.288,1.4761258165240287
-36,720,280,0.28,1.4364595465660095
14,725,275,0.275,1.3618355100154877
50,729,271,0.271,1.3159517394006253
304,814,186,0.186,0.7434431323111057
425,839,161,0.161,0.6701857945024967
399,837,163,0.163,0.6287694601044059
430,838,162,0.162,0.608189997009933
417,848,152,0.152,0.5048835870027543
443,859,141,0.141,0.44291871483251455
404,839,161,0.161,0.39300850554555655
478,852,148,0.148,0.35939944138936697
534,879,121,0.121,0.16919549855031074
423,855,145,0.145,0.18752228029817342
505,876,124,0.124,0.18094294746220113
618,900,100,0.1,0.1906546763908118
464,871,129,0.129,0.260683497896418
520,872,128,0.128,0.2860036798641086
533,874,126,0.126,0.3156187251843512
497,856,144,0.144,0.3653219017758966
577,893,107,0.107,0.5177859939746559
524,862,138,0.138,0.5011240363158286
511,855,145,0.145,0.5141042632646858
507,864,136,0.136,0.5169274504333734
570,868,132,0.132,0.40251525026978924
600,884,116,0.116,0.4140732448151102
622,889,111,0.111,0.3397566253060941
500,849,151,0.151,0.23466267751471606
609,887,113,0.113,0.25323913504765366
664,894,106,0.106,0.22700745899049798
721,918,82,0.082,0.20380969853699207
565,864,136,0.136,0.24568510723946382
638,894,106,0.106,0.21399974248025683
664,896,104,0.104,0.23203373315249337
649,887,113,0.113,0.21878967820468825
721,920,80,0.08,0.24110822938982165
620,882,118,0.118,0.2563782236743136
684,900,100,0.1,0.21189817000640324
679,892,108,0.108,0.20982508477009834
687,904,96,0.096,0.24142394771869294
675,909,91,0.091,0.14180505628860557
726,923,77,0.077,0.1538976547991624
658,899,101,0.101,0.1742387726245215
608,882,118,0.118,0.19924963018472772
699,905,95,0.095,0.17985139505239203
640,893,107,0.107,0.17234069582330994
626,892,108,0.108,0.17214339275693055
604,874,126,0.126,0.24706197325489485
677,887,113,0.113,0.2637465843767859
773,927,73,0.073,0.21901150888763368
698,899,101,0.101,0.24426878713443875
682,887,113,0.113,0.2788082135235891
729,914,86,0.086,0.24267714974237606
781,927,73,0.073,0.22381241958076134
757,925,75,0.075,0.2439024498113431
716,912,88,0.088,0.23106443126732484
735,904,96,0.096,0.2587027635453269
688,897,103,0.103,0.30701043716957793
729,907,93,0.093,0.27890493445191533
648,880,120,0.12,0.3370020027635619
689,896,104,0.104,0.32577570468606426
694,892,108,0.108,0.3144625294036232
738,906,94,0.094,0.3022018913170323
708,898,102,0.102,0.34194059755746276
770,916,84,0.084,0.36059034323319794
747,913,87,0.087,0.3183894952214323
729,898,102,0.102,0.35512197341793217
745,908,92,0.092,0.35665442266513125
679,886,114,0.114,0.35060470006847755
688,893,107,0.107,0.35314614907559005
712,902,98,0.098,0.31191035828751046
781,920,80,0.08,0.31325294161174677
760,918,82,0.082,0.2590549796202686
791,924,76,0.076,0.23444026458525333
691,882,118,0.118,0.26662664525490254
758,909,91,0.091,0.23970014439610532
758,908,92,0.092,0.25316543459199603
790,924,76,0.076,0.21853563199663767
810,927,73,0.073,0.22029826653830242
729,895,105,0.105,0.24936260407988448
703,894,106,0.106,0.26305819907953265
773,916,84,0.084,0.22836597715242532
728,900,100,0.1,0.2687365362409619
750,906,94,0.094,0.2777605742799642
744,907,93,0.093,0.2738168659845251
732,891,109,0.109,0.26464184742822544
707,886,114,0.114,0.2799272203476867
737,903,97,0.097,0.2659220021561778
737,903,97,0.097,0.27439503313120805
810,932,68,0.068,0.2136566581455263
769,914,86,0.086,0.24233699707398773
767,913,87,0.087,0.23752794043335598
730,895,105,0.105,0.24929370190986083
822,935,65,0.065,0.17872467600500386
733,902,98,0.098,0.21301863981526184
738,906,94,0.094,0.2249731362386083
788,915,85,0.085,0.1968545768859549
855,948,52,0.052,0.16685218851317768
738,906,94,0.094,0.21535488294898458
774,915,85,0.085,0.19583390233490355
770,909,91,0.091,0.21122794814230292
792,918,82,0.082,0.2685859642953219
766,912,88,0.088,0.2889084917396103
802,926,74,0.074,0.24929911677468772
788,923,77,0.077,0.26078200571778143
747,899,101,0.101,0.2803212447908299
744,901,99,0.099,0.2841737188311963
742,902,98,0.098,0.29513047235937845
758,904,96,0.096,0.28288610106511625
747,897,103,0.103,0.3149086605099583
738,895,105,0.105,0.3062590189686889
805,918,82,0.082,0.28376117037140647
816,927,73,0.073,0.2723031758250363
785,914,86,0.086,0.29072957137164485
795,918,82,0.082,0.28199469069260524
819,930,70,0.07,0.26442632559956836
812,927,73,0.073,0.24506297744383845
737,893,107,0.107,0.2547549936945506
838,939,61,0.061,0.19328341790588457
836,940,60,0.06,0.1887643479969993
