nob,cnt_gen_band,cnt_blk_band,cnt_suc_band,total_Gen_bandwidth,total_Block_bandwidth,cnt_suc_nos,utilization,avghop,routing_name,assingment_name,networktopo
0,[ 971.  960. 1070. 1028. 1003.  957. 1009. 1012.  979. 1011.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[ 971.  960. 1070. 1028. 1003.  957. 1009. 1012.  979. 1011.],688125.0,0,[1620. 1666. 1567. 1268. 1059.  528.  563.  588.  564.  577.],0.16488571428571427,2.4323,DJP,FLEF,test_nsf
0,[ 993.  991.  960. 1013.  990.  952. 1057. 1036. 1002. 1006.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[ 993.  991.  960. 1013.  990.  952. 1057. 1036. 1002. 1006.],691675.0,0,[1670. 1568. 1517. 1302. 1127.  530.  600.  581.  541.  564.],0.24718811011904762,2.456,DJP,FLEF,test_nsf
22,[ 990. 1070.  991.  995. 1027.  919. 1013.  996.  985. 1014.],[0. 0. 0. 0. 0. 2. 0. 3. 8. 9.],[ 990. 1070.  991.  995. 1027.  917. 1013.  993.  977. 1005.],684950.0,2475.0,[1673. 1689. 1566. 1243. 1151.  502.  538.  541.  522.  553.],0.31560681547619046,2.404289436760874,DJP,FLEF,test_nsf
48,[ 961. 1096. 1019. 1053.  990.  927.  954. 1050.  983.  967.],[ 0.  0.  2.  0.  0.  3.  5.  6.  9. 23.],[ 961. 1096. 1017. 1053.  990.  924.  949. 1044.  974.  944.],681612.5,5225.0,[1651. 1769. 1572. 1263. 1083.  498.  518.  565.  533.  500.],0.37833964285714283,2.345960610932476,DJP,FLEF,test_nsf
183,[1001. 1001.  996. 1009.  966. 1003. 1013.  956. 1089.  966.],[ 0.  0.  0.  0.  4. 14. 15. 30. 54. 66.],[1001. 1001.  996. 1009.  962.  989.  998.  926. 1035.  900.],688437.5,19937.5,[1681. 1676. 1599. 1158. 1074.  548.  548.  504.  545.  484.],0.42598263392857144,2.3183253539777935,DJP,FLEF,test_nsf
452,[ 977. 1021.  989.  992.  957. 1015.  994. 1027. 1016. 1012.],[  0.   0.   1.   6.   8.  19.  47.  77. 116. 178.],[ 977. 1021.  988.  986.  949.  996.  947.  950.  900.  834.],690837.5,49375.0,[1652. 1608. 1581. 1237. 1047.  547.  509.  470.  470.  427.],0.47116886160714283,2.329807289484709,DJP,FLEF,test_nsf
