nob,cnt_gen_band,cnt_blk_band,cnt_suc_band,total_Gen_bandwidth,total_Block_bandwidth,cnt_suc_nos,utilization,avghop,routing_name,assingment_name,networktopo
0,[ 971.  960. 1070. 1028. 1003.  957. 1009. 1012.  979. 1011.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[ 971.  960. 1070. 1028. 1003.  957. 1009. 1012.  979. 1011.],688125.0,0,[1642. 1675. 1576. 1262. 1054.  524.  557.  584.  556.  570.],0.16625119791666668,2.4535,KSP,FF,test_nsf
4,[ 993.  991.  960. 1013.  990.  952. 1057. 1036. 1002. 1006.],[0. 0. 0. 0. 0. 1. 0. 1. 1. 1.],[ 993.  991.  960. 1013.  990.  951. 1057. 1035. 1001. 1005.],691675.0,412.5,[1689. 1605. 1554. 1299. 1113.  514.  585.  564.  522.  551.],0.24165754464285713,2.4230692276910766,KSP,FF,test_nsf
17,[ 990. 1070.  991.  995. 1027.  919. 1013.  996.  985. 1014.],[0. 0. 0. 0. 0. 2. 2. 0. 5. 8.],[ 990. 1070.  991.  995. 1027.  917. 1011.  996.  980. 1006.],684950.0,1887.5,[1678. 1698. 1570. 1232. 1144.  503.  536.  544.  524.  554.],0.31576560267857146,2.41210057097065,KSP,FF,test_nsf
71,[ 961. 1096. 1019. 1053.  990.  927.  954. 1050.  983.  967.],[ 0.  0.  0.  0.  0.  2.  5. 18. 16. 30.],[ 961. 1096. 1019. 1053.  990.  925.  949. 1032.  967.  937.],681612.5,7937.5,[1651. 1769. 1574. 1263. 1082.  499.  517.  554.  527.  493.],0.37827965029761906,2.3597542552120054,KSP,FF,test_nsf
203,[1001. 1001.  996. 1009.  966. 1003. 1013.  956. 1089.  966.],[ 0.  0.  1.  1.  0. 16. 22. 38. 58. 67.],[1001. 1001.  995. 1008.  966.  987.  991.  918. 1031.  899.],688437.5,21912.5,[1689. 1678. 1614. 1165. 1073.  534.  536.  489.  542.  477.],0.42311590029761903,2.3244870878840462,KSP,FF,test_nsf
454,[ 977. 1021.  989.  992.  957. 1015.  994. 1027. 1016. 1012.],[  0.   0.   0.   7.   4.  29.  55.  77. 127. 155.],[ 977. 1021.  989.  985.  953.  986.  939.  950.  889.  857.],690837.5,48950.0,[1652. 1608. 1579. 1230. 1046.  540.  506.  472.  462.  451.],0.4687957514880952,2.31981981981982,KSP,FF,test_nsf
