log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
-42,479,521,0.521,3.9111208424568176
-62,469,531,0.531,3.9103042531013488
-78,461,539,0.539,3.9109193558692934
-112,444,556,0.556,3.911111231327057
-46,477,523,0.523,3.910943312168121
-56,472,528,0.528,3.90635428468883
-40,480,520,0.52,3.9110876932144163
-80,460,540,0.54,3.906291065983474
-82,459,541,0.541,3.9033314957208933
-142,429,571,0.571,3.9109731640815735
-96,452,548,0.548,3.9107804639339445
-10,495,505,0.505,3.9074883146286012
-100,450,550,0.55,3.9100709815025327
-92,454,546,0.546,3.9100792961120607
-98,451,549,0.549,3.91089820432663
-54,473,527,0.527,3.9061092784404754
-110,445,555,0.555,3.9102757267951964
-78,461,539,0.539,3.9049224272966385
-48,476,524,0.524,3.910430241584778
-100,450,550,0.55,3.9097848742008208
-12,494,506,0.506,3.907294347047806
-124,438,562,0.562,3.9099678981304167
-102,449,551,0.551,3.91044592666626
-56,472,528,0.528,3.9103506791591642
-46,477,523,0.523,3.909152404308319
-66,467,533,0.533,3.910296512365341
-138,431,569,0.569,3.9062675795367685
-66,467,533,0.533,3.9079152793884275
-118,441,559,0.559,3.905702497005463
-82,459,541,0.541,3.901498982850466
-112,444,556,0.556,3.907196632742882
-96,452,548,0.548,3.9077524526119234
-84,458,542,0.542,3.9083631494045257
-74,463,537,0.537,3.900955957274884
-30,485,515,0.515,3.907888298034668
-72,464,536,0.536,3.9078221776485442
-20,490,510,0.51,3.9079918341636657
-40,480,520,0.52,3.907884688138962
-76,462,538,0.538,3.906602998495102
-84,458,542,0.542,3.9051732680797575
-90,455,545,0.545,3.9062320199012754
-92,454,546,0.546,3.9056609580516817
-92,454,546,0.546,3.905392612218857
-48,476,524,0.524,3.905039994716644
-124,438,562,0.562,3.8919818947464226
-68,466,534,0.534,3.9030110232830046
-52,474,526,0.526,3.896591948270798
-36,482,518,0.518,3.901777584552765
-50,475,525,0.525,3.895041621089341
-46,477,523,0.523,3.899496843338013
0,500,500,0.5,3.894255957223475
-32,484,516,0.516,3.889994710326195
-26,487,513,0.513,3.8953326665014028
-62,469,531,0.531,3.8981300592422485
-34,483,517,0.517,3.898345468759537
-20,490,510,0.51,3.8956073863506315
-66,467,533,0.533,3.8955143001079557
-92,454,546,0.546,3.887590080533875
-58,471,529,0.529,3.891254177570343
-50,475,525,0.525,3.894839420080185
-88,456,544,0.544,3.8933555908203124
-46,477,523,0.523,3.8931046402454377
-26,487,513,0.513,3.8905356979370116
