nob,cnt_gen_band,cnt_blk_band,cnt_suc_band,total_Gen_bandwidth,total_Block_bandwidth,cnt_suc_nos,utilization,avghop,routing_name,assingment_name,networktopo
1,[190. 194. 202. 218. 220. 172. 199. 194. 195. 216.],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],[190. 194. 202. 218. 220. 172. 198. 194. 195. 216.],138100.0,87.5,[311. 331. 318. 265. 232.  90. 118. 109. 104. 121.],0.21686536458333333,2.492246123061531,KSP,BF,test_nsf
0,[206. 177. 223. 218. 187. 200. 202. 205. 184. 198.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[206. 177. 223. 218. 187. 200. 202. 205. 184. 198.],136575.0,0,[332. 314. 305. 260. 199. 117. 120. 116. 116. 121.],0.24768121279761904,2.466,KSP,BF,test_nsf
