log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
34,517,483,0.483,2.2767483773231505
56,528,472,0.472,2.2763590388298036
120,560,440,0.44,2.2783419668674467
114,557,443,0.443,2.2765161685943602
4,502,498,0.498,2.2761622657775877
-22,489,511,0.511,2.2743549584150315
-14,493,507,0.507,2.2755123052597046
68,534,466,0.466,2.2772672183513643
86,543,457,0.457,2.2756665617227556
20,510,490,0.49,2.2752486996650694
94,547,453,0.453,2.2762709374427796
22,511,489,0.489,2.2756027203798292
40,520,480,0.48,2.274249719142914
64,532,468,0.468,2.2749289873838423
32,516,484,0.484,2.2761200749874115
-14,493,507,0.507,2.274330598592758
30,515,485,0.485,2.2743801070451735
50,525,475,0.475,2.2736907168626783
86,543,457,0.457,2.274225433588028
72,536,464,0.464,2.2747063105106355
74,537,463,0.463,2.2722691169977187
88,544,456,0.456,2.2731648874282837
52,526,474,0.474,2.2721926974058153
86,543,457,0.457,2.270908750295639
72,536,464,0.464,2.2708836414813995
68,534,466,0.466,2.270785854935646
46,523,477,0.477,2.2723045449256896
84,542,458,0.458,2.271625635623932
164,582,418,0.418,2.271331337451935
64,532,468,0.468,2.2720257283449175
-4,498,502,0.502,2.2699842143058775
18,509,491,0.491,2.270560921430588
94,547,453,0.453,2.2683947031497955
158,579,421,0.421,2.2672304821014406
120,560,440,0.44,2.2685302428007126
124,562,438,0.438,2.269911202788353
158,579,421,0.421,2.2679066081047057
80,540,460,0.46,2.26657594704628
88,544,456,0.456,2.2672892571687697
100,550,450,0.45,2.2667546701431274
90,545,455,0.455,2.265037289381027
88,544,456,0.456,2.267758421063423
106,553,447,0.447,2.2633879432678223
92,546,454,0.454,2.2632066667079926
130,565,435,0.435,2.265870393395424
118,559,441,0.441,2.2640650626420973
104,552,448,0.448,2.2604436671733854
98,549,451,0.451,2.259815075039864
96,548,452,0.452,2.259651677250862
126,563,437,0.437,2.259810767889023
104,552,448,0.448,2.2583688279390337
106,553,447,0.447,2.258598222851753
122,561,439,0.439,2.2594791094064712
138,569,431,0.431,2.2552050375938415
94,547,453,0.453,2.2571063903570177
142,571,429,0.429,2.2567411592006685
160,580,420,0.42,2.257896439433098
68,534,466,0.466,2.252126161336899
174,587,413,0.413,2.2543861379623413
90,545,455,0.455,2.249119712948799
112,556,444,0.444,2.2515126047134397
148,574,426,0.426,2.249883276939392
196,598,402,0.402,2.2472097808122635
110,555,445,0.445,2.2462657301425932
126,563,437,0.437,2.2454647464752195
124,562,438,0.438,2.2440128927230836
132,566,434,0.434,2.2420103447437287
198,599,401,0.401,2.2415549474954606
178,589,411,0.411,2.2362164797782897
90,545,455,0.455,2.238523453593254
138,569,431,0.431,2.2340228388309478
170,585,415,0.415,2.232174565076828
196,598,402,0.402,2.2306487441062925
144,572,428,0.428,2.229995946288109
222,611,389,0.389,2.2305977997779847
150,575,425,0.425,2.2289305211901667
164,582,418,0.418,2.2253740681409835
168,584,416,0.416,2.2243831940293313
206,603,397,0.397,2.225577154994011
198,599,401,0.401,2.2189438149929046
146,573,427,0.427,2.2154911675453186
156,578,422,0.422,2.207995606422424
148,574,426,0.426,2.2164866009950637
246,623,377,0.377,2.2158880667686462
184,592,408,0.408,2.21571845883131
118,559,441,0.441,2.215584456920624
186,593,407,0.407,2.210200088620186
156,578,422,0.422,2.204986627459526
198,599,401,0.401,2.206963829398155
178,589,411,0.411,2.196181841611862
234,617,383,0.383,2.204108142375946
160,580,420,0.42,2.2019601516723633
114,557,443,0.443,2.2007827536463735
196,598,402,0.402,2.1969141312241556
164,582,418,0.418,2.1952800176143645
164,582,418,0.418,2.203276037335396
254,627,373,0.373,2.185989735752344
238,619,381,0.381,2.190711872935295
218,609,391,0.391,2.1819394852519034
210,605,395,0.395,2.1888613045811653
148,574,426,0.426,2.1756841069459916
172,586,414,0.414,2.173401937097311
170,585,415,0.415,2.1829407945871355
210,605,395,0.395,2.163985764563084
218,609,391,0.391,2.1703766788244248
260,630,370,0.37,2.16924555015564
238,619,381,0.381,2.1589213939905165
178,589,411,0.411,2.167005443453789
274,637,363,0.363,2.166114275485277
206,603,397,0.397,2.1571924572587013
166,583,417,0.417,2.1609291405677795
228,614,386,0.386,2.1649990581274032
264,632,368,0.368,2.1603005541563034
242,621,379,0.379,2.147014554858208
252,626,374,0.374,2.1425732802152635
212,606,394,0.394,2.1461059656739234
260,630,370,0.37,2.1326014233231545
186,593,407,0.407,2.136101967871189
234,617,383,0.383,2.1456445479989052
292,646,354,0.354,2.135438116788864
240,620,380,0.38,2.1182535750865936
314,657,343,0.343,2.1273562099933625
242,621,379,0.379,2.1265103444457054
278,639,361,0.361,2.1194731008410455
228,614,386,0.386,2.1074278354048728
196,598,402,0.402,2.098447694540024
240,620,380,0.38,2.097979347527027
304,652,348,0.348,2.1105765961408616
282,641,359,0.359,2.082163577914238
230,615,385,0.385,2.0592050722837447
282,641,359,0.359,2.0668642236590387
306,653,347,0.347,2.0710242278575897
218,609,391,0.391,2.068628958761692
256,628,372,0.372,2.054019411981106
300,650,350,0.35,2.0435257461965084
314,657,343,0.343,2.0510506035983562
306,653,347,0.347,2.0428778958916665
322,661,339,0.339,2.047595342248678
280,640,360,0.36,2.0493479076325896
298,649,351,0.351,2.027278487920761
244,622,378,0.378,2.0116775635778903
250,625,375,0.375,1.9907408160567284
362,681,319,0.319,1.9981859730035068
316,658,342,0.342,1.9923046483546496
308,654,346,0.346,1.9934847081899643
288,644,356,0.356,1.9821679913699628
276,638,362,0.362,1.972454687628895
288,644,356,0.356,1.9737852054685354
302,651,349,0.349,1.976736851722002
370,685,315,0.315,1.9745743449777364
322,661,339,0.339,1.9490567242279648
312,656,344,0.344,1.931386720843613
364,682,318,0.318,1.9267049308046698
342,671,329,0.329,1.9477238419502974
312,656,344,0.344,1.9453399823531508
346,673,327,0.327,1.9291272482573987
350,675,325,0.325,1.9159872332662344
330,665,335,0.335,1.9146749764680862
278,639,361,0.361,1.9133589122593402
334,667,333,0.333,1.911536900356412
338,669,331,0.331,1.8773763380944728
372,686,314,0.314,1.8719862106740475
308,654,346,0.346,1.8567234114147724
382,691,309,0.309,1.8640220470800997
364,682,318,0.318,1.858953794926405
338,669,331,0.331,1.8338415644094348
362,681,319,0.319,1.8155055150687696
420,710,290,0.29,1.8336641350984573
396,698,302,0.302,1.815103892400861
366,683,317,0.317,1.7822557098167018
290,645,355,0.355,1.7658772431015968
364,682,318,0.318,1.7827943301722406
382,691,309,0.309,1.8095446327999234
404,702,298,0.298,1.7362462277524173
402,701,299,0.299,1.7711878913715482
344,672,328,0.328,1.756367290176451
390,695,305,0.305,1.7294762973599136
416,708,292,0.292,1.7381859614253043
402,701,299,0.299,1.7505310981832445
368,684,316,0.316,1.7423820537626744
414,707,293,0.293,1.7001359405573457
376,688,312,0.312,1.6922309615183622
486,743,257,0.257,1.684932448586449
398,699,301,0.301,1.654959527886007
410,705,295,0.295,1.643563543446362
428,714,286,0.286,1.6472367263659835
364,682,318,0.318,1.6009523095674814
412,706,294,0.294,1.5838126468248666
416,708,292,0.292,1.5956251003909856
488,744,256,0.256,1.5842599635161458
460,730,270,0.27,1.5069320784425364
428,714,286,0.286,1.554541419774294
416,708,292,0.292,1.522145376071334
440,720,280,0.28,1.5088574048932641
448,724,276,0.276,1.5084683735072613
438,719,281,0.281,1.477050892777741
516,758,242,0.242,1.4942042475845665
416,708,292,0.292,1.469245361766778
452,726,274,0.274,1.4488198962435126
414,707,293,0.293,1.468983312804252
482,741,259,0.259,1.451643508657813
452,726,274,0.274,1.4513025329019875
464,732,268,0.268,1.4048449973594397
498,749,251,0.251,1.3993338234276744
546,773,227,0.227,1.3787864332185127
488,744,256,0.256,1.3462531080776825
500,750,250,0.25,1.3144294258300215
486,743,257,0.257,1.3146855195974931
508,754,246,0.246,1.2922879083091394
490,745,255,0.255,1.2755611107051372
502,751,249,0.249,1.3060260365847498
540,770,230,0.23,1.2540409356951714
456,728,272,0.272,1.249182022973895
458,729,271,0.271,1.2546562858559192
578,789,211,0.211,1.2332709622029214
500,750,250,0.25,1.1662682133389752
440,720,280,0.28,1.1658383938018233
514,757,243,0.243,1.1731835777438246
536,768,232,0.232,1.1564754390674643
560,780,220,0.22,1.1194032662053068
526,763,237,0.237,1.1342850461937488
520,760,240,0.24,1.136964109517634
520,760,240,0.24,1.139752152081579
538,769,231,0.231,1.1224638525736519
500,750,250,0.25,1.0833206857787445
520,760,240,0.24,1.1204318999805254
554,777,223,0.223,1.1221613337825984
594,797,203,0.203,1.0727769985024351
548,774,226,0.226,1.0770775879770518
480,740,260,0.26,1.0570955907803
614,807,193,0.193,1.062834644829767
554,777,223,0.223,1.006526198254898
524,762,238,0.238,0.9997009801494423
582,791,209,0.209,0.979092526474502
568,784,216,0.216,1.0044327273520466
560,780,220,0.22,0.9779613469310571
562,781,219,0.219,0.9769682022240013
560,780,220,0.22,0.969764174128417
656,828,172,0.172,0.9970241122329607
546,773,227,0.227,0.9321351143906359
584,792,208,0.208,0.9593434196721063
602,801,199,0.199,0.9200838657227578
570,785,215,0.215,0.9170853970965837
570,785,215,0.215,0.8835431954397355
604,802,198,0.198,0.8667699667612633
594,797,203,0.203,0.8462716533291851
602,801,199,0.199,0.8546386681427248
550,775,225,0.225,0.8346587819657288
630,815,185,0.185,0.8282759315007424
584,792,208,0.208,0.8263556286721723
620,810,190,0.19,0.8096136535633123
656,828,172,0.172,0.8103498119624565
536,768,232,0.232,0.7725137535449467
588,794,206,0.206,0.7777526604931772
492,746,254,0.254,0.7610702974959859
572,786,214,0.214,0.7710440430832969
626,813,187,0.187,0.7812241967869485
548,774,226,0.226,0.7631715186471884
562,781,219,0.219,0.7523749055750086
576,788,212,0.212,0.7455884390150822
544,772,228,0.228,0.7183357925451564
608,804,196,0.196,0.7585587672601105
606,803,197,0.197,0.714050205094507
622,811,189,0.189,0.727613701713155
624,812,188,0.188,0.736005724280607
606,803,197,0.197,0.7227892702174722
610,805,195,0.195,0.7201654047610063
562,781,219,0.219,0.6934116294452688
600,800,200,0.2,0.7245874422782217
662,831,169,0.169,0.6825662867181236
554,777,223,0.223,0.7220829097862334
588,794,206,0.206,0.7152019490681123
598,799,201,0.201,0.6725791170187003
620,810,190,0.19,0.6670466302688656
666,833,167,0.167,0.7015303035898832
628,814,186,0.186,0.6700307110835565
660,830,170,0.17,0.6267372849252554
572,786,214,0.214,0.6685389935363346
592,796,204,0.204,0.6443602763868621
562,781,219,0.219,0.6638130074152541
654,827,173,0.173,0.6505267211922328
592,796,204,0.204,0.6204402459518406
610,805,195,0.195,0.6678988929814659
626,813,187,0.187,0.6059509592531722
618,809,191,0.191,0.6654819557063384
638,819,181,0.181,0.6490097883157214
686,843,157,0.157,0.5792661293837591
630,815,185,0.185,0.6154000720324766
626,813,187,0.187,0.583468288137703
622,811,189,0.189,0.5755804485625995
606,803,197,0.197,0.5957538990922548
542,771,229,0.229,0.6275021267286065
658,829,171,0.171,0.591354996959033
612,806,194,0.194,0.6000989782180405
580,790,210,0.21,0.6201182672678369
666,833,167,0.167,0.5823869514571538
650,825,175,0.175,0.5721546604290018
580,790,210,0.21,0.5993068653462906
608,804,196,0.196,0.5910962515418651
656,828,172,0.172,0.5929322326926049
528,764,236,0.236,0.6233451337529695
630,815,185,0.185,0.5629461704267328
578,789,211,0.211,0.5610084186835593
612,806,194,0.194,0.5390496586777918
650,825,175,0.175,0.5417811861112068
644,822,178,0.178,0.5793785520856909
646,823,177,0.177,0.557907081979356
658,829,171,0.171,0.5699348161974981
616,808,192,0.192,0.5652463748947048
684,842,158,0.158,0.5397623259296234
592,796,204,0.204,0.5285884668077633
602,801,199,0.199,0.5641873012939032
714,857,143,0.143,0.5478995775707463
634,817,183,0.183,0.5149565716523011
616,808,192,0.192,0.5414889319783833
646,823,177,0.177,0.5399447991799998
546,773,227,0.227,0.5079924506002681
630,815,185,0.185,0.5498565560162402
618,809,191,0.191,0.528771202690019
636,818,182,0.182,0.5257200858015008
652,826,174,0.174,0.4885697354498625
650,825,175,0.175,0.5389676769241923
624,812,188,0.188,0.5297015029072208
632,816,184,0.184,0.5416646910490581
544,772,228,0.228,0.5389172902837381
620,810,190,0.19,0.526219079442556
658,829,171,0.171,0.5173815962711523
632,816,184,0.184,0.5374162651693041
642,821,179,0.179,0.5139783989325833
634,817,183,0.183,0.5657662018604905
606,803,197,0.197,0.5251943893596567
658,829,171,0.171,0.5396111777542301
656,828,172,0.172,0.516341414243926
622,811,189,0.189,0.47758639895278066
584,792,208,0.208,0.4795624061103008
636,818,182,0.182,0.48003410288979287
642,821,179,0.179,0.4801182551013503
690,845,155,0.155,0.5312254013223019
686,843,157,0.157,0.5031514412777688
668,834,166,0.166,0.45970368690979013
614,807,193,0.193,0.49819999817032135
662,831,169,0.169,0.46898125551285014
610,805,195,0.195,0.4694880244022643
616,808,192,0.192,0.4750979453388427
624,812,188,0.188,0.45746547656781333
658,829,171,0.171,0.4583819037409703
670,835,165,0.165,0.48181280232341217
682,841,159,0.159,0.4366938119815677
648,824,176,0.176,0.46942667886069467
634,817,183,0.183,0.45498785084843624
608,804,196,0.196,0.42572704169977077
622,811,189,0.189,0.4479011247188846
654,827,173,0.173,0.4305531073089205
666,833,167,0.167,0.44703024144149256
636,818,182,0.182,0.46634743231642234
624,812,188,0.188,0.43630131374875053
618,809,191,0.191,0.4405670019643294
672,836,164,0.164,0.4427356796495669
632,816,184,0.184,0.47070419365897304
642,821,179,0.179,0.4625753800079692
604,802,198,0.198,0.4557610725305221
656,828,172,0.172,0.4136913556673819
640,820,180,0.18,0.46910739755914166
656,828,172,0.172,0.41753888668560285
630,815,185,0.185,0.43822966556544996
680,840,160,0.16,0.4422322673259332
648,824,176,0.176,0.45465447697824646
634,817,183,0.183,0.4294909316536523
668,834,166,0.166,0.4669185245617018
560,780,220,0.22,0.42782018394645804
658,829,171,0.171,0.4280147296898861
656,828,172,0.172,0.4029346647535399
596,798,202,0.202,0.40981322637388123
682,841,159,0.159,0.4108254852049058
618,809,191,0.191,0.42075803168237325
714,857,143,0.143,0.40342690417174343
606,803,197,0.197,0.4122075391402025
596,798,202,0.202,0.4609406701017579
604,802,198,0.198,0.39919279901730553
682,841,159,0.159,0.41889813026461936
664,832,168,0.168,0.41402919646205194
668,834,166,0.166,0.42180829341815773
666,833,167,0.167,0.39023101151683476
632,816,184,0.184,0.39385557777832103
540,770,230,0.23,0.38817728929781
692,846,154,0.154,0.38761298508505343
700,850,150,0.15,0.3889858283301337
724,862,138,0.138,0.39855409021242805
636,818,182,0.182,0.36928106352938905
710,855,145,0.145,0.4194038276611336
700,850,150,0.15,0.4102783932389684
666,833,167,0.167,0.4018066018167373
596,798,202,0.202,0.419028446430877
690,845,155,0.155,0.4374722832857492
660,830,170,0.17,0.4127409126063476
620,810,190,0.19,0.38438082430397846
640,820,180,0.18,0.4332138828789207
682,841,159,0.159,0.39009733827104354
704,852,148,0.148,0.36991653458482504
702,851,149,0.149,0.3896916606774662
666,833,167,0.167,0.3944155834393805
638,819,181,0.181,0.37978136416589225
648,824,176,0.176,0.3805338740653551
632,816,184,0.184,0.35586273471957064
700,850,150,0.15,0.3822116266210355
658,829,171,0.171,0.3648971061475631
668,834,166,0.166,0.3571492511371962
682,841,159,0.159,0.36871898276324644
646,823,177,0.177,0.40075730815169297
616,808,192,0.192,0.38027073661937755
704,852,148,0.148,0.386369705142557
686,843,157,0.157,0.37371480739230956
642,821,179,0.179,0.38234142822753986
708,854,146,0.146,0.3664528617053903
688,844,156,0.156,0.38885607219397933
624,812,188,0.188,0.3792930293382453
708,854,146,0.146,0.3547769029305405
640,820,180,0.18,0.34909437966584894
716,858,142,0.142,0.3830513522740157
654,827,173,0.173,0.3249954694751282
624,812,188,0.188,0.32504216703844124
714,857,143,0.143,0.34699714797105663
638,819,181,0.181,0.2977166404749901
682,841,159,0.159,0.378464419899468
634,817,183,0.183,0.36767738540625144
680,840,160,0.16,0.36723485191874544
604,802,198,0.198,0.32961163534018717
598,799,201,0.201,0.3395274412341938
672,836,164,0.164,0.35797784734398963
674,837,163,0.163,0.3501529612853123
678,839,161,0.161,0.3486506979080468
686,843,157,0.157,0.32411718123763605
646,823,177,0.177,0.3405913598532741
670,835,165,0.165,0.35689197770010694
646,823,177,0.177,0.32069992971317424
662,831,169,0.169,0.3380263355031466
636,818,182,0.182,0.32828458524136295
684,842,158,0.158,0.3416676659670816
638,819,181,0.181,0.33709914331599794
710,855,145,0.145,0.3433082075139268
674,837,163,0.163,0.30341987975566326
640,820,180,0.18,0.34122251678299653
698,849,151,0.151,0.32178839756943856
668,834,166,0.166,0.3373481345056543
662,831,169,0.169,0.33582185663449127
736,868,132,0.132,0.324502211802871
662,831,169,0.169,0.30893205533093
588,794,206,0.206,0.3048067614403798
656,828,172,0.172,0.2991597013473267
638,819,181,0.181,0.31647935546949213
674,837,163,0.163,0.3201343114569513
682,841,159,0.159,0.3236700405471403
572,786,214,0.214,0.3304597802201087
730,865,135,0.135,0.33296812795845654
658,829,171,0.171,0.28786963360769824
726,863,137,0.137,0.31320360776918005
704,852,148,0.148,0.3035353068325111
682,841,159,0.159,0.29299081176736147
700,850,150,0.15,0.3021185264248907
662,831,169,0.169,0.32801804727475703
602,801,199,0.199,0.2892997734568836
694,847,153,0.153,0.2936678695564542
646,823,177,0.177,0.29366901519423416
602,801,199,0.199,0.2832225394626463
680,840,160,0.16,0.3068577263361371
676,838,162,0.162,0.29764384410579076
614,807,193,0.193,0.27957788200129324
632,816,184,0.184,0.28339075406192726
754,877,123,0.123,0.2986878553537263
