log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
128,564,436,0.436,1.5764432946443558
176,588,412,0.412,1.5732943297624589
146,573,427,0.427,1.572141237616539
144,572,428,0.428,1.5703561502695083
248,624,376,0.376,1.507460797548294
254,627,373,0.373,1.5041013782024384
228,614,386,0.386,1.5056791679263115
230,615,385,0.385,1.5009580799937248
326,663,337,0.337,1.3773371984362601
428,714,286,0.286,1.3625018410682679
386,693,307,0.307,1.3706288715004922
386,693,307,0.307,1.3582792564034463
582,791,209,0.209,1.1030345143079758
554,777,223,0.223,1.035128562837839
564,782,218,0.218,1.0425689997375012
628,814,186,0.186,1.02252556399256
630,815,185,0.185,0.6905246337754651
710,855,145,0.145,0.6464812229234959
612,806,194,0.194,0.5939763155381661
680,840,160,0.16,0.5593800617104862
726,863,137,0.137,0.3556327343089506
722,861,139,0.139,0.31784699163553887
758,879,121,0.121,0.263352795385581
716,858,142,0.142,0.2826315622562397
776,888,112,0.112,0.20205784365538362
804,902,98,0.098,0.17651121438201153
758,879,121,0.121,0.20241607934482453
750,875,125,0.125,0.18987077055486337
728,864,136,0.136,0.18767850201738476
786,893,107,0.107,0.20814779722985985
744,872,128,0.128,0.2112016848877829
716,858,142,0.142,0.22676171464320213
734,867,133,0.133,0.2046636773127075
724,862,138,0.138,0.2084204575041149
676,838,162,0.162,0.21909857883740916
666,833,167,0.167,0.22899007911832267
788,894,106,0.106,0.20505518791274516
682,841,159,0.159,0.23363733927172142
666,833,167,0.167,0.22770963400625624
698,849,151,0.151,0.2284433216585494
744,872,128,0.128,0.20172280950128332
744,872,128,0.128,0.20768367537786253
774,887,113,0.113,0.19209039830835536
794,897,103,0.103,0.16787265913239388
794,897,103,0.103,0.16909188608604017
758,879,121,0.121,0.1599640969716711
700,850,150,0.15,0.1842876618746195
774,887,113,0.113,0.14669768984388792
736,868,132,0.132,0.13558934837513517
738,869,131,0.131,0.14130162884359015
736,868,132,0.132,0.15654211737902546
730,865,135,0.135,0.14094264714155544
786,893,107,0.107,0.13809895653223975
768,884,116,0.116,0.13031834037526277
704,852,148,0.148,0.12853130235278512
720,860,140,0.14,0.14192509748904558
658,829,171,0.171,0.14897843870327734
744,872,128,0.128,0.13555197434147703
730,865,135,0.135,0.11620309074857504
756,878,122,0.122,0.12090317668695934
788,894,106,0.106,0.1198110477048358
734,867,133,0.133,0.13794512695574668
756,878,122,0.122,0.10710563696126338
742,871,129,0.129,0.12571613001686638
700,850,150,0.15,0.1117777824060613
788,894,106,0.106,0.1060258887486998
778,889,111,0.111,0.11302593906967014
766,883,117,0.117,0.10472910831262926
744,872,128,0.128,0.12422495585664001
716,858,142,0.142,0.13755232565975167
694,847,153,0.153,0.1298246001120133
766,883,117,0.117,0.1251896661851788
666,833,167,0.167,0.13976156833951245
744,872,128,0.128,0.11766120111804798
746,873,127,0.127,0.12087495943292742
738,869,131,0.131,0.13825285388269548
702,851,149,0.149,0.11208407985550002
736,868,132,0.132,0.1084666793025499
834,917,83,0.083,0.08260568413056898
696,848,152,0.152,0.10334311167459237
792,896,104,0.104,0.11661191967000922
742,871,129,0.129,0.09296708734010463
724,862,138,0.138,0.10264183845281513
758,879,121,0.121,0.08623749121375295
728,864,136,0.136,0.09211762759763951
712,856,144,0.144,0.09798830470582107
814,907,93,0.093,0.07797132302549108
778,889,111,0.111,0.0900868272983098
758,879,121,0.121,0.09636172754334074
736,868,132,0.132,0.08446787050891635
810,905,95,0.095,0.08288713719935913
760,880,120,0.12,0.08359827820609371
768,884,116,0.116,0.07050264333180803
728,864,136,0.136,0.08398386539779222
822,911,89,0.089,0.07001596553025956
798,899,101,0.101,0.0725534588543469
746,873,127,0.127,0.0738515233155631
714,857,143,0.143,0.0751478941942014
732,866,134,0.134,0.08040196948661105
804,902,98,0.098,0.07465570044510969
796,898,102,0.102,0.08370637543814383
744,872,128,0.128,0.09675692485274703
732,866,134,0.134,0.07932281906062053
824,912,88,0.088,0.07745106078675235
760,880,120,0.12,0.08331206062988167
742,871,129,0.129,0.08671939135431421
748,874,126,0.126,0.07611894019208967
768,884,116,0.116,0.07290572637663377
760,880,120,0.12,0.07890439603937557
748,874,126,0.126,0.08866933116329165
774,887,113,0.113,0.10154886696990434
734,867,133,0.133,0.09789621243977673
812,906,94,0.094,0.07147629666094509
662,831,169,0.169,0.07588783050798702
744,872,128,0.128,0.08515633991844879
800,900,100,0.1,0.0645680734167654
730,865,135,0.135,0.07101723047461633
812,906,94,0.094,0.0664046595231631
742,871,129,0.129,0.07179906470014658
720,860,140,0.14,0.05718379707779729
776,888,112,0.112,0.07118985488414956
750,875,125,0.125,0.06885330978844285
772,886,114,0.114,0.07287560443670554
788,894,106,0.106,0.0574935363838631
762,881,119,0.119,0.0549080475257972
808,904,96,0.096,0.05216874132574503
784,892,108,0.108,0.061695028984504005
820,910,90,0.09,0.060987679308736914
766,883,117,0.117,0.06279422169518693
