nob,cnt_gen_band,cnt_blk_band,cnt_suc_band,total_Gen_bandwidth,total_Block_bandwidth,cnt_suc_nos,utilization,avghop,routing_name,assingment_name,networktopo
0,[5893. 6139. 6025. 6090. 5933. 5773. 6040. 6077. 6054. 5976.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5893. 6139. 6025. 6090. 5933. 5773. 6040. 6077. 6054. 5976.],4125637.5,0,[9809. 9856. 9271. 7372. 6491. 3315. 3475. 3484. 3459. 3468.],0.16081026909722224,2.3303,FZ,FZ2D,test_nsf
0,[5888. 5973. 6093. 5889. 6040. 5942. 6022. 6009. 6145. 5999.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5888. 5973. 6093. 5889. 6040. 5942. 6022. 6009. 6145. 5999.],4138025.0,0,[9842. 9847. 9298. 7344. 6727. 3361. 3402. 3335. 3442. 3402.],0.23628026413690476,2.2790166666666667,FZ,FZ2D,test_nsf
21,[5974. 6001. 6018. 6083. 5956. 5992. 5977. 5991. 5970. 6038.],[ 0.  0.  0.  0.  1.  0.  1.  4.  3. 12.],[5974. 6001. 6018. 6083. 5955. 5992. 5976. 5987. 5967. 6026.],4124637.5,2387.5,[ 9977. 10034.  9286.  7397.  6611.  3298.  3250.  3289.  3365.  3472.],0.3214480543154762,2.328514980243085,FZ,FZ2D,test_nsf
239,[6045. 6045. 6062. 5918. 5902. 6079. 5977. 5980. 6039. 5953.],[ 0.  0.  0.  0.  4.  9. 17. 35. 82. 92.],[6045. 6045. 6062. 5918. 5898. 6070. 5960. 5945. 5957. 5861.],4119212.5,26637.5,[10007.  9899.  9449.  7492.  6550.  3309.  3262.  3294.  3307.  3192.],0.38591993055555557,2.3443717474607184,FZ,FZ2D,test_nsf
1032,[5965. 5918. 6023. 6178. 5986. 6003. 5982. 5943. 5999. 6003.],[  0.   0.   2.   5.  21.  48. 108. 150. 305. 393.],[5965. 5918. 6021. 6173. 5965. 5955. 5874. 5793. 5694. 5610.],4124612.5,113125.0,[9900. 9921. 9376. 7545. 6657. 3261. 3211. 3122. 3045. 2930.],0.4542118514384921,2.3196479446479445,FZ,FZ2D,test_nsf
2315,[6008. 6040. 6033. 5978. 5962. 5977. 5976. 5950. 6097. 5979.],[  0.   1.   5.  15.  55. 122. 257. 389. 630. 841.],[6008. 6039. 6028. 5963. 5907. 5855. 5719. 5561. 5467. 5138.],4123325.0,250937.5,[ 9946. 10060.  9370.  7330.  6454.  3201.  3057.  2916.  2835.  2516.],0.4949989099702381,2.292953107393603,FZ,FZ2D,test_nsf
