log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
-366,317,683,0.683,3.9103892936706544
-404,298,702,0.702,3.91042067027092
-410,295,705,0.705,3.9103957324028014
-388,306,694,0.694,3.9103779492378234
-374,313,687,0.687,3.9102210247516633
-384,308,692,0.692,3.910223820924759
-416,292,708,0.708,3.9101552820205687
-442,279,721,0.721,3.9101667506694793
-362,319,681,0.681,3.9097179296016695
-358,321,679,0.679,3.909644153356552
-306,347,653,0.653,3.909585556745529
-420,290,710,0.71,3.9096570625305174
-424,288,712,0.712,3.908507026672363
-402,299,701,0.701,3.908417635679245
-400,300,700,0.7,3.908380143404007
-424,288,712,0.712,3.9082748010158537
-376,312,688,0.688,3.9059536492824556
-360,320,680,0.68,3.906015183210373
-352,324,676,0.676,3.9058750858306883
-266,367,633,0.633,3.905711364746094
-374,313,687,0.687,3.9006767432689666
-378,311,689,0.689,3.9006389076709747
-366,317,683,0.683,3.89990102314949
-368,316,684,0.684,3.8995523805618286
-298,351,649,0.649,3.8865793619155884
-422,289,711,0.711,3.885725586175919
-408,296,704,0.704,3.885116358757019
-392,304,696,0.696,3.8857769818305967
-348,326,674,0.674,3.844356086015701
-304,348,652,0.652,3.852867763757706
-376,312,688,0.688,3.845755093097687
-364,318,682,0.682,3.8456871471405027
-306,347,653,0.653,3.7729526772499082
-330,335,665,0.665,3.7623358225822447
-294,353,647,0.647,3.760185888290405
-346,327,673,0.673,3.7658646984100344
-274,363,637,0.637,3.670636367082596
-306,347,653,0.653,3.6733216822147368
-280,360,640,0.64,3.6769037144184114
-290,355,645,0.645,3.6705251071453096
-240,380,620,0.62,3.6474525310993196
-246,377,623,0.623,3.659126548290253
-254,373,627,0.627,3.661484875679016
-278,361,639,0.639,3.6587793197631835
-266,367,633,0.633,3.6815621178150177
-194,403,597,0.597,3.6916524646282194
-262,369,631,0.631,3.698742438554764
-258,371,629,0.629,3.6901964032649994
-262,369,631,0.631,3.7098880972862243
-230,385,615,0.615,3.721621969461441
-248,376,624,0.624,3.71077782034874
-206,397,603,0.603,3.7050751650333407
-146,427,573,0.573,3.700786741733551
-118,441,559,0.559,3.6968674614429475
-186,407,593,0.593,3.716463794231415
-188,406,594,0.594,3.709483004331589
-204,398,602,0.602,3.706944904088974
-214,393,607,0.607,3.7163574521541594
-216,392,608,0.608,3.7253270680904387
-212,394,606,0.606,3.7264689490795138
-216,392,608,0.608,3.7171373760700224
-208,396,604,0.604,3.699375154018402
-186,407,593,0.593,3.6990798666477205
-216,392,608,0.608,3.7016233022212983
-196,402,598,0.598,3.689531197309494
-230,385,615,0.615,3.6860787968635558
-114,443,557,0.557,3.6740575087070466
-198,401,599,0.599,3.6614612505435944
-160,420,580,0.58,3.664776353120804
-128,436,564,0.564,3.6595446667671205
-176,412,588,0.588,3.6618105511665346
-124,438,562,0.562,3.669616838693619
-160,420,580,0.58,3.6575454959869385
-192,404,596,0.596,3.651963282585144
-104,448,552,0.552,3.651616569042206
-200,400,600,0.6,3.6491730806827545
-116,442,558,0.558,3.6557273054122925
-138,431,569,0.569,3.65445774769783
-108,446,554,0.554,3.6397724125385285
-136,432,568,0.568,3.6340268287658692
-184,408,592,0.592,3.6532127039432525
-108,446,554,0.554,3.6498085458278657
-116,442,558,0.558,3.6428659007549284
-112,444,556,0.556,3.642874177455902
-146,427,573,0.573,3.6398357388973235
-104,448,552,0.552,3.660442103624344
-108,446,554,0.554,3.654757878780365
-98,451,549,0.549,3.6546164700984956
-116,442,558,0.558,3.6352652118206024
-152,424,576,0.576,3.6319785623550414
-102,449,551,0.551,3.6140927953720094
-48,476,524,0.524,3.6193244528770445
-104,448,552,0.552,3.6144982085227966
-90,455,545,0.545,3.6139205160140992
-110,445,555,0.555,3.6078530328273772
-148,426,574,0.574,3.5986058967113497
-84,458,542,0.542,3.5852288994789125
-86,457,543,0.543,3.582097179889679
-32,484,516,0.516,3.560982100248337
-82,459,541,0.541,3.5613222670555116
-48,476,524,0.524,3.5587891495227812
-56,472,528,0.528,3.555964260816574
-76,462,538,0.538,3.5536520819664004
-32,484,516,0.516,3.541985231399536
-52,474,526,0.526,3.539987019300461
-44,478,522,0.522,3.5276571888923645
-46,477,523,0.523,3.537390465259552
16,508,492,0.492,3.519285074710846
-34,483,517,0.517,3.500433081150055
24,512,488,0.488,3.4984897783994673
-18,491,509,0.509,3.4512104256153107
34,517,483,0.483,3.447974499464035
30,515,485,0.485,3.4474061877727507
-4,498,502,0.502,3.4388906855583192
92,546,454,0.454,3.3798283536434175
52,526,474,0.474,3.380241820812225
-38,481,519,0.519,3.356078190088272
34,517,483,0.483,3.3279302483797073
54,527,473,0.473,3.319900077700615
34,517,483,0.483,3.2977970178127287
