log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
-88,456,544,0.544,3.9096299600601196
-62,469,531,0.531,3.9097938108444215
-86,457,543,0.543,3.9104612684249878
-104,448,552,0.552,3.9099522993564606
-42,479,521,0.521,3.9064337739944457
-60,470,530,0.53,3.9066359137892723
-138,431,569,0.569,3.909004058122635
-38,481,519,0.519,3.9104479093551636
-82,459,541,0.541,3.9103472204208374
-84,458,542,0.542,3.910173827648163
-14,493,507,0.507,3.9046958519291945
-28,486,514,0.514,3.9096014029979704
-58,471,529,0.529,3.909746646642685
-94,453,547,0.547,3.9062725137248635
-74,463,537,0.537,3.910147390842438
-50,475,525,0.525,3.910164229631424
-60,470,530,0.53,3.9071571373939515
-92,454,546,0.546,3.9090395052433013
-34,483,517,0.517,3.903719605088234
-88,456,544,0.544,3.905184597015381
-92,454,546,0.546,3.9095434122085573
-88,456,544,0.544,3.9087648632526397
-38,481,519,0.519,3.909604253053665
-72,464,536,0.536,3.909506420135498
-70,465,535,0.535,3.9078108215332032
-82,459,541,0.541,3.905724271297455
-88,456,544,0.544,3.9082845838069917
-42,479,521,0.521,3.90625240278244
-58,471,529,0.529,3.900141203224659
-66,467,533,0.533,3.9069167971611023
-96,452,548,0.548,3.9052319214344027
-16,492,508,0.508,3.9078311762809754
-80,460,540,0.54,3.8971590129137037
-78,461,539,0.539,3.895782202988863
-108,446,554,0.554,3.897549036026001
-32,484,516,0.516,3.8979166612625122
-168,416,584,0.584,3.899948334693909
-92,454,546,0.546,3.9010481922626496
-132,434,566,0.566,3.8971569225913845
-88,456,544,0.544,3.8910756650567055
-62,469,531,0.531,3.8877029566764834
-62,469,531,0.531,3.886582023382187
-44,478,522,0.522,3.8839583760300083
-48,476,524,0.524,3.8874521338939667
-100,450,550,0.55,3.8803849491821603
-14,493,507,0.507,3.8792204354316926
-18,491,509,0.509,3.866765548261971
4,502,498,0.498,3.8854239332675933
-64,468,532,0.532,3.8684587381923046
-12,494,506,0.506,3.874150444626808
-36,482,518,0.518,3.875056866135448
-32,484,516,0.516,3.862751982184127
-46,477,523,0.523,3.879909087896347
-34,483,517,0.517,3.873105868341867
-12,494,506,0.506,3.8763412652015687
-8,496,504,0.504,3.877163320302963
-10,495,505,0.505,3.8565627398490907
36,518,482,0.482,3.851864924201759
56,528,472,0.472,3.832767166815698
8,504,496,0.496,3.8487804108540296
40,520,480,0.48,3.8549999666213988
6,503,497,0.497,3.849831822991492
-20,490,510,0.51,3.855720024853945
-34,483,517,0.517,3.8484138263314964
-16,492,508,0.508,3.8532550978660582
24,512,488,0.488,3.845819876909256
12,506,494,0.494,3.842685358803719
4,502,498,0.498,3.8426715655326844
16,508,492,0.492,3.844893911123276
36,518,482,0.482,3.8413030603826046
-10,495,505,0.505,3.8454063118696213
14,507,493,0.493,3.8399592348337173
238,619,381,0.381,3.3000550597459077
344,672,328,0.328,3.1751888084432576
284,642,358,0.358,3.221889204752304
258,629,371,0.371,3.256007153518498
284,642,358,0.358,3.1887425210069016
242,621,379,0.379,3.134978902325034
328,664,336,0.336,3.092549457315705
358,679,321,0.321,3.0249656279279735
312,656,344,0.344,3.0639501863718035
274,637,363,0.363,3.0434773512482645
352,676,324,0.324,3.035012780174613
366,683,317,0.317,2.9700979561508847
316,658,342,0.342,2.976052045129749
328,664,336,0.336,2.999376106128097
314,657,343,0.343,2.979095054644742
290,645,355,0.355,2.959415011681733
624,812,188,0.188,1.5645683922171594
598,799,201,0.201,1.616760233938694
626,813,187,0.187,1.5523561421632768
686,843,157,0.157,1.525640692472458
652,826,174,0.174,1.506927708297968
656,828,172,0.172,1.541280183286639
614,807,193,0.193,1.6061136090308428
680,840,160,0.16,1.5678418798595666
666,833,167,0.167,1.3949359304519986
664,832,168,0.168,1.3740313773453237
706,853,147,0.147,1.3729093825966119
640,820,180,0.18,1.4019521185311605
674,837,163,0.163,1.4169658476561309
674,837,163,0.163,1.3835194131210446
