log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
768,884,116,0.116,1.1920930376163597e-07
696,848,152,0.152,1.1920930376163597e-07
684,842,158,0.158,1.1920930376163597e-07
682,841,159,0.159,1.1920930376163597e-07
712,856,144,0.144,1.1920930376163597e-07
722,861,139,0.139,1.1920930376163597e-07
754,877,123,0.123,1.1920930376163597e-07
718,859,141,0.141,1.1920930376163597e-07
746,873,127,0.127,1.1920930376163597e-07
718,859,141,0.141,1.1920930376163597e-07
768,884,116,0.116,1.1920930376163597e-07
698,849,151,0.151,1.1920930376163597e-07
716,858,142,0.142,1.1920930376163597e-07
734,867,133,0.133,1.1920930376163597e-07
718,859,141,0.141,1.1920930376163597e-07
736,868,132,0.132,1.1920930376163597e-07
712,856,144,0.144,1.1920930376163597e-07
758,879,121,0.121,1.1920930376163597e-07
688,844,156,0.156,1.1920930376163597e-07
746,873,127,0.127,1.1920930376163597e-07
752,876,124,0.124,1.1920930376163597e-07
720,860,140,0.14,1.1920930376163597e-07
698,849,151,0.151,1.1920930376163597e-07
758,879,121,0.121,1.1920930376163597e-07
724,862,138,0.138,1.1920930376163597e-07
768,884,116,0.116,1.1920930376163597e-07
758,879,121,0.121,1.1920930376163597e-07
700,850,150,0.15,1.1920930376163597e-07
672,836,164,0.164,1.1920930376163597e-07
742,871,129,0.129,1.1920930376163597e-07
714,857,143,0.143,1.1920930376163597e-07
638,819,181,0.181,1.1920930376163597e-07
722,861,139,0.139,1.1920930376163597e-07
720,860,140,0.14,1.1920930376163597e-07
758,879,121,0.121,1.1920930376163597e-07
708,854,146,0.146,1.1920930376163597e-07
708,854,146,0.146,1.1920930376163597e-07
744,872,128,0.128,1.1920930376163597e-07
696,848,152,0.152,1.1920930376163597e-07
772,886,114,0.114,1.1920930376163597e-07
714,857,143,0.143,1.1920930376163597e-07
726,863,137,0.137,1.1920930376163597e-07
732,866,134,0.134,1.1920930376163597e-07
764,882,118,0.118,1.1920930376163597e-07
728,864,136,0.136,1.1920930376163597e-07
