nob,cnt_gen_band,cnt_blk_band,cnt_suc_band,total_Gen_bandwidth,total_Block_bandwidth,cnt_suc_nos,utilization,avghop,routing_name,assingment_name,networktopo
18,[4916. 5118. 5036. 5098. 4976. 4758. 5046. 5050. 5038. 4964.],[0. 0. 0. 0. 0. 1. 1. 2. 7. 7.],[4916. 5118. 5036. 5098. 4976. 4757. 5045. 5048. 5031. 4957.],3434800.0,2025.0,[8349. 8426. 7889. 6228. 5486. 2593. 2758. 2785. 2731. 2737.],0.2500410297619048,2.4321955904125487,KSP,FF,test_nsf
127,[4944. 4988. 5066. 4933. 4951. 4968. 4962. 5043. 5116. 5029.],[ 0.  0.  1.  1.  2.  4. 14. 13. 36. 56.],[4944. 4988. 5065. 4932. 4949. 4964. 4948. 5030. 5080. 4973.],3447812.5,14087.5,[8285. 8184. 7846. 6177. 5581. 2750. 2740. 2727. 2791. 2792.],0.3290898630952381,2.4153148998456078,KSP,FF,test_nsf
461,[4926. 4956. 5060. 4941. 5036. 4949. 5064. 5002. 5038. 5028.],[  0.   0.   1.   1.   8.  23.  41.  58. 123. 206.],[4926. 4956. 5059. 4940. 5028. 4926. 5023. 4944. 4915. 4822.],3446775.0,51287.5,[8339. 8285. 7841. 6156. 5597. 2686. 2701. 2638. 2685. 2611.],0.3902515654761905,2.3655503744524515,KSP,FF,test_nsf
1252,[4987. 5051. 4939. 5098. 4864. 5106. 4929. 4964. 4983. 5079.],[  0.   0.   1.   9.  34.  68. 115. 206. 359. 460.],[4987. 5051. 4938. 5089. 4830. 5038. 4814. 4758. 4624. 4619.],3438825.0,136262.5,[8324. 8477. 7738. 6183. 5250. 2733. 2585. 2530. 2480. 2448.],0.4472222663690476,2.32992122753754,KSP,FF,test_nsf
2027,[5052. 5013. 5114. 4906. 5007. 4976. 5014. 5005. 5004. 4909.],[  0.   0.   0.  11.  50.  96. 246. 382. 531. 711.],[5052. 5013. 5114. 4895. 4957. 4880. 4768. 4623. 4473. 4198.],3427487.5,219212.5,[8457. 8252. 7922. 6138. 5371. 2590. 2516. 2394. 2307. 2026.],0.4874180997023809,2.3082775728013676,KSP,FF,test_nsf
3601,[4940. 4950. 5006. 5182. 4983. 5032. 4983. 4936. 5028. 4960.],[   0.    0.    4.   32.   91.  244.  441.  664.  959. 1166.],[4940. 4950. 5002. 5150. 4892. 4788. 4542. 4272. 4069. 3794.],3436425.0,384362.5,[8254. 8316. 7840. 6169. 5268. 2527. 2351. 2104. 1919. 1651.],0.51862715625,2.273303303950516,KSP,FF,test_nsf
