nob,cnt_gen_band,cnt_blk_band,cnt_suc_band,total_Gen_bandwidth,total_Block_bandwidth,cnt_suc_nos,utilization,avghop,routing_name,assingment_name,networktopo
12,[4916. 5118. 5036. 5098. 4976. 4758. 5046. 5050. 5038. 4964.],[0. 0. 0. 0. 0. 0. 2. 2. 4. 4.],[4916. 5118. 5036. 5098. 4976. 4758. 5044. 5048. 5034. 4960.],3434800.0,1325.0,[8349. 8426. 7889. 6228. 5485. 2594. 2757. 2785. 2735. 2740.],0.24968082738095237,2.4300832199727935,KSP,BF,test_nsf
106,[4944. 4988. 5066. 4933. 4951. 4968. 4962. 5043. 5116. 5029.],[ 0.  0.  0.  0.  3.  5. 12.  7. 28. 51.],[4944. 4988. 5066. 4933. 4948. 4963. 4950. 5036. 5088. 4978.],3447812.5,11837.5,[8285. 8184. 7846. 6178. 5576. 2750. 2743. 2733. 2801. 2798.],0.32752393601190477,2.406622038722091,KSP,BF,test_nsf
448,[4926. 4956. 5060. 4941. 5036. 4949. 5064. 5002. 5038. 5028.],[  0.   0.   0.   3.   8.  18.  40.  58. 121. 200.],[4926. 4956. 5060. 4938. 5028. 4931. 5024. 4944. 4917. 4828.],3446775.0,49912.5,[8339. 8285. 7842. 6152. 5596. 2691. 2705. 2637. 2695. 2610.],0.3894161607142857,2.3613779463997417,KSP,BF,test_nsf
1183,[4987. 5051. 4939. 5098. 4864. 5106. 4929. 4964. 4983. 5079.],[  0.   0.   0.   6.  27.  67. 113. 205. 306. 459.],[4987. 5051. 4939. 5092. 4837. 5039. 4816. 4759. 4677. 4620.],3438825.0,129200.0,[8324. 8476. 7742. 6190. 5281. 2734. 2582. 2532. 2514. 2442.],0.44738351934523807,2.324046950857283,KSP,BF,test_nsf
2095,[5052. 5013. 5114. 4906. 5007. 4976. 5014. 5005. 5004. 4909.],[  0.   1.   1.  10.  54. 113. 222. 400. 558. 736.],[5052. 5012. 5113. 4896. 4953. 4863. 4792. 4605. 4446. 4173.],3427487.5,226612.5,[8457. 8252. 7920. 6150. 5392. 2575. 2531. 2375. 2266. 1987.],0.4840543869047619,2.2983404655046447,KSP,BF,test_nsf
3454,[4940. 4950. 5006. 5182. 4983. 5032. 4983. 4936. 5028. 4960.],"[0.000e+00 1.000e+00 6.000e+00 3.300e+01 8.500e+01 2.310e+02 4.160e+02
 6.000e+02 9.150e+02 1.167e+03]",[4940. 4949. 5000. 5149. 4898. 4801. 4567. 4336. 4113. 3793.],3436425.0,369750.0,[8254. 8314. 7835. 6201. 5351. 2542. 2360. 2151. 1913. 1625.],0.5177488229166667,2.2677136596055516,KSP,BF,test_nsf
