log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
272,636,364,0.364,1.6075299614667893
304,652,348,0.348,1.6075228127241135
268,634,366,0.366,1.6075257736444473
224,612,388,0.388,1.6075219738483428
296,648,352,0.352,1.6074952517747878
296,648,352,0.352,1.6074866386651994
312,656,344,0.344,1.607486521244049
322,661,339,0.339,1.607483069062233
360,680,320,0.32,1.6074150406122207
288,644,356,0.356,1.6073816756010055
308,654,346,0.346,1.6073931369781493
248,624,376,0.376,1.6073805775642396
274,637,363,0.363,1.6072512959241867
264,632,368,0.368,1.607226490497589
258,629,371,0.371,1.6072172907590867
266,633,367,0.367,1.6072249915599823
274,637,363,0.363,1.607080508351326
274,637,363,0.363,1.6070681298971177
242,621,379,0.379,1.6070605574846268
356,678,322,0.322,1.6070559022426605
252,626,374,0.374,1.6069338530302049
276,638,362,0.362,1.606928912639618
274,637,363,0.363,1.6069244163036347
228,614,386,0.386,1.6069236624240875
286,643,357,0.357,1.6068313252925872
284,642,358,0.358,1.6068209882974624
254,627,373,0.373,1.606820142388344
262,631,369,0.369,1.6068090920448304
316,658,342,0.342,1.6066379576921463
314,657,343,0.343,1.606623069167137
332,666,334,0.334,1.6066223528385162
302,651,349,0.349,1.606603791832924
308,654,346,0.346,1.6063277643918992
288,644,356,0.356,1.6063126038312912
360,680,320,0.32,1.6062991820573806
276,638,362,0.362,1.6063115111589432
294,647,353,0.353,1.6060324785709381
238,619,381,0.381,1.6060254572629928
324,662,338,0.338,1.6060155185461045
302,651,349,0.349,1.6059909110069275
258,629,371,0.371,1.6056824742555618
316,658,342,0.342,1.6056649719476699
276,638,362,0.362,1.605638687968254
300,650,350,0.35,1.6056327921152116
348,674,326,0.326,1.6051352474689484
310,655,345,0.345,1.6051210635900497
244,622,378,0.378,1.6050715038776397
294,647,353,0.353,1.6050718060731888
374,687,313,0.313,1.6042242444753647
320,660,340,0.34,1.604183852314949
334,667,333,0.333,1.6041644539833069
286,643,357,0.357,1.6041283922195435
310,655,345,0.345,1.6029066039323807
278,639,361,0.361,1.6026878459453582
248,624,376,0.376,1.6027192897796632
286,643,357,0.357,1.602637080192566
326,663,337,0.337,1.6007591840028763
354,677,323,0.323,1.6003494671583176
274,637,363,0.363,1.6003277399539948
290,645,355,0.355,1.6002885403633118
352,676,324,0.324,1.5977035467624665
304,652,348,0.348,1.5972190654277802
278,639,361,0.361,1.5971373779773712
276,638,362,0.362,1.5970560569763184
358,679,321,0.321,1.5937516775131226
330,665,335,0.335,1.5928749767541885
244,622,378,0.378,1.5928133852481843
322,661,339,0.339,1.5928194935321809
328,664,336,0.336,1.5878593544960022
308,654,346,0.346,1.5870119334459305
244,622,378,0.378,1.586404489517212
314,657,343,0.343,1.5862661731243133
312,656,344,0.344,1.5794504109621048
290,645,355,0.355,1.5780720608234406
258,629,371,0.371,1.5772799872159957
328,664,336,0.336,1.576828806757927
416,708,292,0.292,1.5663973524570465
300,650,350,0.35,1.563179383635521
312,656,344,0.344,1.5626716165542602
282,641,359,0.359,1.562438210964203
376,688,312,0.312,1.5480322159528732
328,664,336,0.336,1.544218246817589
338,669,331,0.331,1.5441681088209152
362,681,319,0.319,1.5432253419160842
344,672,328,0.328,1.530689455509186
364,682,318,0.318,1.527609696507454
348,674,326,0.326,1.5259881979227066
352,676,324,0.324,1.5252016758918763
280,640,360,0.36,1.510935045361519
400,700,300,0.3,1.5078446935415268
348,674,326,0.326,1.5066851677894593
324,662,338,0.338,1.5076933702230453
332,666,334,0.334,1.4897223037481309
376,688,312,0.312,1.4875478090047836
