Date,n_pro,num_EP,num_kpath,num_Subblock,hiddensize,timestep_max,update_interval,learning_rate,gamma,alpha,num_of_warmup,ar,dif,avg_holding,range_band_s,range_band_e,num_of_slots
2021-12-19 16:26:33.371410,8,10000,5,1,128,1000,100,1e-05,0.9,0.01,0,10,1,20,1,10,100
