log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
74,537,463,0.463,1.6078617293834687
78,539,461,0.461,1.6077225135564803
98,549,451,0.451,1.6077158097028732
104,552,448,0.448,1.607666045308113
134,567,433,0.433,1.6070361481904984
60,530,470,0.47,1.6068751373291015
80,540,460,0.46,1.6068290796279907
94,547,453,0.453,1.606721400618553
48,524,476,0.476,1.6059055666923523
164,582,418,0.418,1.605716616630554
116,558,442,0.442,1.6054231332540512
126,563,437,0.437,1.605344498872757
106,553,447,0.447,1.6042912629842758
128,564,436,0.436,1.6040624289512635
142,571,429,0.429,1.6038598227500915
98,549,451,0.451,1.6037861495018004
104,552,448,0.448,1.6023443291187287
82,541,459,0.459,1.60177099442482
96,548,452,0.452,1.6021328583955765
164,582,418,0.418,1.6018046236038208
110,555,445,0.445,1.6004008704423904
134,567,433,0.433,1.6001988415718078
40,520,480,0.48,1.599727699995041
180,590,410,0.41,1.5998057270050048
152,576,424,0.424,1.598340610742569
112,556,444,0.444,1.5976185429096221
148,574,426,0.426,1.5974169001579284
124,562,438,0.438,1.5966811975240707
166,583,417,0.417,1.5940500891208649
186,593,407,0.407,1.593403727054596
162,581,419,0.419,1.592480581641197
176,588,412,0.412,1.5916697843074799
170,585,415,0.415,1.5861885180473327
118,559,441,0.441,1.5841747363805772
164,582,418,0.418,1.5835499827861785
216,608,392,0.392,1.5809452683925629
196,598,402,0.402,1.5747779413461684
140,570,430,0.43,1.5708436040878295
168,584,416,0.416,1.5690559388399123
246,623,377,0.377,1.5671313445568085
258,629,371,0.371,1.5552424032688141
202,601,399,0.399,1.549662018418312
230,615,385,0.385,1.543961796283722
166,583,417,0.417,1.5357704803943635
234,617,383,0.383,1.5220669290423394
274,637,363,0.363,1.5161282945871353
258,629,371,0.371,1.5073136324882508
286,643,357,0.357,1.4945035348534583
324,662,338,0.338,1.4696688535213471
340,670,330,0.33,1.4566374778151512
354,677,323,0.323,1.4298979074954987
322,661,339,0.339,1.4107658076882363
330,665,335,0.335,1.3760194374024868
338,669,331,0.331,1.3574809716045857
442,721,279,0.279,1.3078036717176438
436,718,282,0.282,1.2839210044145584
470,735,265,0.265,1.214354914367199
458,729,271,0.271,1.171858770787716
498,749,251,0.251,1.0784932753033936
482,741,259,0.259,1.0225936683118344
526,763,237,0.237,0.9543832131810487
554,777,223,0.223,0.9193914490994066
564,782,218,0.218,0.7737819826263003
598,799,201,0.201,0.7215028488880489
612,806,194,0.194,0.6753102932223118
576,788,212,0.212,0.642942443452659
656,828,172,0.172,0.5608688812083564
662,831,169,0.169,0.47186991346316065
658,829,171,0.171,0.4727901127533987
688,844,156,0.156,0.409316432827778
696,848,152,0.152,0.3574907575650141
732,866,134,0.134,0.3146146940021572
726,863,137,0.137,0.3071184569759498
686,843,157,0.157,0.2937716128763641
742,871,129,0.129,0.23534323039491573
808,904,96,0.096,0.21331859708856973
708,854,146,0.146,0.20940605673022664
778,889,111,0.111,0.1956221917781895
726,863,137,0.137,0.17363294619501085
776,888,112,0.112,0.1567644150260653
780,890,110,0.11,0.1595800698666436
646,823,177,0.177,0.1635611208200027
770,885,115,0.115,0.16226624354447813
770,885,115,0.115,0.1476786503972737
754,877,123,0.123,0.13760843973630318
740,870,130,0.13,0.13093983852137786
724,862,138,0.138,0.15806870303443793
714,857,143,0.143,0.17210128156956125
802,901,99,0.099,0.16312437412906639
710,855,145,0.145,0.16691640446516978
730,865,135,0.135,0.15602182149245344
752,876,124,0.124,0.17483790615664474
734,867,133,0.133,0.1622945144103469
666,833,167,0.167,0.17365276271414565
788,894,106,0.106,0.14398283170122886
766,883,117,0.117,0.15565471632306185
740,870,130,0.13,0.1496377672738249
698,849,151,0.151,0.13298362598068705
752,876,124,0.124,0.14295099315109383
754,877,123,0.123,0.12865385399958995
740,870,130,0.13,0.1362635757055616
718,859,141,0.141,0.14154956776318522
670,835,165,0.165,0.13048061914978099
710,855,145,0.145,0.1411217632389771
754,877,123,0.123,0.1288215117757473
812,906,94,0.094,0.12608602563383828
744,872,128,0.128,0.11731317301403033
794,897,103,0.103,0.12473877665336568
752,876,124,0.124,0.11405678097896907
772,886,114,0.114,0.12361517637337784
722,861,139,0.139,0.10829039619985815
742,871,129,0.129,0.11775746916882655
750,875,125,0.125,0.10944235357959224
798,899,101,0.101,0.10402085654930306
712,856,144,0.144,0.10608946980745333
752,876,124,0.124,0.11481332354634032
704,852,148,0.148,0.12304839654398862
756,878,122,0.122,0.12395631036621069
734,867,133,0.133,0.10203434215820767
754,877,123,0.123,0.11712576513200111
744,872,128,0.128,0.11008278150694878
754,877,123,0.123,0.09016058870669803
754,877,123,0.123,0.10375167152266972
774,887,113,0.113,0.08763217660305926
714,857,143,0.143,0.0971393288754507
806,903,97,0.097,0.10450252151041059
728,864,136,0.136,0.09194275894203113
728,864,136,0.136,0.09717644709268607
788,894,106,0.106,0.09543555379180817
762,881,119,0.119,0.08659335806118122
732,866,134,0.134,0.10390607745922921
754,877,123,0.123,0.09776370379542589
732,866,134,0.134,0.1021717005709802
758,879,121,0.121,0.09411148582078203
758,879,121,0.121,0.08847169334517593
814,907,93,0.093,0.10063203666218346
736,868,132,0.132,0.10188669956275771
746,873,127,0.127,0.08361169529627113
744,872,128,0.128,0.09887881734099664
760,880,120,0.12,0.10977691124040939
768,884,116,0.116,0.08770584097803874
776,888,112,0.112,0.09702148383481107
718,859,141,0.141,0.08194270394882187
786,893,107,0.107,0.08791258939856743
744,872,128,0.128,0.0914474218497744
718,859,141,0.141,0.09066409452763764
746,873,127,0.127,0.0868043056385909
786,893,107,0.107,0.08587323206887232
760,880,120,0.12,0.07312502735787166
776,888,112,0.112,0.08997565670686163
766,883,117,0.117,0.09338724281313443
730,865,135,0.135,0.08704156753678217
726,863,137,0.137,0.09791757561560553
786,893,107,0.107,0.10286735373111174
726,863,137,0.137,0.11868266374188988
742,871,129,0.129,0.08817408718840125
770,885,115,0.115,0.09639291694670828
822,911,89,0.089,0.08933968714176627
820,910,90,0.09,0.08902418219778065
768,884,116,0.116,0.09728500643216831
742,871,129,0.129,0.10572296575669039
714,857,143,0.143,0.08265028149226054
664,832,168,0.168,0.10301090866682898
798,899,101,0.101,0.0795272315462139
720,860,140,0.14,0.09487589786114677
684,842,158,0.158,0.10601253590201667
702,851,149,0.149,0.09652501918384997
696,848,152,0.152,0.10152015403655469
688,844,156,0.156,0.10774011347466785
738,869,131,0.131,0.11791249888990933
802,901,99,0.099,0.08494322185888996
760,880,120,0.12,0.09750330729718622
744,872,128,0.128,0.08722682780831928
802,901,99,0.099,0.08048740837757577
808,904,96,0.096,0.08999838953422887
746,873,127,0.127,0.08221585883730045
686,843,157,0.157,0.09248777051661272
760,880,120,0.12,0.09789057807768359
704,852,148,0.148,0.07863429331004955
796,898,102,0.102,0.09146687940935953
692,846,154,0.154,0.09009332442629601
788,894,106,0.106,0.08959727947174179
732,866,134,0.134,0.07021319199087156
708,854,146,0.146,0.09069467230368128
742,871,129,0.129,0.08768678964916399
760,880,120,0.12,0.08300819149980862
780,890,110,0.11,0.07170698356652337
678,839,161,0.161,0.09693513343924497
712,856,144,0.144,0.08198966635508577
674,837,163,0.163,0.08711477300575962
758,879,121,0.121,0.07493325745077828
734,867,133,0.133,0.0759955753017839
804,902,98,0.098,0.075982712371336
746,873,127,0.127,0.07624508267443479
758,879,121,0.121,0.08028963871568817
674,837,163,0.163,0.08945751756689492
768,884,116,0.116,0.07864774148733886
746,873,127,0.127,0.08508951722736856
720,860,140,0.14,0.07099199271682301
