nob,cnt_gen_band,cnt_blk_band,cnt_suc_band,total_Gen_bandwidth,total_Block_bandwidth,cnt_suc_nos,utilization,avghop,routing_name,assingment_name,networktopo
5,[ 971.  960. 1070. 1028. 1003.  957. 1009. 1012.  979. 1011.],[0. 0. 0. 0. 0. 0. 1. 0. 4. 0.],[ 971.  960. 1070. 1028. 1003.  957. 1008. 1012.  975. 1011.],688125.0,537.5,[1642. 1675. 1576. 1262. 1054.  524.  556.  584.  552.  570.],0.24601425595238094,2.451425712856428,KSP,FF,test_nsf
15,[ 993.  991.  960. 1013.  990.  952. 1057. 1036. 1002. 1006.],[0. 0. 0. 0. 0. 0. 0. 5. 4. 6.],[ 993.  991.  960. 1013.  990.  952. 1057. 1031.  998. 1000.],691675.0,1700.0,[1689. 1605. 1554. 1298. 1112.  515.  585.  561.  520.  546.],0.31330645089285714,2.4037055583375064,KSP,FF,test_nsf
82,[ 990. 1070.  991.  995. 1027.  919. 1013.  996.  985. 1014.],[ 0.  0.  0.  0.  0.  3.  7. 10. 29. 33.],[ 990. 1070.  991.  995. 1027.  916. 1006.  986.  956.  981.],684950.0,9225.0,[1678. 1698. 1571. 1231. 1136.  501.  531.  535.  504.  533.],0.3739812202380952,2.367211131276467,KSP,FF,test_nsf
219,[ 961. 1096. 1019. 1053.  990.  927.  954. 1050.  983.  967.],[ 0.  0.  0.  1.  4. 14. 15. 40. 60. 85.],[ 961. 1096. 1019. 1052.  986.  913.  939. 1010.  923.  882.],681612.5,24037.5,[1651. 1769. 1573. 1258. 1073.  487.  510.  533.  485.  442.],0.4275294494047619,2.3219507207851957,KSP,FF,test_nsf
387,[1001. 1001.  996. 1009.  966. 1003. 1013.  956. 1089.  966.],[  0.   0.   0.   1.   9.  29.  49.  68. 106. 125.],[1001. 1001.  996. 1008.  957.  974.  964.  888.  983.  841.],688437.5,41425.0,[1689. 1679. 1613. 1163. 1052.  522.  512.  458.  500.  425.],0.46779776785714283,2.301986892749402,KSP,FF,test_nsf
684,[ 977. 1021.  989.  992.  957. 1015.  994. 1027. 1016. 1012.],[  0.   0.   1.   5.  29.  47.  84. 112. 176. 230.],[ 977. 1021.  988.  987.  928.  968.  910.  915.  840.  782.],690837.5,72725.0,[1652. 1608. 1574. 1229. 1011.  521.  480.  438.  423.  380.],0.49530488839285713,2.299592099613568,KSP,FF,test_nsf
