log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
22,61,39,0.39,1.6068097841739655
42,71,29,0.29,1.6067696499824524
20,60,40,0.4,1.606743735074997
20,60,40,0.4,1.6066952228546143
20,60,40,0.4,1.606669921875
28,64,36,0.36,1.606677656173706
42,71,29,0.29,1.6065946984291077
28,64,36,0.36,1.6066758525371552
36,68,32,0.32,1.606569278240204
4,52,48,0.48,1.6066366887092591
40,70,30,0.3,1.6064125609397888
22,61,39,0.39,1.6063590335845948
32,66,34,0.34,1.6062741076946259
38,69,31,0.31,1.6063155925273895
36,68,32,0.32,1.6062762427330017
38,69,31,0.31,1.606164400577545
22,61,39,0.39,1.6061390376091003
32,66,34,0.34,1.6061377453804015
24,62,38,0.38,1.606058530807495
40,70,30,0.3,1.6060048055648803
32,66,34,0.34,1.6059954071044922
40,70,30,0.3,1.605953266620636
40,70,30,0.3,1.605926843881607
34,67,33,0.33,1.6058811128139496
24,62,38,0.38,1.6058657205104827
40,70,30,0.3,1.6057818722724915
52,76,24,0.24,1.6058217883110046
14,57,43,0.43,1.6057452130317689
26,63,37,0.37,1.6056909775733947
22,61,39,0.39,1.6057160604000091
32,66,34,0.34,1.6056053841114044
16,58,42,0.42,1.6055513441562652
26,63,37,0.37,1.6054793095588684
30,65,35,0.35,1.605441609621048
14,57,43,0.43,1.6053352332115174
8,54,46,0.46,1.6053195917606353
24,62,38,0.38,1.6053287732601165
36,68,32,0.32,1.605211933851242
34,67,33,0.33,1.6051819586753846
22,61,39,0.39,1.6049911344051362
24,62,38,0.38,1.6050142300128938
26,63,37,0.37,1.6049702191352844
12,56,44,0.44,1.604895749092102
30,65,35,0.35,1.604696329832077
24,62,38,0.38,1.6045930111408233
26,63,37,0.37,1.604504362344742
20,60,40,0.4,1.6044673454761504
32,66,34,0.34,1.6043959367275238
34,67,33,0.33,1.6044396257400513
24,62,38,0.38,1.6042197287082671
28,64,36,0.36,1.6040868556499481
40,70,30,0.3,1.6039801490306855
28,64,36,0.36,1.6038244199752807
10,55,45,0.45,1.6038198471069336
30,65,35,0.35,1.6036138105392457
52,76,24,0.24,1.6037246525287627
36,68,32,0.32,1.6033466172218322
16,58,42,0.42,1.6033193504810332
30,65,35,0.35,1.603406411409378
48,74,26,0.26,1.6030130112171173
30,65,35,0.35,1.6030820739269256
20,60,40,0.4,1.6028533637523652
30,65,35,0.35,1.6027907931804657
32,66,34,0.34,1.6023303747177124
32,66,34,0.34,1.6024514818191529
16,58,42,0.42,1.601932464838028
34,67,33,0.33,1.6020755827426911
22,61,39,0.39,1.6019788837432862
36,68,32,0.32,1.6017472743988037
20,60,40,0.4,1.601391294002533
36,68,32,0.32,1.601641548871994
38,69,31,0.31,1.6011027884483338
12,56,44,0.44,1.601019513607025
38,69,31,0.31,1.600570147037506
24,62,38,0.38,1.600593674182892
32,66,34,0.34,1.6002449572086335
32,66,34,0.34,1.6003387212753295
32,66,34,0.34,1.5999933791160583
38,69,31,0.31,1.5999995863437653
28,64,36,0.36,1.5992244982719421
6,53,47,0.47,1.59922309756279
28,64,36,0.36,1.5994568693637847
36,68,32,0.32,1.5988896369934082
20,60,40,0.4,1.5983532679080963
20,60,40,0.4,1.5978157818317413
20,60,40,0.4,1.5984870874881745
38,69,31,0.31,1.5982203030586242
16,58,42,0.42,1.5979419136047364
36,68,32,0.32,1.598040554523468
46,73,27,0.27,1.597483971118927
46,73,27,0.27,1.5974216210842132
34,67,33,0.33,1.5968894624710084
32,66,34,0.34,1.5968224239349365
14,57,43,0.43,1.596780654191971
34,67,33,0.33,1.595493460893631
26,63,37,0.37,1.5956752729415893
36,68,32,0.32,1.5956341910362244
22,61,39,0.39,1.5950283706188202
30,65,35,0.35,1.5948059570789337
20,60,40,0.4,1.5946094727516174
46,73,27,0.27,1.5935842144489287
20,60,40,0.4,1.5942604672908782
32,66,34,0.34,1.5930932426452638
26,63,37,0.37,1.5930833172798158
30,65,35,0.35,1.593025279045105
40,70,30,0.3,1.5921379816532135
22,61,39,0.39,1.5908731162548064
50,75,25,0.25,1.5918020009994507
28,64,36,0.36,1.590591025352478
46,73,27,0.27,1.5904956781864166
20,60,40,0.4,1.5898588275909424
40,70,30,0.3,1.589669301509857
10,55,45,0.45,1.5885967183113099
16,58,42,0.42,1.5890807223320007
54,77,23,0.23,1.5872915160655976
30,65,35,0.35,1.5863473510742188
24,62,38,0.38,1.585572360754013
46,73,27,0.27,1.5860029017925263
38,69,31,0.31,1.5864139699935913
30,65,35,0.35,1.584958589076996
10,55,45,0.45,1.5833802270889281
38,69,31,0.31,1.5834960174560546
16,58,42,0.42,1.5810625338554383
36,68,32,0.32,1.5795128643512726
40,70,30,0.3,1.5792418313026428
30,65,35,0.35,1.5780892121791839
28,64,36,0.36,1.5747298038005828
38,69,31,0.31,1.5773439180850983
42,71,29,0.29,1.576440578699112
46,73,27,0.27,1.5742218589782715
52,76,24,0.24,1.5733597564697266
38,69,31,0.31,1.5706714510917663
40,70,30,0.3,1.5696798992156982
40,70,30,0.3,1.5692253625392913
32,66,34,0.34,1.5663460218906402
