nob,cnt_gen_band,cnt_blk_band,cnt_suc_band,total_Gen_bandwidth,total_Block_bandwidth,cnt_suc_nos,utilization,avghop,routing_name,assingment_name,networktopo
0,[5893. 6139. 6025. 6090. 5933. 5773. 6040. 6077. 6054. 5976.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5893. 6139. 6025. 6090. 5933. 5773. 6040. 6077. 6054. 5976.],4125637.5,0,[10001. 10034.  9472.  7478.  6567.  3160.  3312.  3330.  3311.  3335.],0.167868046875,2.4396833333333334,KSP,FZ2D,test_nsf
8,[5888. 5973. 6093. 5889. 6040. 5942. 6022. 6009. 6145. 5999.],[0. 0. 0. 0. 0. 0. 1. 1. 4. 2.],[5888. 5973. 6093. 5889. 6040. 5942. 6021. 6008. 6141. 5997.],4138025.0,887.5,[9915. 9897. 9375. 7407. 6811. 3305. 3336. 3267. 3363. 3316.],0.25435487599206347,2.440208694492599,KSP,FZ2D,test_nsf
92,[5974. 6001. 6018. 6083. 5956. 5992. 5977. 5991. 5970. 6038.],[ 0.  0.  0.  0.  0.  1.  7. 10. 29. 45.],[5974. 6001. 6018. 6083. 5956. 5991. 5970. 5981. 5941. 5993.],4124637.5,10575.0,[10047. 10117.  9340.  7395.  6601.  3253.  3199.  3248.  3304.  3404.],0.32983032862103173,2.4033351138412233,KSP,FZ2D,test_nsf
365,[6045. 6045. 6062. 5918. 5902. 6079. 5977. 5980. 6039. 5953.],[  0.   0.   0.   1.   5.  15.  25.  61.  99. 159.],[6045. 6045. 6062. 5917. 5897. 6064. 5952. 5919. 5940. 5794.],4119212.5,40787.5,[10099.  9936.  9506.  7443.  6488.  3280.  3241.  3255.  3273.  3114.],0.3876720424107143,2.369648696235432,KSP,FZ2D,test_nsf
1102,[5965. 5918. 6023. 6178. 5986. 6003. 5982. 5943. 5999. 6003.],[  0.   0.   2.   4.  14.  49. 109. 170. 326. 428.],[5965. 5918. 6021. 6174. 5972. 5954. 5873. 5773. 5673. 5575.],4124612.5,121537.5,[9946. 9956. 9408. 7518. 6618. 3247. 3203. 3099. 3017. 2886.],0.4546104910714286,2.3248157832184453,KSP,FZ2D,test_nsf
2315,[6008. 6040. 6033. 5978. 5962. 5977. 5976. 5950. 6097. 5979.],[  0.   0.   6.  16.  55. 129. 231. 421. 624. 833.],[6008. 6040. 6027. 5962. 5907. 5848. 5745. 5529. 5473. 5146.],4123325.0,250775.0,[ 9989. 10107.  9366.  7321.  6420.  3176.  3071.  2885.  2844.  2506.],0.49327776785714283,2.2942532720811304,KSP,FZ2D,test_nsf
