nob,cnt_gen_band,cnt_blk_band,cnt_suc_band,total_Gen_bandwidth,total_Block_bandwidth,cnt_suc_nos,utilization,avghop,routing_name,assingment_name,networktopo
0,[5893. 6139. 6025. 6090. 5933. 5773. 6040. 6077. 6054. 5976.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5893. 6139. 6025. 6090. 5933. 5773. 6040. 6077. 6054. 5976.],4125637.5,0,[ 9968. 10004.  9426.  7441.  6533.  3198.  3348.  3367.  3342.  3373.],0.16886397073412698,2.4515166666666666,DJP,FLEF,test_nsf
9,[5888. 5973. 6093. 5889. 6040. 5942. 6022. 6009. 6145. 5999.],[0. 0. 0. 0. 1. 0. 0. 4. 2. 2.],[5888. 5973. 6093. 5889. 6039. 5942. 6022. 6005. 6143. 5997.],4138025.0,937.5,[9886. 9859. 9332. 7356. 6791. 3339. 3377. 3304. 3402. 3345.],0.2542178125,2.4365654848227236,DJP,FLEF,test_nsf
111,[5974. 6001. 6018. 6083. 5956. 5992. 5977. 5991. 5970. 6038.],[ 0.  0.  0.  0.  2.  0. 11. 18. 30. 50.],[5974. 6001. 6018. 6083. 5954. 5992. 5966. 5973. 5940. 5988.],4124637.5,12512.5,[10047. 10117.  9340.  7397.  6597.  3254.  3194.  3239.  3305.  3399.],0.3271399045138889,2.382975170732522,DJP,FLEF,test_nsf
491,[6045. 6045. 6062. 5918. 5902. 6079. 5977. 5980. 6039. 5953.],[  0.   0.   0.   2.  14.  19.  35.  82. 141. 198.],[6045. 6045. 6062. 5916. 5888. 6060. 5942. 5898. 5898. 5755.],4119212.5,54275.0,[9960. 9835. 9469. 7548. 6584. 3298. 3240. 3244. 3246. 3085.],0.3902280245535714,2.3980742408711286,DJP,FLEF,test_nsf
1308,[5965. 5918. 6023. 6178. 5986. 6003. 5982. 5943. 5999. 6003.],[  0.   0.   0.   5.  18.  56. 134. 221. 369. 505.],[5965. 5918. 6023. 6173. 5968. 5947. 5848. 5722. 5630. 5498.],4124612.5,144037.5,[9884. 9884. 9404. 7587. 6694. 3234. 3180. 3051. 2978. 2796.],0.45192774801587304,2.3314761807401347,DJP,FLEF,test_nsf
2706,[6008. 6040. 6033. 5978. 5962. 5977. 5976. 5950. 6097. 5979.],"[0.000e+00 0.000e+00 1.000e+00 2.400e+01 6.500e+01 1.270e+02 2.860e+02
 4.540e+02 7.480e+02 1.001e+03]",[6008. 6040. 6032. 5954. 5897. 5850. 5690. 5496. 5349. 4978.],4123325.0,294525.0,[ 9960. 10089.  9337.  7282.  6394.  3209.  3049.  2874.  2744.  2356.],0.4866060739087302,2.2842182427479316,DJP,FLEF,test_nsf
