log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
-820,90,910,0.91,2.9945039303302763
-836,82,918,0.918,2.9944642231464385
-850,75,925,0.925,2.9945215401649476
-880,60,940,0.94,2.994472897768021
-866,67,933,0.933,2.9944077751636504
-880,60,940,0.94,2.9943822638988493
-900,50,950,0.95,2.9943860952854155
-886,57,943,0.943,2.9943722994327544
-866,67,933,0.933,2.994305326461792
-900,50,950,0.95,2.9943455929756166
-872,64,936,0.936,2.9942988002300264
-872,64,936,0.936,2.9942854199409483
-846,77,923,0.923,2.994210095643997
-850,75,925,0.925,2.994214223384857
-814,93,907,0.907,2.994108949422836
-860,70,930,0.93,2.99414449596405
-896,52,948,0.948,2.993979025363922
-886,57,943,0.943,2.994027963876724
-848,76,924,0.924,2.9940043654441832
-850,75,925,0.925,2.993970647096634
-840,80,920,0.92,2.993883741378784
-810,95,905,0.905,2.993850872516632
-836,82,918,0.918,2.9937841477394103
-796,102,898,0.898,2.9937270431518557
-858,71,929,0.929,2.9936381533145906
-876,62,938,0.938,2.9935396559238434
-876,62,938,0.938,2.9935445992946623
-794,103,897,0.897,2.993512530565262
-838,81,919,0.919,2.9933513910770415
-842,79,921,0.921,2.9932330656051636
-872,64,936,0.936,2.993151259660721
-884,58,942,0.942,2.993071098804474
-866,67,933,0.933,2.992895718336105
-850,75,925,0.925,2.9929202642440798
-852,74,926,0.926,2.9927802407741546
-858,71,929,0.929,2.9926200470924376
-824,88,912,0.912,2.992489717960358
-846,77,923,0.923,2.9923111255168915
-820,90,910,0.91,2.9921919939517974
-838,81,919,0.919,2.9920272183418275
-854,73,927,0.927,2.9916854445934296
-866,67,933,0.933,2.991590033531189
-824,88,912,0.912,2.991694514989853
-866,67,933,0.933,2.9914788146018982
-780,110,890,0.89,2.9910539391040802
-808,96,904,0.904,2.9909333312511444
-858,71,929,0.929,2.9907173540592193
-854,73,927,0.927,2.9904999551773073
-828,86,914,0.914,2.989792177438736
-838,81,919,0.919,2.9892568731307985
-766,117,883,0.883,2.9898033671379087
-814,93,907,0.907,2.9892268455028534
-822,89,911,0.911,2.9880677905082704
-832,84,916,0.916,2.987851065158844
-830,85,915,0.915,2.987583025932312
-844,78,922,0.922,2.9870311110019685
-816,92,908,0.908,2.9858605818748476
-876,62,938,0.938,2.984699134349823
-840,80,920,0.92,2.9844734935760497
-836,82,918,0.918,2.9844411861896516
-802,99,901,0.901,2.981929568052292
-802,99,901,0.901,2.9811073546409608
-834,83,917,0.917,2.9799752926826475
-792,104,896,0.896,2.9807187728881837
-766,117,883,0.883,2.976391106367111
-750,125,875,0.875,2.9742812168598176
-736,132,868,0.868,2.9755736289024353
-756,122,878,0.878,2.9752728757858278
-784,108,892,0.892,2.9681776361465455
-740,130,870,0.87,2.9688974530696868
-700,150,850,0.85,2.9673554906845094
-698,151,849,0.849,2.966081576347351
-684,158,842,0.842,2.9579481422901153
-722,139,861,0.861,2.955485138654709
-700,150,850,0.85,2.9577518706321717
-706,147,853,0.853,2.9522780961990356
