nob,cnt_gen_band,cnt_blk_band,cnt_suc_band,total_Gen_bandwidth,total_Block_bandwidth,cnt_suc_nos,utilization,avghop,routing_name,assingment_name,networktopo
0,[4916. 5118. 5036. 5098. 4976. 4758. 5046. 5050. 5038. 4964.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4916. 5118. 5036. 5098. 4976. 4758. 5046. 5050. 5038. 4964.],3434800.0,0,[8268. 8383. 7825. 6167. 5453. 2655. 2820. 2841. 2791. 2797.],0.23148403273809523,2.26872,fuzzy routing,2D,test_nsf
0,[4944. 4988. 5066. 4933. 4951. 4968. 4962. 5043. 5116. 5029.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4944. 4988. 5066. 4933. 4951. 4968. 4962. 5043. 5116. 5029.],3447812.5,0,[8221. 8102. 7805. 6135. 5559. 2801. 2817. 2792. 2875. 2893.],0.27963723511904764,2.32066,fuzzy routing,2D,test_nsf
29,[4926. 4956. 5060. 4941. 5036. 4949. 5064. 5002. 5038. 5028.],[ 0.  0.  0.  0.  0.  1.  1.  2.  7. 18.],[4926. 4956. 5060. 4941. 5036. 4948. 5063. 5000. 5031. 5010.],3446775.0,3400.0,[8283. 8234. 7797. 6125. 5651. 2741. 2786. 2730. 2817. 2807.],0.31676578125,2.326089131696384,fuzzy routing,2D,test_nsf
103,[4987. 5051. 4939. 5098. 4864. 5106. 4929. 4964. 4983. 5079.],[ 0.  0.  0.  0.  0.  5.  8. 19. 26. 45.],[4987. 5051. 4939. 5098. 4864. 5101. 4921. 4945. 4957. 5034.],3438825.0,11525.0,[8265. 8425. 7707. 6230. 5394. 2809. 2704. 2728. 2787. 2848.],0.35954258035714287,2.3416037036294766,fuzzy routing,2D,test_nsf
191,[5052. 5013. 5114. 4906. 5007. 4976. 5014. 5005. 5004. 4909.],[ 0.  0.  0.  1.  5.  6. 17. 34. 58. 70.],[5052. 5013. 5114. 4905. 5002. 4970. 4997. 4971. 4946. 4839.],3427487.5,20975.0,[8391. 8225. 7890. 6217. 5569. 2685. 2735. 2743. 2734. 2620.],0.38660163392857144,2.3394567246883096,fuzzy routing,2D,test_nsf
540,[4940. 4950. 5006. 5182. 4983. 5032. 4983. 4936. 5028. 4960.],[  0.   0.   0.   1.   8.  23.  54.  86. 153. 215.],[4940. 4950. 5006. 5181. 4975. 5009. 4929. 4850. 4875. 4745.],3436425.0,59687.5,[8200. 8266. 7832. 6314. 5565. 2755. 2703. 2652. 2639. 2534.],0.4258947663690476,2.3308329963606953,fuzzy routing,2D,test_nsf
