log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
94,547,453,0.453,2.2895135588645936
96,548,452,0.452,2.2891356325149537
106,553,447,0.447,2.289123426437378
38,519,481,0.481,2.289063905954361
88,544,456,0.456,2.2867474422454834
66,533,467,0.467,2.2867511780261993
148,574,426,0.426,2.2867055916786194
102,551,449,0.449,2.2863674201965334
152,576,424,0.424,2.2840429685115815
88,544,456,0.456,2.283505805015564
150,575,425,0.425,2.2837848057746886
124,562,438,0.438,2.283133041381836
188,594,406,0.406,2.280343245267868
100,550,450,0.45,2.279906562805176
100,550,450,0.45,2.279686078310013
158,579,421,0.421,2.2793323373794556
72,536,464,0.464,2.2758224685192108
112,556,444,0.444,2.2760453805923464
120,560,440,0.44,2.275769900083542
122,561,439,0.439,2.2745396790504455
114,557,443,0.443,2.271401925802231
146,573,427,0.427,2.2715949285030366
118,559,441,0.441,2.271116003036499
162,581,419,0.419,2.2694321591854094
140,570,430,0.43,2.265563019990921
144,572,428,0.428,2.265481172800064
148,574,426,0.426,2.2649770367145536
140,570,430,0.43,2.2632708308696747
188,594,406,0.406,2.259357414007187
160,580,420,0.42,2.2588282952308654
124,562,438,0.438,2.258411108255386
136,568,432,0.432,2.255852025985718
176,588,412,0.412,2.2513882019519804
172,586,414,0.414,2.2511314182281494
218,609,391,0.391,2.2506603083610535
190,595,405,0.405,2.2474176087379454
152,576,424,0.424,2.2421876945495605
192,596,404,0.404,2.2418036224842073
132,566,434,0.434,2.240277157306671
214,607,393,0.393,2.238122762918472
180,590,410,0.41,2.2320078680515287
196,598,402,0.402,2.2316800401210783
172,586,414,0.414,2.2293705921173097
218,609,391,0.391,2.2269228241443635
192,596,404,0.404,2.2205494923591615
178,589,411,0.411,2.2193821511268617
202,601,399,0.399,2.218334146261215
228,614,386,0.386,2.213566284418106
196,598,402,0.402,2.2061543965339663
192,596,404,0.404,2.206479865312576
188,594,406,0.406,2.2035800166130066
202,601,399,0.399,2.198722820043564
238,619,381,0.381,2.1895495374202727
248,624,376,0.376,2.1891654360294344
228,614,386,0.386,2.185860969543457
206,603,397,0.397,2.1795989985466004
324,662,338,0.338,2.171942663669586
260,630,370,0.37,2.1703641436100005
332,666,334,0.334,2.166267292022705
342,671,329,0.329,2.1596778552532196
224,612,388,0.388,2.1495813295841217
244,622,378,0.378,2.147933801174164
330,665,335,0.335,2.14200251865387
324,662,338,0.338,2.13399152803421
272,636,364,0.364,2.12548712515831
260,630,370,0.37,2.1247434122562407
254,627,373,0.373,2.1130224018096926
264,632,368,0.368,2.1043762097358703
294,647,353,0.353,2.098198640823364
246,623,377,0.377,2.098008195877075
276,638,362,0.362,2.0817853851318358
308,654,346,0.346,2.070839155435562
406,703,297,0.297,2.0687001876831053
390,695,305,0.305,2.067010619163513
392,696,304,0.304,2.043142786502838
352,676,324,0.324,2.030396370053291
348,674,326,0.326,2.029693443894386
400,700,300,0.3,2.0312193882465364
424,712,288,0.288,2.0026434429883957
374,687,313,0.313,1.9934034910202025
366,683,317,0.317,1.990959370136261
388,694,306,0.306,1.9883505339622498
364,682,318,0.318,1.9556734906435014
444,722,278,0.278,1.9495976841449738
420,710,290,0.29,1.9504682589769364
408,704,296,0.296,1.9416887134313583
494,747,253,0.253,1.9038714802265166
448,724,276,0.276,1.896833458185196
452,726,274,0.274,1.8972362916469574
466,733,267,0.267,1.8823062094449996
464,732,268,0.268,1.8441650478839875
474,737,263,0.263,1.8431371120214461
518,759,241,0.241,1.8429478732347488
438,719,281,0.281,1.8265034337043762
460,730,270,0.27,1.7809862158298493
508,754,246,0.246,1.7828086223602295
532,766,234,0.234,1.78482464325428
516,758,242,0.242,1.7644031739234924
520,760,240,0.24,1.7250223256349564
540,770,230,0.23,1.7236827400922776
594,797,203,0.203,1.7213161488771438
518,759,241,0.241,1.6973393399715424
580,790,210,0.21,1.6564738327264785
526,763,237,0.237,1.6509950214624405
586,793,207,0.207,1.649143058180809
546,773,227,0.227,1.628360524058342
586,793,207,0.207,1.5952474803924561
534,767,233,0.233,1.5898709564208984
610,805,195,0.195,1.5843074729442597
574,787,213,0.213,1.5617390339374542
594,797,203,0.203,1.5333324737548828
542,771,229,0.229,1.5337998758554459
596,798,202,0.202,1.5266559760570526
616,808,192,0.192,1.509670517206192
620,810,190,0.19,1.4900242697000503
626,813,187,0.187,1.4879410437345504
676,838,162,0.162,1.4775347261428833
672,836,164,0.164,1.4610486441850663
614,807,193,0.193,1.4422021687030793
668,834,166,0.166,1.4439842048883438
598,799,201,0.201,1.4232524412870406
596,798,202,0.202,1.4076098932027816
630,815,185,0.185,1.3958624995946884
632,816,184,0.184,1.39997187435627
688,844,156,0.156,1.3873358033895493
668,834,166,0.166,1.3726529142856598
