log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
-849,1257,743,0.3715,1.6090109533667565
-699,1294,706,0.353,1.6089869461655617
-762,1279,721,0.3605,1.60893635815382
-740,1294,706,0.353,1.6089523395895957
-529,1324,676,0.338,1.608937860906124
-808,1280,720,0.36,1.6088579469919204
-642,1312,688,0.344,1.608807820737362
-756,1278,722,0.361,1.608677696287632
-702,1295,705,0.3525,1.6083599922657013
-729,1280,720,0.36,1.607838694512844
-678,1293,707,0.3535,1.6068485051989556
-685,1288,712,0.356,1.605195275247097
-507,1340,660,0.33,1.6000726715922355
-387,1361,639,0.3195,1.5920946252942085
-354,1366,634,0.317,1.5734486116170883
-273,1413,587,0.2935,1.5404135117530822
-385,1383,617,0.3085,1.4935418244600296
-130,1448,552,0.276,1.438621117591858
34,1468,532,0.266,1.3875276004076005
204,1539,461,0.2305,1.252030345350504
159,1490,510,0.255,1.1990030722767115
297,1548,452,0.226,1.1179009892195464
410,1566,434,0.217,1.0416806683242321
532,1610,390,0.195,0.9408771089464426
528,1594,406,0.203,0.9091307668685913
630,1647,353,0.1765,0.8048988459259272
687,1660,340,0.17,0.7784045848101377
634,1639,361,0.1805,0.7282694997116923
638,1645,355,0.1775,0.6723654331937432
753,1663,337,0.1685,0.6343916887529194
820,1690,310,0.155,0.5844158315155655
749,1668,332,0.166,0.560389474786818
858,1699,301,0.1505,0.5211747348401695
844,1693,307,0.1535,0.5032610826082528
906,1717,283,0.1415,0.46304201457090677
817,1687,313,0.1565,0.46731529785972087
903,1710,290,0.145,0.4150829959595576
859,1677,323,0.1615,0.4832632258739322
804,1690,310,0.155,0.35809558611456305
958,1740,260,0.13,0.3909652808839455
1034,1747,253,0.1265,0.3620066404212266
853,1691,309,0.1545,0.37452581274043767
1080,1763,237,0.1185,0.3550610646111891
916,1713,287,0.1435,0.3554181968215853
995,1736,264,0.132,0.3512040525060147
1069,1751,249,0.1245,0.349995112570934
948,1729,271,0.1355,0.3488934658351354
1032,1738,262,0.131,0.3674533449020237
1057,1736,264,0.132,0.3604802598571405
1066,1748,252,0.126,0.3309972952841781
988,1729,271,0.1355,0.34861173800658435
841,1687,313,0.1565,0.3928248805776238
1164,1789,211,0.1055,0.3339056986039504
1129,1757,243,0.1215,0.31576848558522763
1023,1737,263,0.1315,0.3410589235490188
1059,1740,260,0.13,0.35772029840759934
1045,1749,251,0.1255,0.3118368004141375
1003,1730,270,0.135,0.355480345191434
1197,1784,216,0.108,0.3256857707677409
1011,1729,271,0.1355,0.3199644392533228
1083,1749,251,0.1255,0.3301559434002265
1138,1754,246,0.123,0.32258737432584167
1075,1754,246,0.123,0.33200709969550374
1211,1771,229,0.1145,0.3249314925819635
1126,1751,249,0.1245,0.33091606000531465
1232,1778,222,0.111,0.3153372821127996
1101,1743,257,0.1285,0.3595809911340475
1030,1731,269,0.1345,0.3777478847717866
1207,1776,224,0.112,0.3676135165495798
1147,1764,236,0.118,0.3632301029227674
1252,1787,213,0.1065,0.35189101276919243
1272,1783,217,0.1085,0.35182439217623324
1134,1750,250,0.125,0.368409228538163
1089,1736,264,0.132,0.3586303489990532
1287,1794,206,0.103,0.34252823516074565
1168,1752,248,0.124,0.3579092145375907
1364,1814,186,0.093,0.3423605239493772
1177,1759,241,0.1205,0.3540295314397663
1181,1750,250,0.125,0.3489588601542637
1218,1763,237,0.1185,0.34283818929921833
1228,1758,242,0.121,0.3411062631998211
1339,1801,199,0.0995,0.3271258708462119
1283,1774,226,0.113,0.3277118031932041
1238,1769,231,0.1155,0.3195486227190122
1143,1738,262,0.131,0.3271539347432554
1219,1758,242,0.121,0.3234091877345927
1312,1776,224,0.112,0.32400639553414656
1258,1769,231,0.1155,0.3178082336281659
1382,1801,199,0.0995,0.30489203332399484
1397,1798,202,0.101,0.2795735010219505
1254,1761,239,0.1195,0.29348988784500396
1380,1795,205,0.1025,0.2695189470027108
1394,1802,198,0.099,0.25996651329658926
1366,1788,212,0.106,0.25241919308016075
1390,1799,201,0.1005,0.25052907365886495
1361,1780,220,0.11,0.23924069841450546
1380,1792,208,0.104,0.25460283226531466
1300,1762,238,0.119,0.24569867169170176
1496,1818,182,0.091,0.23410401895234828
1448,1809,191,0.0955,0.24875251151947306
1425,1806,194,0.097,0.250075477324659
1331,1770,230,0.115,0.2569932349012524
1311,1761,239,0.1195,0.25894389871158635
1371,1788,212,0.106,0.24858292642689775
1403,1786,214,0.107,0.2369548485156847
1435,1804,196,0.098,0.23632778775040061
1377,1788,212,0.106,0.25874758431944067
1412,1799,201,0.1005,0.2584050651566358
1325,1767,233,0.1165,0.2844077315957984
1354,1778,222,0.111,0.28228312977124004
1361,1770,230,0.115,0.2738294002759503
1257,1730,270,0.135,0.2625551126135979
1425,1792,208,0.104,0.2686116006701486
1285,1743,257,0.1285,0.26588389009737873
1440,1796,204,0.102,0.26944931245595216
1342,1762,238,0.119,0.2695692101883469
1295,1746,254,0.127,0.27880927999294364
1326,1752,248,0.124,0.2772880705683492
1398,1795,205,0.1025,0.30108112810505555
1363,1778,222,0.111,0.29580489822197703
1346,1764,236,0.118,0.2757964528235607
1429,1795,205,0.1025,0.258650068474235
1456,1810,190,0.095,0.2650638888911344
1447,1808,192,0.096,0.25973074772942345
1333,1778,222,0.111,0.2811969740956556
1406,1785,215,0.1075,0.27859619248565287
1312,1750,250,0.125,0.2701159700206481
1338,1764,236,0.118,0.26940712515660564
1376,1771,229,0.1145,0.24999318166659212
1437,1789,211,0.1055,0.26578543132165217
1359,1781,219,0.1095,0.27358255140075927
1423,1792,208,0.104,0.26019274114019936
1438,1807,193,0.0965,0.25938415693561545
1347,1769,231,0.1155,0.26017797128437087
1512,1821,179,0.0895,0.2487032701233402
1423,1797,203,0.1015,0.26460233725293075
1313,1754,246,0.123,0.26498454085527917
1439,1805,195,0.0975,0.2572979754768312
1354,1769,231,0.1155,0.23808609130489639
1409,1783,217,0.1085,0.24138289936922958
1470,1812,188,0.094,0.2488882242285763
1397,1785,215,0.1075,0.24161815100058448
1337,1767,233,0.1165,0.22648464560706635
1379,1773,227,0.1135,0.23500976868672296
1287,1740,260,0.13,0.23420859827630922
1316,1762,238,0.119,0.23293789503298468
1485,1814,186,0.093,0.2116648123918567
1479,1812,188,0.094,0.2269358064063126
1459,1805,195,0.0975,0.23162237853859552
1304,1745,255,0.1275,0.22516644076793454
1398,1786,214,0.107,0.2285574860275956
1402,1785,215,0.1075,0.2322900265089411
1449,1794,206,0.103,0.23643046235092333
1461,1818,182,0.091,0.22160927468101727
1421,1798,202,0.101,0.23475255894917063
1439,1800,200,0.1,0.22919382616842632
1367,1765,235,0.1175,0.23161623388912994
1344,1762,238,0.119,0.25613718596397667
1454,1799,201,0.1005,0.24049529033174621
1401,1786,214,0.107,0.24195715419191402
1437,1800,200,0.1,0.24497495042427908
1423,1794,206,0.103,0.25310416224913207
1415,1799,201,0.1005,0.2743313692108495
1469,1808,192,0.096,0.26493074048368725
1371,1770,230,0.115,0.24999795301060657
1399,1780,220,0.11,0.26252639507327696
1392,1782,218,0.109,0.2508123033886077
1457,1804,196,0.098,0.25631372898456173
1410,1789,211,0.1055,0.2443245341605507
1387,1780,220,0.11,0.2492926613596501
1452,1803,197,0.0985,0.24914359593600965
1519,1827,173,0.0865,0.25043670097569704
1411,1787,213,0.1065,0.2653801729924162
1414,1794,206,0.103,0.25898352307756434
1390,1777,223,0.1115,0.29730888884025625
1390,1781,219,0.1095,0.2936503257936565
1406,1785,215,0.1075,0.27431072207543183
1407,1783,217,0.1085,0.31235281175386626
1501,1816,184,0.092,0.30191474273247876
1320,1748,252,0.126,0.2943674553246237
1457,1806,194,0.097,0.2767431672476232
1478,1817,183,0.0915,0.3048830837312271
1396,1791,209,0.1045,0.29389915270113853
1427,1786,214,0.107,0.2902455686046742
1519,1833,167,0.0835,0.27826797144266313
1414,1787,213,0.1065,0.292113082931377
1377,1769,231,0.1155,0.29157510424929206
1387,1791,209,0.1045,0.3060731398722855
1510,1825,175,0.0875,0.2904183024361264
1409,1791,209,0.1045,0.31381622270331716
1511,1823,177,0.0885,0.2860371791225043
1486,1804,196,0.098,0.2877067864174314
1394,1782,218,0.109,0.298998086372274
1482,1811,189,0.0945,0.29154570276965386
1440,1804,196,0.098,0.28299588942929405
1461,1797,203,0.1015,0.27327454176469473
1454,1793,207,0.1035,0.2777987152618589
