log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
310,655,345,0.345,1.6068137893676757
376,688,312,0.312,1.6068132512569429
350,675,325,0.325,1.6068064341545105
430,715,285,0.285,1.6068137100934983
338,669,331,0.331,1.6068181146383285
340,670,330,0.33,1.6068113057613373
372,686,314,0.314,1.6068240952491761
296,648,352,0.352,1.6068113813400269
304,652,348,0.348,1.6068280925750733
350,675,325,0.325,1.606819010257721
284,642,358,0.358,1.606804556965828
278,639,361,0.361,1.6068138707876205
308,654,346,0.346,1.6068053911924363
308,654,346,0.346,1.606800957083702
298,649,351,0.351,1.6068049955368042
324,662,338,0.338,1.6068036317825318
238,619,381,0.381,1.6067820780277253
314,657,343,0.343,1.6067809722423554
348,674,326,0.326,1.6067758431434631
294,647,353,0.353,1.6067819850444793
264,632,368,0.368,1.6067776038646697
272,636,364,0.364,1.606773217320442
288,644,356,0.356,1.606783395051956
346,673,327,0.327,1.6067781049013137
316,658,342,0.342,1.606744708776474
262,631,369,0.369,1.606737496972084
294,647,353,0.353,1.6067226860523225
338,669,331,0.331,1.6067376437187195
338,669,331,0.331,1.6067126395702362
292,646,354,0.354,1.6067149826288223
348,674,326,0.326,1.6067137632369994
362,681,319,0.319,1.6067215876579284
284,642,358,0.358,1.6066855008602143
272,636,364,0.364,1.606659944295883
328,664,336,0.336,1.6066597338914872
296,648,352,0.352,1.606662595629692
276,638,362,0.362,1.6066451841592788
218,609,391,0.391,1.6066394177675247
284,642,358,0.358,1.6066313461065291
344,672,328,0.328,1.6066374047994614
316,658,342,0.342,1.6065912606716155
282,641,359,0.359,1.606596388578415
362,681,319,0.319,1.6065694103240966
302,651,349,0.349,1.6065767707824707
268,634,366,0.366,1.6065789734125138
364,682,318,0.318,1.606568342447281
290,645,355,0.355,1.606562388420105
244,622,378,0.378,1.6065514285564422
344,672,328,0.328,1.6065258966684342
288,644,356,0.356,1.6065160819292068
286,643,357,0.357,1.6065031218528747
290,645,355,0.355,1.6065087530612945
240,620,380,0.38,1.6064797332286835
276,638,362,0.362,1.6064966939687728
328,664,336,0.336,1.6064853378534316
270,635,365,0.365,1.6064712196588515
322,661,339,0.339,1.6064412801265717
286,643,357,0.357,1.6064179588556289
254,627,373,0.373,1.6064196187257767
296,648,352,0.352,1.6064284797906876
332,666,334,0.334,1.6064086451530457
302,651,349,0.349,1.6064059987068176
300,650,350,0.35,1.6064183036088944
352,676,324,0.324,1.6063950160741807
252,626,374,0.374,1.6063529567718506
312,656,344,0.344,1.6063480736017228
258,629,371,0.371,1.6063472384214401
304,652,348,0.348,1.6063420526981353
308,654,346,0.346,1.6063309825658798
234,617,383,0.383,1.6063298476934433
304,652,348,0.348,1.6063158050775528
338,669,331,0.331,1.6063235176801682
312,656,344,0.344,1.6062841960191727
282,641,359,0.359,1.606276778936386
284,642,358,0.358,1.6062766522169114
274,637,363,0.363,1.606264087319374
278,639,361,0.361,1.6062613997459412
274,637,363,0.363,1.6062590466737747
320,660,340,0.34,1.6062579386234284
314,657,343,0.343,1.6062431458234787
276,638,362,0.362,1.606213555574417
260,630,370,0.37,1.6062013782262803
342,671,329,0.329,1.6062139625549317
294,647,353,0.353,1.6061970516443254
294,647,353,0.353,1.6061856801509857
240,620,380,0.38,1.606176703929901
250,625,375,0.375,1.6061723990440369
268,634,366,0.366,1.6061729075908662
328,664,336,0.336,1.6061513365507125
340,670,330,0.33,1.606133330821991
302,651,349,0.349,1.6061330951452255
312,656,344,0.344,1.6061245906352997
370,685,315,0.315,1.6061175199747086
374,687,313,0.313,1.6061072602272033
364,682,318,0.318,1.6061203646659852
260,630,370,0.37,1.6060978612899781
230,615,385,0.385,1.6060652695894242
326,663,337,0.337,1.606048574924469
268,634,366,0.366,1.6060407668352128
332,666,334,0.334,1.6060425622463226
290,645,355,0.355,1.6060393701791764
298,649,351,0.351,1.6060290434360505
340,670,330,0.33,1.6060501854419709
266,633,367,0.367,1.606003394126892
272,636,364,0.364,1.605958596587181
328,664,336,0.336,1.6059683799743651
292,646,354,0.354,1.6059510482549668
306,653,347,0.347,1.60595563352108
232,616,384,0.384,1.6059427455663682
382,691,309,0.309,1.6059521820545197
350,675,325,0.325,1.6059403237104415
316,658,342,0.342,1.6059220204353333
296,648,352,0.352,1.6058603632450104
308,654,346,0.346,1.6058659108877182
296,648,352,0.352,1.6058519275188445
328,664,336,0.336,1.6058518999814988
374,687,313,0.313,1.60586263859272
296,648,352,0.352,1.6058267134428024
268,634,366,0.366,1.6058213974237443
314,657,343,0.343,1.6058163237571716
312,656,344,0.344,1.6057646995782853
352,676,324,0.324,1.6057673944234847
300,650,350,0.35,1.6057478148937225
274,637,363,0.363,1.605734901547432
322,661,339,0.339,1.6057412732839584
276,638,362,0.362,1.6057183759212494
338,669,331,0.331,1.6057328869104386
322,661,339,0.339,1.605727334022522
268,634,366,0.366,1.6056651968955993
272,636,364,0.364,1.6056346811056137
260,630,370,0.37,1.6056450242996216
336,668,332,0.332,1.6056257401704788
272,636,364,0.364,1.6056393271684646
288,644,356,0.356,1.6056273822784424
380,690,310,0.31,1.6056359540224074
364,682,318,0.318,1.6056229676008225
302,651,349,0.349,1.605573720932007
300,650,350,0.35,1.6055592613220215
316,658,342,0.342,1.6055541441440582
310,655,345,0.345,1.6055532892942428
296,648,352,0.352,1.6055247684717178
304,652,348,0.348,1.6055246775150298
272,636,364,0.364,1.6055211765766144
286,643,357,0.357,1.6055014915466308
314,657,343,0.343,1.6054599999189376
318,659,341,0.341,1.6054648896455765
302,651,349,0.349,1.6054359941482543
320,660,340,0.34,1.6054438610076904
340,670,330,0.33,1.6054485577344895
288,644,356,0.356,1.6054308463335036
310,655,345,0.345,1.6054193351268768
238,619,381,0.381,1.605412076830864
306,653,347,0.347,1.6053706448078155
288,644,356,0.356,1.605343181014061
274,637,363,0.363,1.6053460974693299
290,645,355,0.355,1.6053416327238084
330,665,335,0.335,1.6053354485034943
254,627,373,0.373,1.6053149862289429
250,625,375,0.375,1.605318574309349
292,646,354,0.354,1.6052980889081956
318,659,341,0.341,1.6052517211437225
326,663,337,0.337,1.6052428761720656
336,668,332,0.332,1.6052415181398392
344,672,328,0.328,1.605234209895134
400,700,300,0.3,1.6052399533987045
358,679,321,0.321,1.6052232950925827
272,636,364,0.364,1.605205675125122
312,656,344,0.344,1.60518041574955
310,655,345,0.345,1.6051199102401734
286,643,357,0.357,1.6051016033887864
340,670,330,0.33,1.6050990929603577
260,630,370,0.37,1.605089914083481
326,663,337,0.337,1.6050862716436387
278,639,361,0.361,1.605066801905632
254,627,373,0.373,1.6050500296354293
304,652,348,0.348,1.6050404217243195
342,671,329,0.329,1.605017506957054
310,655,345,0.345,1.6049666117429733
238,619,381,0.381,1.6049428985118865
338,669,331,0.331,1.60496297621727
288,644,356,0.356,1.6049457113742829
350,675,325,0.325,1.604930230140686
354,677,323,0.323,1.6049516431093216
270,635,365,0.365,1.6049161021709442
312,656,344,0.344,1.60485424888134
346,673,327,0.327,1.604841339111328
272,636,364,0.364,1.6048212678432465
280,640,360,0.36,1.6048355456590653
310,655,345,0.345,1.6048153254985809
268,634,366,0.366,1.6047599556446075
262,631,369,0.369,1.6047731493711472
328,664,336,0.336,1.6047962114810943
212,606,394,0.394,1.604690868973732
276,638,362,0.362,1.6046970639228821
240,620,380,0.38,1.6046592967510223
354,677,323,0.323,1.6046810349225997
332,666,334,0.334,1.6046445546150208
282,641,359,0.359,1.6046430470943451
288,644,356,0.356,1.6046420539617539
338,669,331,0.331,1.6046226069927216
328,664,336,0.336,1.604533189535141
294,647,353,0.353,1.604517879009247
306,653,347,0.347,1.6045199873447418
304,652,348,0.348,1.604515474796295
274,637,363,0.363,1.6044762090444564
326,663,337,0.337,1.6044913864135741
290,645,355,0.355,1.6044528452157973
340,670,330,0.33,1.6044484820365905
284,642,358,0.358,1.6043554302453995
268,634,366,0.366,1.6043505184650422
254,627,373,0.373,1.6043658677339554
282,641,359,0.359,1.604329020380974
296,648,352,0.352,1.6043346402645111
356,678,322,0.322,1.6043393301963806
234,617,383,0.383,1.6042900009155274
254,627,373,0.373,1.6042781628370284
322,661,339,0.339,1.6042487802505494
246,623,377,0.377,1.604157244324684
304,652,348,0.348,1.604191994190216
354,677,323,0.323,1.6042136536836624
234,617,383,0.383,1.6041375609636306
302,651,349,0.349,1.6041695338487625
340,670,330,0.33,1.6041678686141967
328,664,336,0.336,1.6041452999114991
302,651,349,0.349,1.6040698864459992
300,650,350,0.35,1.6040598924160003
348,674,326,0.326,1.6040861876010895
274,637,363,0.363,1.6040415432453154
324,662,338,0.338,1.6040483238697052
248,624,376,0.376,1.6040052773952485
330,665,335,0.335,1.6040070539712905
338,669,331,0.331,1.603986526966095
272,636,364,0.364,1.6039426774978638
216,608,392,0.392,1.6038525735139846
306,653,347,0.347,1.603875599384308
302,651,349,0.349,1.603852545619011
394,697,303,0.303,1.6038769513368607
282,641,359,0.359,1.6038168287277221
362,681,319,0.319,1.6038584052324294
236,618,382,0.382,1.603766145348549
278,639,361,0.361,1.603726828455925
340,670,330,0.33,1.6037342485189439
348,674,326,0.326,1.6037553390264512
296,648,352,0.352,1.6037079129219056
264,632,368,0.368,1.6037113860845567
278,639,361,0.361,1.60366277050972
278,639,361,0.361,1.6036402893066406
310,655,345,0.345,1.6036677936315535
330,665,335,0.335,1.6035644359588623
330,665,335,0.335,1.6035720118284225
292,646,354,0.354,1.6035660527944564
298,649,351,0.351,1.6035458208322526
312,656,344,0.344,1.6035045105218888
304,652,348,0.348,1.6035168758630753
348,674,326,0.326,1.6035291339159012
306,653,347,0.347,1.6034863418340684
270,635,365,0.365,1.6033723863363265
338,669,331,0.331,1.6033622386455535
322,661,339,0.339,1.6033752661943437
278,639,361,0.361,1.6033670239448548
