log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
26,513,487,0.487,3.216201337099075
2,501,499,0.499,3.216247831583023
-28,486,514,0.514,3.216214627504349
-58,471,529,0.529,3.216294053077698
-36,482,518,0.518,3.2162165672779084
0,500,500,0.5,3.216219763994217
-26,487,513,0.513,3.216249580860138
-46,477,523,0.523,3.216289759874344
50,525,475,0.475,3.216207691669464
-2,499,501,0.501,3.2162560422420503
-50,475,525,0.525,3.2162212710380556
-10,495,505,0.505,3.2162186415195464
8,504,496,0.496,3.216206651210785
28,514,486,0.486,3.2162909243106843
8,504,496,0.496,3.2162973592281343
52,526,474,0.474,3.216283641576767
12,506,494,0.494,3.216291223049164
-34,483,517,0.517,3.216233155488968
-28,486,514,0.514,3.2162112402915954
46,523,477,0.477,3.216241166591644
76,538,462,0.462,3.216195061922073
-48,476,524,0.524,3.216207154035568
52,526,474,0.474,3.2160883464813232
-18,491,509,0.509,3.216118733882904
-16,492,508,0.508,3.2161388001441957
-30,485,515,0.515,3.216193794965744
24,512,488,0.488,3.2161506876945496
30,515,485,0.485,3.216196712732315
-10,495,505,0.505,3.2160426149368284
-56,472,528,0.528,3.2161164054870603
-26,487,513,0.513,3.21602080988884
16,508,492,0.492,3.216049763917923
18,509,491,0.491,3.2159233524799347
48,524,476,0.476,3.215752006530762
40,520,480,0.48,3.2158347249031065
8,504,496,0.496,3.2158295691013334
-62,469,531,0.531,3.215821188211441
66,533,467,0.467,3.2156154968738555
8,504,496,0.496,3.215731263399124
-12,494,506,0.506,3.215606636285782
20,510,490,0.49,3.2154919927120207
48,524,476,0.476,3.215469503879547
8,504,496,0.496,3.215502774000168
36,518,482,0.482,3.2153898446559905
44,522,478,0.478,3.2153747708797455
-10,495,505,0.505,3.215019016981125
78,539,461,0.461,3.2150078008174896
28,514,486,0.486,3.215085686922073
50,525,475,0.475,3.214753704071045
-4,498,502,0.502,3.214817532300949
30,515,485,0.485,3.2147806463241575
-42,479,521,0.521,3.214764134645462
36,518,482,0.482,3.214147926092148
-18,491,509,0.509,3.2141592473983764
32,516,484,0.484,3.213876924276352
2,501,499,0.499,3.213949904680252
0,500,500,0.5,3.213537589788437
50,525,475,0.475,3.2130660181045534
-18,491,509,0.509,3.213456991672516
14,507,493,0.493,3.2132688989639284
0,500,500,0.5,3.2126380093097686
-6,497,503,0.503,3.212771325826645
6,503,497,0.497,3.2124965653419495
40,520,480,0.48,3.2123630347251892
2,501,499,0.499,3.2113177728652955
-4,498,502,0.502,3.2116156055927276
32,516,484,0.484,3.2109927744865416
0,500,500,0.5,3.2112102286815642
12,506,494,0.494,3.2101333119869233
-14,493,507,0.507,3.2100158517360686
0,500,500,0.5,3.209651579141617
58,529,471,0.471,3.209581199169159
6,503,497,0.497,3.208908135652542
46,523,477,0.477,3.2079676048755648
-36,482,518,0.518,3.2083754861354827
0,500,500,0.5,3.2078669838905336
40,520,480,0.48,3.2070998952388763
54,527,473,0.473,3.20636186003685
36,518,482,0.482,3.2053456473350526
26,513,487,0.487,3.205830187559128
62,531,469,0.469,3.2036612727642058
2,501,499,0.499,3.205125009536743
50,525,475,0.475,3.202381542444229
16,508,492,0.492,3.2015404019355773
82,541,459,0.459,3.200498402118683
-6,497,503,0.503,3.2016209616661073
34,517,483,0.483,3.198064272403717
64,532,468,0.468,3.195207300186157
64,532,468,0.468,3.1926249811649323
120,560,440,0.44,3.191227859020233
30,515,485,0.485,3.1901539447307585
82,541,459,0.459,3.1884413378238676
106,553,447,0.447,3.17806529045105
134,567,433,0.433,3.178976769924164
156,578,422,0.422,3.171054231882095
80,540,460,0.46,3.1712309055328367
106,553,447,0.447,3.161700971364975
98,549,451,0.451,3.1559085366725923
100,550,450,0.45,3.1485192792415617
40,520,480,0.48,3.1431362042427065
180,590,410,0.41,3.12492285990715
94,547,453,0.453,3.1279935891628265
176,588,412,0.412,3.10757106256485
148,574,426,0.426,3.0773408234119417
252,626,374,0.374,3.043272525548935
166,583,417,0.417,3.053249456882477
266,633,367,0.367,2.9820044403076174
278,639,361,0.361,2.8918344938755034
306,653,347,0.347,2.8640650185346606
234,617,383,0.383,2.8949996945858003
294,647,353,0.353,2.708625977873802
322,661,339,0.339,2.6116601524949075
342,671,329,0.329,2.541394184410572
308,654,346,0.346,2.5758498626947404
414,707,293,0.293,2.2341852547824383
498,749,251,0.251,2.0326500675082206
452,726,274,0.274,2.0886640667021275
516,758,242,0.242,1.9657939847111703
520,760,240,0.24,1.5623014153838157
574,787,213,0.213,1.4267259131371974
574,787,213,0.213,1.3569485424309968
572,786,214,0.214,1.3588589948415757
686,843,157,0.157,0.8848357206508517
574,787,213,0.213,0.8833680275641381
596,798,202,0.202,0.818976483842358
618,809,191,0.191,0.800772903952282
592,796,204,0.204,0.7009586025862955
606,803,197,0.197,0.6621590017937123
602,801,199,0.199,0.6074941964270547
640,820,180,0.18,0.6382557916082442
