log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
-110,445,555,0.555,3.9106938257217405
-80,460,540,0.54,3.9106725389957426
-100,450,550,0.55,3.910887753725052
-100,450,550,0.55,3.910371761083603
-100,450,550,0.55,3.9087624869346618
