log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
-2372,656,344,0.344,2.2582443095445632
-2486,649,351,0.351,2.201617234110832
-2101,698,302,0.302,2.1484632009267806
-2266,682,318,0.318,2.069205457687378
-2161,685,315,0.315,1.9859494862548017
-1961,682,318,0.318,1.8767516061067582
-2181,665,335,0.335,1.7987697377800942
-2103,700,300,0.3,1.6921646001785993
-1947,659,341,0.341,0.8297751033902169
-1909,662,338,0.338,0.7596447048261762
-2036,643,357,0.357,0.8702705682516098
-1691,704,296,0.296,0.8180641022920608
-1986,647,353,0.353,0.8314572900533677
-1775,650,350,0.35,0.8339795876145363
-1549,687,313,0.313,0.7084353499412537
-1696,681,319,0.319,0.4924196904301643
-1200,735,265,0.265,0.41809283473878167
-1259,735,265,0.265,0.40964852598309515
-979,763,237,0.237,0.48723169273138045
-670,793,207,0.207,0.5147688795924187
-972,751,249,0.249,0.30473922175168994
-1004,758,242,0.242,0.29709496724419293
-540,801,199,0.199,0.4622657569795847
-747,766,234,0.234,0.459500009059906
-373,841,159,0.159,0.20331194948405026
-475,814,186,0.186,0.19544220367074014
-385,840,160,0.16,0.1895193439424038
-377,841,159,0.159,0.17306830313801766
-386,840,160,0.16,0.14928085780296668
-252,848,152,0.152,0.15929045568406583
-271,854,146,0.146,0.19872152364999057
-277,843,157,0.157,0.22380667175352573
-241,858,142,0.142,0.46412776528298855
-501,814,186,0.186,0.4253179221749306
-325,842,158,0.158,0.4517592354118824
-547,819,181,0.181,0.4849510718584061
-457,841,159,0.159,0.49410903949290513
-287,837,163,0.163,0.5297601502365432
-584,803,197,0.197,0.593548542011873
-290,844,156,0.156,0.6413452782832135
-1043,773,227,0.227,1.2293319878578186
-1148,739,261,0.261,1.2072764297452523
-848,789,211,0.211,1.2288044736385346
-1178,760,240,0.24,1.2932791061997413
-668,803,197,0.197,1.2932518942952156
-1129,776,224,0.224,1.3217924766540528
-1149,750,250,0.25,1.4145720899403096
-804,797,203,0.203,1.3768941643238068
-1512,729,271,0.271,1.6696527275517583
-1077,780,220,0.22,1.6731051681041718
-1236,748,252,0.252,1.6653282786011696
-1647,726,274,0.274,1.6494564020158724
-1226,750,250,0.25,1.6494864439219514
-1516,706,294,0.294,1.6569046025276184
-1188,736,264,0.264,1.668624060422182
-1524,723,277,0.277,1.6644146893024445
-973,776,224,0.224,1.4980273619941435
-1085,780,220,0.22,1.3552923278212547
-1203,774,226,0.226,1.3523907217085362
-1450,755,245,0.245,1.3606437511444092
-1357,789,211,0.211,1.4973916543126107
-980,801,199,0.199,1.4545680889599024
-649,827,173,0.173,1.234142455279827
-980,754,246,0.246,1.2327253006696701
-685,813,187,0.187,0.7256231531798839
-974,776,224,0.224,0.6735794720649719
-641,810,190,0.19,0.6227388822436333
-600,831,169,0.169,0.8526543299996038
-385,834,166,0.166,0.5386579435268837
-835,816,184,0.184,0.577572743138182
-623,809,191,0.191,0.44352467350661756
-213,846,154,0.154,0.27734231861587616
-507,835,165,0.165,0.17185752329330603
-308,859,141,0.141,0.1584579277964367
-424,853,147,0.147,0.13159571317210794
-472,855,145,0.145,0.11672859528307163
7,888,112,0.112,0.058714137241157004
-270,845,155,0.155,0.07667973457723566
-631,847,153,0.153,0.07715605197893456
-798,802,198,0.198,0.02134232577830602
-223,839,161,0.161,0.025204186420121004
-68,864,136,0.136,0.03544454568226668
-389,830,170,0.17,0.01326382148607854
-176,863,137,0.137,0.007762894038984086
-369,861,139,0.139,0.01276978637650609
-707,835,165,0.165,0.005591905959252472
-323,854,146,0.146,0.0049892595638521015
-210,853,147,0.147,0.0029529147374851164
-366,846,154,0.154,0.0028798315481503352
-528,848,152,0.152,0.0023183846933679886
-472,832,168,0.168,0.0014427570266452676
-475,839,161,0.161,0.0010035348780220374
-343,846,154,0.154,0.0008014585591338061
-739,830,170,0.17,0.0005970151284908525
-349,862,138,0.138,0.0007082038310986718
-323,861,139,0.139,0.0004553021314594332
-559,847,153,0.153,0.00040651228299248035
-378,853,147,0.147,0.00027807989845679516
-355,843,157,0.157,0.0002999535738345145
-406,814,186,0.186,0.00014407612621296552
