log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
-426,37,463,0.926,2.9943123602867128
-414,43,457,0.914,2.994239076137543
-426,37,463,0.926,2.9941716532707217
-434,33,467,0.934,2.9941744103431702
-434,33,467,0.934,2.993705892562866
-422,39,461,0.922,2.9938014054298403
-438,31,469,0.938,2.9934870319366453
-436,32,468,0.936,2.993482181072235
-450,25,475,0.95,2.992064863204956
-408,46,454,0.908,2.992175934791565
-446,27,473,0.946,2.9912171664237976
-434,33,467,0.934,2.990795154571533
-436,32,468,0.936,2.9872865386009217
-384,58,442,0.884,2.9873984169960024
-436,32,468,0.936,2.9843498697280886
-408,46,454,0.908,2.9835184679031372
-416,42,458,0.916,2.975998935699463
-418,41,459,0.918,2.9726076316833496
-416,42,458,0.916,2.9686083736419677
-428,36,464,0.928,2.9650567188262937
-396,52,448,0.896,2.9296860365867614
-392,54,446,0.892,2.919817042827606
-380,60,440,0.88,2.8932464179992676
-376,62,438,0.876,2.880085650444031
-232,134,366,0.732,2.744152243852615
-224,138,362,0.724,2.6866939783096315
-160,170,330,0.66,2.596614349812269
-128,186,314,0.628,2.553495986610651
-24,238,262,0.524,2.2186726949214934
8,254,246,0.492,2.190708577096462
4,252,248,0.496,2.1741398096382616
30,265,235,0.47,2.1535570110082625
18,259,241,0.482,2.2808219010829927
10,255,245,0.49,2.2880676126033066
4,252,248,0.496,2.313673932135105
-6,247,253,0.506,2.352417497321963
-26,237,263,0.526,2.4506993452310564
-40,230,270,0.54,2.467472796678543
-48,226,274,0.548,2.494299292564392
-46,227,273,0.546,2.497780572414398
-6,247,253,0.506,2.4516484092473982
-24,238,262,0.524,2.4678551326893503
14,257,243,0.486,2.392780672580004
14,257,243,0.486,2.342322325274348
34,267,233,0.466,2.2952592187523844
38,269,231,0.462,2.2052310439944267
72,286,214,0.428,2.1743869984149935
48,274,226,0.452,2.200148418009281
70,285,215,0.43,2.028717915713787
64,282,218,0.436,2.0252318418622015
56,278,222,0.444,2.0284115847051143
92,296,204,0.408,1.950524643868208
42,271,229,0.458,1.9972492284849286
78,289,211,0.422,1.9974837845936417
62,281,219,0.438,1.9729046079535038
112,306,194,0.388,1.8834838007986545
136,318,182,0.364,1.8175563364988192
106,303,197,0.394,1.7600895585492253
154,327,173,0.346,1.726657928628847
174,337,163,0.326,1.4141688562631607
204,352,148,0.296,1.3344287113553728
274,387,113,0.226,1.1094268702417611
294,397,103,0.206,1.081998300109757
304,402,98,0.196,0.7185764574088834
330,415,85,0.17,0.676424216188374
328,414,86,0.172,0.5040984738032276
346,423,77,0.154,0.40669561209009125
382,441,59,0.118,0.181678865813894
380,440,60,0.12,0.12336011471371967
370,435,65,0.13,0.06618532631389072
384,442,58,0.116,0.0766744998754987
378,439,61,0.122,0.032561276711775604
370,435,65,0.13,0.02866656538158307
374,437,63,0.126,0.027562704887142075
380,440,60,0.12,0.0460193371756971
446,473,27,0.054,0.03471819776783832
356,428,72,0.144,0.03616200035882372
366,433,67,0.134,0.04423323718096384
360,430,70,0.14,0.04637578438570512
384,442,58,0.116,0.037545514506013775
420,460,40,0.08,0.02064066147372637
420,460,40,0.08,0.03782130401022718
430,465,35,0.07,0.02356479610094803
358,429,71,0.142,0.018972941777495235
398,449,51,0.102,0.020196543067401932
380,440,60,0.12,0.011719246813413946
340,420,80,0.16,0.025986289437616505
348,424,76,0.152,0.02756909126921451
388,444,56,0.112,0.036191420237969736
372,436,64,0.128,0.027967712962912627
370,435,65,0.13,0.035619829081229
376,438,62,0.124,0.03049218370577364
356,428,72,0.144,0.07359796584162519
420,460,40,0.08,0.02690949676880271
