log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
238,619,381,0.381,1.6076164222955704
290,645,355,0.355,1.6076066383123397
314,657,343,0.343,1.6076002405881882
298,649,351,0.351,1.6075949704647063
266,633,367,0.367,1.607515663743019
246,623,377,0.377,1.6075356882810592
302,651,349,0.349,1.6075255433320998
252,626,374,0.374,1.6075042650699616
348,674,326,0.326,1.6074064663648606
266,633,367,0.367,1.6074432826042175
276,638,362,0.362,1.607406675338745
268,634,366,0.366,1.6074335527420045
298,649,351,0.351,1.6072415137290954
250,625,375,0.375,1.607258003115654
298,649,351,0.351,1.607218039393425
296,648,352,0.352,1.6072479587793351
300,650,350,0.35,1.6068858478069306
304,652,348,0.348,1.6069530448913574
322,661,339,0.339,1.6069808415174485
262,631,369,0.369,1.6069246356487275
214,607,393,0.393,1.6066637277603149
314,657,343,0.343,1.6065566425323485
278,639,361,0.361,1.606642313838005
246,623,377,0.377,1.6066247372627258
342,671,329,0.329,1.6063445156812668
304,652,348,0.348,1.606379676103592
260,630,370,0.37,1.606386001110077
274,637,363,0.363,1.606352849841118
360,680,320,0.32,1.6057668428421021
252,626,374,0.374,1.6060181117057801
248,624,376,0.376,1.6058537131547928
254,627,373,0.373,1.605857561826706
262,631,369,0.369,1.6050015614032744
266,633,367,0.367,1.604981312394142
260,630,370,0.37,1.604966970205307
326,663,337,0.337,1.6045628566741943
292,646,354,0.354,1.6034440672397614
330,665,335,0.335,1.603630178451538
262,631,369,0.369,1.603568416595459
282,641,359,0.359,1.6033985050916673
304,652,348,0.348,1.6008585238456725
264,632,368,0.368,1.6011910004615784
306,653,347,0.347,1.601156294107437
292,646,354,0.354,1.6005002176761627
372,686,314,0.314,1.5953069753646851
240,620,380,0.38,1.5958433556556701
394,697,303,0.303,1.5955593121051788
282,641,359,0.359,1.5950608575344085
384,692,308,0.308,1.5861223390102386
274,637,363,0.363,1.5873551305532456
250,625,375,0.375,1.5869230862855912
308,654,346,0.346,1.5854022353887558
384,692,308,0.308,1.5680092362165452
394,697,303,0.303,1.5640455745458604
308,654,346,0.346,1.565434557557106
282,641,359,0.359,1.5631867092847824
378,689,311,0.311,1.5217936590909957
404,702,298,0.298,1.5207377065420151
390,695,305,0.305,1.5293018153905868
382,691,309,0.309,1.5097827289700507
384,692,308,0.308,1.4692361992001532
420,710,290,0.29,1.4632618978619576
348,674,326,0.326,1.4703226395845412
322,661,339,0.339,1.454551005244255
378,689,311,0.311,1.3885075598061085
362,681,319,0.319,1.3917916620373725
348,674,326,0.326,1.395172359108925
370,685,315,0.315,1.3982637267112732
362,681,319,0.319,1.3293431766033172
394,697,303,0.303,1.3269724599123
398,699,301,0.301,1.3243643217384815
386,693,307,0.307,1.3264825470745563
354,677,323,0.323,1.3018152545690536
380,690,310,0.31,1.3120280864834786
384,692,308,0.308,1.3136429818570614
438,719,281,0.281,1.2793750959932804
392,696,304,0.304,1.2720510318279266
408,704,296,0.296,1.2942849540710448
408,704,296,0.296,1.2903501064777374
482,741,259,0.259,1.2846514897346497
490,745,255,0.255,1.2254062743782996
510,755,245,0.245,1.2272261533737183
326,663,337,0.337,1.264523957312107
452,726,274,0.274,1.2405060479044914
450,725,275,0.275,1.2033644131422043
492,746,254,0.254,1.2073946741223336
482,741,259,0.259,1.1925503071546555
436,718,282,0.282,1.21441601729393
430,715,285,0.285,1.2029529492259026
412,706,294,0.294,1.2117269451022148
438,719,281,0.281,1.1948532497286797
500,750,250,0.25,1.1860555672049522
536,768,232,0.232,1.1491592824459076
548,774,226,0.226,1.1406779573559762
514,757,243,0.243,1.1551031031012535
480,740,260,0.26,1.1703881977796555
504,752,248,0.248,1.1436978124380113
550,775,225,0.225,1.1044743036627769
518,759,241,0.241,1.0916115146279335
500,750,250,0.25,1.129825575351715
516,758,242,0.242,1.0639976687431336
520,760,240,0.24,1.0570659943223
532,766,234,0.234,1.0454572529494763
568,784,216,0.216,1.0371858438253403
560,780,220,0.22,0.9809673601686955
598,799,201,0.201,0.9657624963223934
554,777,223,0.223,0.9856747319996357
564,782,218,0.218,0.9797746432423592
604,802,198,0.198,0.9272305241674185
596,798,202,0.202,0.8810326662361622
600,800,200,0.2,0.8845396234840155
604,802,198,0.198,0.9119089060276747
662,831,169,0.169,0.8373803115338088
596,798,202,0.202,0.866035470366478
540,770,230,0.23,0.8230672449991107
610,805,195,0.195,0.8212322432026267
610,805,195,0.195,0.7861533990278841
590,795,205,0.205,0.7612688628882169
582,791,209,0.209,0.7973472950980067
676,838,162,0.162,0.7431963923424483
666,833,167,0.167,0.6080717455260456
582,791,209,0.209,0.6613577298633754
638,819,181,0.181,0.6545734608918429
668,834,166,0.166,0.6505729157738388
656,828,172,0.172,0.6657614043056965
600,800,200,0.2,0.6871296757217497
618,809,191,0.191,0.6728412621617317
662,831,169,0.169,0.6291362758036703
612,806,194,0.194,0.6144816268822179
664,832,168,0.168,0.561755689056823
638,819,181,0.181,0.6273007672205567
660,830,170,0.17,0.5808506834823638
670,835,165,0.165,0.5145748545313255
680,840,160,0.16,0.4935907035432756
660,830,170,0.17,0.5659991077166051
678,839,161,0.161,0.4974744458030909
646,823,177,0.177,0.5787486797608435
650,825,175,0.175,0.5791978117856197
650,825,175,0.175,0.529656667292118
744,872,128,0.128,0.5072406619489193
634,817,183,0.183,0.5625659249443561
704,852,148,0.148,0.522841735040769
706,853,147,0.147,0.5407678779382259
682,841,159,0.159,0.5652838338366709
664,832,168,0.168,0.502116219855845
688,844,156,0.156,0.44556107731815425
682,841,159,0.159,0.49172215637378397
614,807,193,0.193,0.5033091335101053
676,838,162,0.162,0.4352681662891991
670,835,165,0.165,0.41044409404322507
634,817,183,0.183,0.5087969187018462
656,828,172,0.172,0.4771151412315667
742,871,129,0.129,0.4226620271857828
656,828,172,0.172,0.4580797567288391
656,828,172,0.172,0.43320250655850395
700,850,150,0.15,0.4303978695119731
706,853,147,0.147,0.39219595586135986
674,837,163,0.163,0.4194217931625899
710,855,145,0.145,0.3720856705319602
658,829,171,0.171,0.4423389950487763
704,852,148,0.148,0.3982307265372947
726,863,137,0.137,0.4177380668781698
680,840,160,0.16,0.4159748103563543
674,837,163,0.163,0.41730215448513625
734,867,133,0.133,0.37667721807933413
620,810,190,0.19,0.39593713197787295
704,852,148,0.148,0.3971145495946985
