log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
-50,475,525,0.525,3.9109981648921965
-120,440,560,0.56,3.9108219950199126
-66,467,533,0.533,3.9077735053896903
-36,482,518,0.518,3.897659823555965
-86,457,543,0.543,3.9070663512945174
