log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
-272,673,327,0.327,1.601074108481407
-253,676,324,0.324,1.5998488219976426
-169,678,322,0.322,1.5983111013174056
-261,657,343,0.343,1.5982067612409592
-260,667,333,0.333,1.5975328254699708
-246,679,321,0.321,1.5962276949882508
-324,650,350,0.35,1.596246884226799
-305,664,336,0.336,1.5929965014457703
13,729,271,0.271,1.4756462086439133
-113,700,300,0.3,1.4593527405261992
-63,717,283,0.283,1.4498198421597481
-96,700,300,0.3,1.4547434874176979
-149,686,314,0.314,1.428582472026348
-100,699,301,0.301,1.3932243359684944
11,743,257,0.257,1.353657270550728
86,762,238,0.238,1.3065322585701942
347,820,180,0.18,0.7531128909885884
312,818,182,0.182,0.7836993097066879
394,844,156,0.156,0.6859253070801496
345,825,175,0.175,0.663590819478035
514,873,127,0.127,0.6455434437170625
439,858,142,0.142,0.5604659287333489
426,852,148,0.148,0.5368987730368971
304,811,189,0.189,0.5262007552832365
542,884,116,0.116,0.27455945617333055
404,846,154,0.154,0.22049052756652235
523,880,120,0.12,0.1913009030073881
405,852,148,0.148,0.2040692403614521
478,864,136,0.136,0.19604277206771076
497,873,127,0.127,0.20944677579589188
471,868,132,0.132,0.22244971397705376
460,857,143,0.143,0.2561468488685787
486,869,131,0.131,0.3916846876051277
493,865,135,0.135,0.45552935522980986
396,845,155,0.155,0.4733841322027147
434,855,145,0.145,0.5267950725257396
479,856,144,0.144,0.472148430692032
512,852,148,0.148,0.4659276826218702
483,862,138,0.138,0.4471622834056616
581,883,117,0.117,0.39206174392194953
500,850,150,0.15,0.3325401457587723
551,877,123,0.123,0.238653806510556
609,898,102,0.102,0.22451106362894643
586,887,113,0.113,0.20656736387104319
620,894,106,0.106,0.13950490780698602
609,882,118,0.118,0.12693422320593528
667,906,94,0.094,0.16232449391327827
604,883,117,0.117,0.14385156734177143
627,887,113,0.113,0.1529648611225566
553,864,136,0.136,0.15055498247130164
612,881,119,0.119,0.1365467656583278
559,870,130,0.13,0.17283393750189863
597,898,102,0.102,0.11350109046038415
697,908,92,0.092,0.13504350363426784
639,901,99,0.099,0.08993566680402727
621,895,105,0.105,0.14012149984882855
555,873,127,0.127,0.14603286017820938
628,892,108,0.108,0.10681220989796567
634,894,106,0.106,0.1177562724964664
502,860,140,0.14,0.1355456566627254
638,896,104,0.104,0.14099644813520718
566,871,129,0.129,0.1522941209152923
631,887,113,0.113,0.16367719244011095
589,883,117,0.117,0.1784522847698536
652,895,105,0.105,0.16943129916262115
569,869,131,0.131,0.18011837074239156
590,867,133,0.133,0.17543006830950617
654,891,109,0.109,0.17695954570244066
656,900,100,0.1,0.15662465884030097
700,916,84,0.084,0.15605801818493636
622,887,113,0.113,0.1912171015846543
612,888,112,0.112,0.18101288049900904
637,888,112,0.112,0.18868813526266603
663,905,95,0.095,0.18692512583182544
668,896,104,0.104,0.1903258330982935
626,893,107,0.107,0.19806023317907237
653,892,108,0.108,0.23285060940438415
713,918,82,0.082,0.19261380415107124
615,880,120,0.12,0.23896673000842567
633,890,110,0.11,0.2705971302044345
649,884,116,0.116,0.2849373625654262
630,883,117,0.117,0.3275575264367508
635,886,114,0.114,0.29686775448010305
697,907,93,0.093,0.2827998748320388
674,901,99,0.099,0.28949307385343126
779,935,65,0.065,0.26374897707102357
653,890,110,0.11,0.3147148189736763
664,896,104,0.104,0.29361521820619235
659,888,112,0.112,0.31420143205847123
633,878,122,0.122,0.30345699139934734
651,880,120,0.12,0.30379468879799243
739,922,78,0.078,0.2516825866134895
705,905,95,0.095,0.27453022068808786
645,885,115,0.115,0.2818214092052076
650,884,116,0.116,0.3009251911198953
737,913,87,0.087,0.24066138382787175
719,908,92,0.092,0.26943384725801295
801,936,64,0.064,0.2266690354815364
717,898,102,0.102,0.25686333455228305
693,890,110,0.11,0.2731134037198644
679,894,106,0.106,0.27316774701490065
706,904,96,0.096,0.2579762799930468
740,913,87,0.087,0.2284553086016931
758,914,86,0.086,0.2187480454440447
674,890,110,0.11,0.2214803513219449
752,917,83,0.083,0.18691047430939214
705,889,111,0.111,0.2304641605011184
711,898,102,0.102,0.19998345663654254
736,909,91,0.091,0.1917329135544369
656,882,118,0.118,0.22642351167774177
792,934,66,0.066,0.1589390502338192
709,891,109,0.109,0.22872972766336533
798,928,72,0.072,0.16644076729467816
785,919,81,0.081,0.17436584804984614
693,895,105,0.105,0.20306727183415843
716,906,94,0.094,0.20091676228377583
781,921,79,0.079,0.19124453185979656
636,866,134,0.134,0.22626760789967376
724,899,101,0.101,0.20383489426917367
690,888,112,0.112,0.21972195509907125
756,917,83,0.083,0.2204467391715707
758,913,87,0.087,0.19801886355037732
748,916,84,0.084,0.21660528322808387
809,932,68,0.068,0.19154783423962454
710,899,101,0.101,0.2321396204085131
722,899,101,0.101,0.2126999175280289
783,921,79,0.079,0.2010803407018666
710,897,103,0.103,0.2098446954706469
717,903,97,0.097,0.20320999656546337
747,899,101,0.101,0.206867170279947
702,891,109,0.109,0.2300688703633732
780,916,84,0.084,0.19462099885762654
761,914,86,0.086,0.17292140595600314
788,926,74,0.074,0.16032577475626386
850,953,47,0.047,0.13777044231206584
765,913,87,0.087,0.18303666407718197
722,898,102,0.102,0.1941286408787728
734,905,95,0.095,0.17992810922215563
687,889,111,0.111,0.1884223281335644
756,915,85,0.085,0.18796932001365668
762,913,87,0.087,0.18757233054289849
759,923,77,0.077,0.17970810523824593
807,935,65,0.065,0.17509760800821278
775,918,82,0.082,0.19579355008597235
750,913,87,0.087,0.19118798674077084
781,916,84,0.084,0.1756799115672934
787,931,69,0.069,0.1885167757865122
741,904,96,0.096,0.22912487838477863
825,943,57,0.057,0.2233980175891602
745,904,96,0.096,0.22531159537316808
720,896,104,0.104,0.21999981594342286
785,921,79,0.079,0.20904167044902056
777,920,80,0.08,0.21435207334992173
735,898,102,0.102,0.240197122755784
719,894,106,0.106,0.2085460045517939
748,903,97,0.097,0.1805506831789619
780,913,87,0.087,0.17531901146758855
818,933,67,0.067,0.17158231365668666
718,890,110,0.11,0.2037666859609103
792,924,76,0.076,0.1478111935531465
713,895,105,0.105,0.17456371788719263
819,934,66,0.066,0.13530684798793652
746,910,90,0.09,0.148747396055648
720,899,101,0.101,0.1658130041937395
729,895,105,0.105,0.1734200199326375
783,921,79,0.079,0.13821452384780633
799,923,77,0.077,0.14714785931577692
780,912,88,0.088,0.16882491337324962
825,934,66,0.066,0.17717900704483328
771,911,89,0.089,0.1778203640016971
811,929,71,0.071,0.1558968648676905
740,896,104,0.104,0.20646959052008879
781,913,87,0.087,0.17226850050067838
771,909,91,0.091,0.18097401662256243
799,924,76,0.076,0.18719327278804593
791,918,82,0.082,0.19826459775729108
802,922,78,0.078,0.1721678131173304
804,922,78,0.078,0.18520528945279183
837,934,66,0.066,0.15966615019264827
775,909,91,0.091,0.2073309040858935
817,929,71,0.071,0.18006985702065423
786,913,87,0.087,0.1965333054540206
814,924,76,0.076,0.18146738815426305
851,940,60,0.06,0.18585058620987208
809,923,77,0.077,0.19282419244937546
860,948,52,0.052,0.17279130741329993
797,919,81,0.081,0.19495305592147089
845,936,64,0.064,0.17308197525825336
850,936,64,0.064,0.16926040362269532
792,916,84,0.084,0.20178385605078666
809,920,80,0.08,0.194021854666968
868,945,55,0.055,0.1794016167291552
812,924,76,0.076,0.16374140260129524
812,922,78,0.078,0.15803726398238335
762,900,100,0.1,0.19776700706101497
767,904,96,0.096,0.18981224025750873
758,900,100,0.1,0.19317959835321982
863,946,54,0.054,0.14234136951709683
844,936,64,0.064,0.16673309759585947
854,941,59,0.059,0.142866349200389
834,934,66,0.066,0.16258319718471126
822,924,76,0.076,0.16954916311690932
748,889,111,0.111,0.21578146171463958
850,933,67,0.067,0.1735991767853575
876,952,48,0.048,0.16114942233471516
792,907,93,0.093,0.20769158452076864
754,894,106,0.106,0.20459934331868135
786,905,95,0.095,0.19961765625939915
858,940,60,0.06,0.1704566189025329
877,949,51,0.051,0.1495714519395856
866,942,58,0.058,0.1474432133788032
821,923,77,0.077,0.17183149953154497
805,923,77,0.077,0.16737438874579105
850,941,59,0.059,0.14931904097039467
876,946,54,0.054,0.14468205115950444
845,937,63,0.063,0.14434961622341508
830,930,70,0.07,0.16308485091801855
824,921,79,0.079,0.15122672495749384
862,942,58,0.058,0.14504345438273528
866,946,54,0.054,0.1325729562258157
814,919,81,0.081,0.15414350367884663
872,943,57,0.057,0.17582314548793102
843,932,68,0.068,0.17691341331775037
827,926,74,0.074,0.20575422191953363
768,900,100,0.1,0.2241806511642144
843,932,68,0.068,0.1997167531248306
823,929,71,0.071,0.20228856274839382
822,924,76,0.076,0.20776803124694926
844,930,70,0.07,0.2127112502144264
780,906,94,0.094,0.23368860146096632
832,928,72,0.072,0.21511359746300512
872,944,56,0.056,0.18486116165866043
813,924,76,0.076,0.20362817448580972
779,901,99,0.099,0.2228421952005683
841,926,74,0.074,0.19037907403191093
822,924,76,0.076,0.186061272658495
841,930,70,0.07,0.1593591357335654
804,915,85,0.085,0.19127248107162814
861,942,58,0.058,0.15473917293436718
791,913,87,0.087,0.17591478750570605
830,929,71,0.071,0.15438074091652743
796,914,86,0.086,0.16749063883265625
847,935,65,0.065,0.14140610649141216
895,958,42,0.042,0.12867126529830694
854,937,63,0.063,0.13933108541584807
836,928,72,0.072,0.1606339687023301
807,916,84,0.084,0.15558676907983954
788,910,90,0.09,0.15265366628204174
885,952,48,0.048,0.13438607794816834
821,922,78,0.078,0.15447565599848803
825,922,78,0.078,0.15526734288168428
809,916,84,0.084,0.17533765910782495
850,933,67,0.067,0.1414034591528516
797,908,92,0.092,0.17090321993547877
824,927,73,0.073,0.16111436808639518
845,928,72,0.072,0.15390856742952563
831,925,75,0.075,0.15660553079119835
849,933,67,0.067,0.1538430408701688
890,955,45,0.045,0.1348959126820298
902,960,40,0.04,0.14153675053740153
827,924,76,0.076,0.15561895464574083
807,911,89,0.089,0.16447013313270872
874,941,59,0.059,0.14126316827373558
861,938,62,0.062,0.13836677909764147
881,954,46,0.046,0.12435332816925802
925,966,34,0.034,0.12652235851654314
841,930,70,0.07,0.14658670190302747
831,925,75,0.075,0.14327875797367323
811,914,86,0.086,0.16360901063703204
864,942,58,0.058,0.12762922517748665
860,936,64,0.064,0.13122352813329713
825,922,78,0.078,0.1296723478323547
842,931,69,0.069,0.1233215733404254
819,921,79,0.079,0.13087451046679324
891,953,47,0.047,0.09559393281768007
851,940,60,0.06,0.11647859051111481
909,961,39,0.039,0.10272066306039142
821,919,81,0.081,0.11857216701668358
885,951,49,0.049,0.11058690436069082
851,934,66,0.066,0.10280899629040163
842,934,66,0.066,0.11148685511753229
821,920,80,0.08,0.1264551459028794
847,932,68,0.068,0.122266540740422
889,952,48,0.048,0.13407618691302195
852,934,66,0.066,0.13066666259576779
846,935,65,0.065,0.12046754511057839
855,935,65,0.065,0.11974754430949633
859,936,64,0.064,0.12903846670495658
760,892,108,0.108,0.15916268123525606
817,919,81,0.081,0.14099391036918588
836,931,69,0.069,0.11743063360147153
807,913,87,0.087,0.15048491022608051
846,927,73,0.073,0.14550350453392139
874,944,56,0.056,0.1401167206870009
882,946,54,0.054,0.12266992788954759
859,938,62,0.062,0.1341694064001531
824,919,81,0.081,0.14905808045700905
857,938,62,0.062,0.1463361399930318
844,929,71,0.071,0.1544522439890152
798,911,89,0.089,0.1604652059740265
829,921,79,0.079,0.14695327722398724
881,946,54,0.054,0.14345202019004683
851,930,70,0.07,0.14715017121200072
826,921,79,0.079,0.16239363915989088
884,948,52,0.052,0.12706018634670183
848,933,67,0.067,0.1286709722128544
847,929,71,0.071,0.13354376551487077
794,903,97,0.097,0.1399662968456305
826,926,74,0.074,0.11108273020269371
829,927,73,0.073,0.11742896064784326
779,898,102,0.102,0.13151351166102904
816,918,82,0.082,0.11246843806222569
852,934,66,0.066,0.10927849881415841
849,934,66,0.066,0.10330819928241089
815,917,83,0.083,0.11415845733431251
792,906,94,0.094,0.11293383754686692
845,930,70,0.07,0.12729533677808103
823,922,78,0.078,0.12984258461611897
871,944,56,0.056,0.12136666395637621
807,912,88,0.088,0.136570580244148
803,910,90,0.09,0.1474419416294877
833,928,72,0.072,0.1437039930874089
844,930,70,0.07,0.1431352283515598
837,927,73,0.073,0.1275435207518858
813,914,86,0.086,0.1454099994448943
850,934,66,0.066,0.14537018064027507
771,900,100,0.1,0.16121464428660692
879,946,54,0.054,0.1394446332703683
858,936,64,0.064,0.14382991784976548
837,927,73,0.073,0.14419424824742963
858,934,66,0.066,0.15882751573242057
789,903,97,0.097,0.1527521022615074
824,921,79,0.079,0.13907705286677083
851,934,66,0.066,0.12204777452647249
869,940,60,0.06,0.12741241890514357
797,908,92,0.092,0.14861307251674952
860,939,61,0.061,0.1280510406365229
834,925,75,0.075,0.1292919829004786
872,942,58,0.058,0.12339384751105717
794,905,95,0.095,0.13899451843421776
782,901,99,0.099,0.12955741013856095
805,908,92,0.092,0.1317081678367249
840,932,68,0.068,0.12024933158315616
803,910,90,0.09,0.13321470441649216
858,937,63,0.063,0.11311082173067098
859,936,64,0.064,0.11968494239590836
806,908,92,0.092,0.12338401590761078
882,946,54,0.054,0.10280489332013895
809,915,85,0.085,0.12474454564709049
813,916,84,0.084,0.11728757368524748
889,951,49,0.049,0.10049416609129184
881,946,54,0.054,0.11984607032070563
864,935,65,0.065,0.10944395018904016
842,930,70,0.07,0.12499776912958077
819,916,84,0.084,0.13688964025840142
845,933,67,0.067,0.12133016036064691
855,934,66,0.066,0.11890976071362638
826,918,82,0.082,0.12379128594909343
792,906,94,0.094,0.13752623889597454
791,903,97,0.097,0.1264267036502897
823,918,82,0.082,0.10962660107673218
824,919,81,0.081,0.11784870546037927
883,946,54,0.054,0.11332212227245873
860,935,65,0.065,0.12564054435832805
819,921,79,0.079,0.11648234518729805
802,909,91,0.091,0.12601017719314406
875,944,56,0.056,0.09788700167543402
850,932,68,0.068,0.11071340138700271
857,934,66,0.066,0.08665973026994835
841,925,75,0.075,0.08245909698019387
851,933,67,0.067,0.0791918342458921
894,951,49,0.049,0.06901833461165552
841,932,68,0.068,0.08829735885473201
867,945,55,0.055,0.07545997403729233
808,916,84,0.084,0.08951304767984766
836,925,75,0.075,0.07277839289125314
879,945,55,0.055,0.08166064849059786
811,913,87,0.087,0.08552039192798475
864,935,65,0.065,0.07429455107219382
840,927,73,0.073,0.0907377250761374
885,948,52,0.052,0.08114040666712571
850,933,67,0.067,0.0909194740980256
822,914,86,0.086,0.09506970517693936
802,909,91,0.091,0.09557391304719022
846,927,73,0.073,0.09980859981878167
815,913,87,0.087,0.11990880562731036
799,909,91,0.091,0.11825459718257025
820,917,83,0.083,0.11880493034312349
848,931,69,0.069,0.1377129818257272
894,951,49,0.049,0.1283907346580345
801,909,91,0.091,0.134974422736228
873,942,58,0.058,0.1461186794854384
893,950,50,0.05,0.1266167634158046
834,923,77,0.077,0.13787659484281722
821,918,82,0.082,0.15461602714150285
826,918,82,0.082,0.14975121496575594
810,918,82,0.082,0.15816364091884316
834,923,77,0.077,0.14939066854635166
803,910,90,0.09,0.14859674380583965
784,904,96,0.096,0.16036504472316665
768,894,106,0.106,0.18405625130794942
860,937,63,0.063,0.16593816335333214
821,920,80,0.08,0.16878798836281203
782,900,100,0.1,0.18270727192759115
851,934,66,0.066,0.15677764603302785
800,908,92,0.092,0.16735131493755762
822,919,81,0.081,0.16449259409081424
784,897,103,0.103,0.18456436350524383
839,926,74,0.074,0.16548665812265245
873,942,58,0.058,0.16391333740557457
850,931,69,0.069,0.15925587889004963
793,907,93,0.093,0.1800520373651343
842,928,72,0.072,0.1567150327753625
846,925,75,0.075,0.15885807176830713
806,913,87,0.087,0.16738623461182578
822,922,78,0.078,0.14711043868602064
818,914,86,0.086,0.16818376545944194
893,952,48,0.048,0.14943405740830348
858,934,66,0.066,0.15317344658532603
839,924,76,0.076,0.16204806977164846
831,924,76,0.076,0.1655255815268538
886,949,51,0.051,0.15884318786126822
857,937,63,0.063,0.15020785274734588
844,931,69,0.069,0.16241592234139535
871,942,58,0.058,0.16039573905874568
827,921,79,0.079,0.16400154322105664
847,930,70,0.07,0.1616636448354766
743,878,122,0.122,0.1752517779736445
816,917,83,0.083,0.1628457540640011
836,922,78,0.078,0.1488384081714212
850,932,68,0.068,0.1484590472357413
828,922,78,0.078,0.13905127288724725
882,947,53,0.053,0.1250116851719722
836,922,78,0.078,0.13543121948821135
852,935,65,0.065,0.13578290056142941
824,918,82,0.082,0.1317110356298981
865,940,60,0.06,0.12263267496687695
861,939,61,0.061,0.11292059618106941
812,914,86,0.086,0.1313412475621426
860,935,65,0.065,0.11770116935867736
