log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
602,801,199,0.199,2.3008143441677094
612,806,194,0.194,2.3008368918895723
566,783,217,0.217,2.3008344841003416
576,788,212,0.212,2.3008579986095428
610,805,195,0.195,2.300908052921295
610,805,195,0.195,2.3008944756984713
692,846,154,0.154,2.3009044752120973
646,823,177,0.177,2.3008946821689604
618,809,191,0.191,2.3007659780979157
566,783,217,0.217,2.3007610495090485
648,824,176,0.176,2.3007915441989897
552,776,224,0.224,2.300702998161316
606,803,197,0.197,2.300690194606781
564,782,218,0.218,2.3004617063999175
622,811,189,0.189,2.3006260697841645
596,798,202,0.202,2.300583182811737
592,796,204,0.204,2.3002937145233155
634,817,183,0.183,2.3000728425979613
636,818,182,0.182,2.300066227197647
598,799,201,0.201,2.2995551006793975
596,798,202,0.202,2.298390979766846
598,799,201,0.201,2.2943025975594065
574,787,213,0.213,2.29586888897419
612,806,194,0.194,2.2947016153335573
614,807,193,0.193,2.2904513063430785
588,794,206,0.206,2.283792318344116
602,801,199,0.199,2.2819606174230573
588,794,206,0.206,2.266272932842374
616,808,192,0.192,2.22922329556942
592,796,204,0.204,2.1938322476148606
634,817,183,0.183,2.1816532287735066
646,823,177,0.177,2.1004801898002623
664,832,168,0.168,1.9371246020955442
654,827,173,0.173,1.801143958412511
646,823,177,0.177,1.7500396787404315
646,823,177,0.177,1.5886400352809578
654,827,173,0.173,1.547764980405569
678,839,161,0.161,1.5955990778344462
652,826,174,0.174,1.6358022180241532
720,860,140,0.14,1.7356116603612899
622,811,189,0.189,1.7643789829497691
698,849,151,0.151,1.8005013200640678
640,820,180,0.18,1.8232441321071238
662,831,169,0.169,1.7788689950704575
692,846,154,0.154,1.7481573714017868
648,824,176,0.176,1.7260374053120613
668,834,166,0.166,1.697612537741661
716,858,142,0.142,1.6696894381642342
738,869,131,0.131,1.5883224050402642
688,844,156,0.156,1.5930454019904137
702,851,149,0.149,1.5356262050271035
668,834,166,0.166,1.508807405770989
676,838,162,0.162,1.4635575902305427
752,876,124,0.124,1.433265960097313
690,845,155,0.155,1.4362651726305484
688,844,156,0.156,1.3833742836713792
672,836,164,0.164,1.3908741044099215
762,881,119,0.119,1.3291774097643794
696,848,152,0.152,1.288447443637997
704,852,148,0.148,1.256045414417982
750,875,125,0.125,1.1757183942114935
772,886,114,0.114,1.1281903020510593
700,850,150,0.15,1.1153073893894907
722,861,139,0.139,1.0848354251757264
750,875,125,0.125,1.0735089494308923
778,889,111,0.111,1.0515359315909445
712,856,144,0.144,1.0946638385355472
700,850,150,0.15,1.1482641778886318
738,869,131,0.131,1.1535746658910067
768,884,116,0.116,1.1956491554869555
632,816,184,0.184,1.251944088905746
694,847,153,0.153,1.2765681642889977
720,860,140,0.14,1.2643015562295914
708,854,146,0.146,1.2415625955164433
684,842,158,0.158,1.2001795640587807
694,847,153,0.153,1.1664812355339527
668,834,166,0.166,1.1637623467445373
720,860,140,0.14,1.1241765673160553
750,875,125,0.125,1.0495932092964648
688,844,156,0.156,0.9821195164471864
698,849,151,0.151,0.9802286292742938
746,873,127,0.127,0.9170038274526596
680,840,160,0.16,0.9185167889867444
676,838,162,0.162,0.9201340749710798
734,867,133,0.133,0.9053080295529217
664,832,168,0.168,0.8893334036618471
704,852,148,0.148,0.8618192507624626
690,845,155,0.155,0.8659002204686403
746,873,127,0.127,0.8527944890707732
770,885,115,0.115,0.8284623160511255
748,874,126,0.126,0.7705132449120283
676,838,162,0.162,0.7618039347305894
742,871,129,0.129,0.7317956254035235
756,878,122,0.122,0.7513656742870808
778,889,111,0.111,0.7808108449047675
768,884,116,0.116,0.7617023624405265
780,890,110,0.11,0.7640193138989271
752,876,124,0.124,0.7454288812801242
728,864,136,0.136,0.7287310795783997
740,870,130,0.13,0.6684697436615825
746,873,127,0.127,0.6512851962521672
774,887,113,0.113,0.6420078264959157
766,883,117,0.117,0.6597379949878669
710,855,145,0.145,0.6549094984345138
804,902,98,0.098,0.6300043314024806
722,861,139,0.139,0.660282113423571
796,898,102,0.102,0.5796749921594746
742,871,129,0.129,0.497565298916772
820,910,90,0.09,0.4443366872631013
726,863,137,0.137,0.4504629858043045
710,855,145,0.145,0.4673200017362833
716,858,142,0.142,0.4406074145516759
742,871,129,0.129,0.45513992694951594
714,857,143,0.143,0.42623582914844155
798,899,101,0.101,0.4458633331097662
744,872,128,0.128,0.43376188615057615
756,878,122,0.122,0.3953656610641629
824,912,88,0.088,0.3780332956649363
770,885,115,0.115,0.3863237249189988
768,884,116,0.116,0.39314849834144117
758,879,121,0.121,0.41012516320717257
762,881,119,0.119,0.38435002614278346
794,897,103,0.103,0.4222633101735264
806,903,97,0.097,0.4071386428102851
732,866,134,0.134,0.47515027082245803
734,867,133,0.133,0.4767057696599513
714,857,143,0.143,0.4577802781201899
710,855,145,0.145,0.4664851624951698
766,883,117,0.117,0.4438429765533656
722,861,139,0.139,0.4400976268677041
774,887,113,0.113,0.4447865455113351
750,875,125,0.125,0.41760853421036154
764,882,118,0.118,0.38950706920420797
666,833,167,0.167,0.4134939467422664
774,887,113,0.113,0.39982805104460567
788,894,106,0.106,0.40312603297433813
764,882,118,0.118,0.3954249935839325
712,856,144,0.144,0.4436408338334877
792,896,104,0.104,0.402959152456373
760,880,120,0.12,0.4268247419558465
740,870,130,0.13,0.3982164220940322
750,875,125,0.125,0.4037211683820933
688,844,156,0.156,0.3968533191885799
830,915,85,0.085,0.3555463887443766
746,873,127,0.127,0.3710304056918248
768,884,116,0.116,0.3891299498900771
736,868,132,0.132,0.41052257994934915
726,863,137,0.137,0.44514003331586743
676,838,162,0.162,0.4663543729148805
756,878,122,0.122,0.47113993477448823
714,857,143,0.143,0.49802245093509556
744,872,128,0.128,0.4913490041717887
708,854,146,0.146,0.47071949287317694
782,891,109,0.109,0.4087986003421247
716,858,142,0.142,0.37207815934560495
764,882,118,0.118,0.390218710985966
764,882,118,0.118,0.33795376756601037
726,863,137,0.137,0.38876941814101884
736,868,132,0.132,0.38126171569753203
728,864,136,0.136,0.3861929495483637
748,874,126,0.126,0.3735800594504326
722,861,139,0.139,0.4463171595595777
770,885,115,0.115,0.4416923525072634
746,873,127,0.127,0.46713067991100254
728,864,136,0.136,0.4474522187449038
732,866,134,0.134,0.4202503019515425
826,913,87,0.087,0.3776778007225013
804,902,98,0.098,0.36185068989358843
750,875,125,0.125,0.38691234680544584
736,868,132,0.132,0.30451024138368665
782,891,109,0.109,0.30465257302485405
788,894,106,0.106,0.29651666662283244
784,892,108,0.108,0.3154208227875642
702,851,149,0.149,0.3479551828810945
756,878,122,0.122,0.3480775435883552
748,874,126,0.126,0.3486967426016927
794,897,103,0.103,0.3177439479865134
748,874,126,0.126,0.2951130425976614
818,909,91,0.091,0.2876762556391768
724,862,138,0.138,0.2947387284506112
722,861,139,0.139,0.2842846009838395
720,860,140,0.14,0.2730245340811089
758,879,121,0.121,0.24508401062432678
802,901,99,0.099,0.23379081499041057
726,863,137,0.137,0.25052782538812607
768,884,116,0.116,0.2522048862548545
764,882,118,0.118,0.24808440252952277
768,884,116,0.116,0.2174566220715642
764,882,118,0.118,0.24532985337730498
786,893,107,0.107,0.2055157816633582
772,886,114,0.114,0.19758909493638202
846,923,77,0.077,0.18567373863141984
700,850,150,0.15,0.21458133594691753
726,863,137,0.137,0.2312151982509531
710,855,145,0.145,0.23279925783793443
794,897,103,0.103,0.23264611729513854
810,905,95,0.095,0.23747962396219371
768,884,116,0.116,0.2727056751009077
780,890,110,0.11,0.30223648232314737
674,837,163,0.163,0.309505727536045
734,867,133,0.133,0.3088798955064267
798,899,101,0.101,0.29637180076725783
770,885,115,0.115,0.2824802047442645
808,904,96,0.096,0.2847326274821535
756,878,122,0.122,0.2724553872202523
758,879,121,0.121,0.2771142264958471
752,876,124,0.124,0.2856594241261482
776,888,112,0.112,0.28731674194149676
746,873,127,0.127,0.30833629782311617
670,835,165,0.165,0.3316793085616082
794,897,103,0.103,0.30592711148783563
770,885,115,0.115,0.2919957774878676
798,899,101,0.101,0.27752807655557993
746,873,127,0.127,0.256209765676409
768,884,116,0.116,0.2344135044682771
778,889,111,0.111,0.21996371097210796
756,878,122,0.122,0.2228856561668217
782,891,109,0.109,0.2185487795509398
768,884,116,0.116,0.21808437528740615
818,909,91,0.091,0.21470430626093048
808,904,96,0.096,0.2115211485605687
768,884,116,0.116,0.2060386893907562
722,861,139,0.139,0.21039663167111575
730,865,135,0.135,0.21148738650325685
758,879,121,0.121,0.20886658912710845
734,867,133,0.133,0.20417017016932368
788,894,106,0.106,0.19756209091097116
736,868,132,0.132,0.1978299412881024
782,891,109,0.109,0.1887468630336225
764,882,118,0.118,0.1991315257633105
754,877,123,0.123,0.19500712863449007
766,883,117,0.117,0.21250415503606201
776,888,112,0.112,0.21670659282500856
772,886,114,0.114,0.1944807031573728
762,881,119,0.119,0.19425243448838592
780,890,110,0.11,0.17895318692550063
650,825,175,0.175,0.19398176988548993
832,916,84,0.084,0.18475489347800614
780,890,110,0.11,0.18614739192742855
746,873,127,0.127,0.22778456926345825
708,854,146,0.146,0.2631634303062969
724,862,138,0.138,0.24586234266124665
734,867,133,0.133,0.2601626056730747
760,880,120,0.12,0.23439810289722818
830,915,85,0.085,0.2038580612912774
750,875,125,0.125,0.1975815826859325
790,895,105,0.105,0.19994117050990462
784,892,108,0.108,0.1968700277907774
758,879,121,0.121,0.235116284634918
764,882,118,0.118,0.22412435920909046
784,892,108,0.108,0.23409921232052147
778,889,111,0.111,0.24679429368674763
724,862,138,0.138,0.2626065614260733
678,839,161,0.161,0.26702634151279925
762,881,119,0.119,0.2534065673649311
758,879,121,0.121,0.2691522341631353
764,882,118,0.118,0.26613881942629813
748,874,126,0.126,0.2805734090059996
790,895,105,0.105,0.2664891449734569
732,866,134,0.134,0.2761929840780906
776,888,112,0.112,0.2650260839946568
678,839,161,0.161,0.27318822840601203
776,888,112,0.112,0.2561769163943827
786,893,107,0.107,0.2604355844594538
768,884,116,0.116,0.26650879502466707
768,884,116,0.116,0.2778995962627232
820,910,90,0.09,0.2607224917709827
782,891,109,0.109,0.30462378592230377
708,854,146,0.146,0.32336933583021166
766,883,117,0.117,0.32680568007193506
752,876,124,0.124,0.33331950626149776
