log_avg_ept_score,log_avg_succ_req,log_avg_blk_req,log_avg_BP_req,log_avg_entropy
6848,8424,1576,0.1576,1.6079310076713562
6726,8363,1637,0.1637,1.6079639128565788
6718,8359,1641,0.1641,1.6079217213213444
6692,8346,1654,0.1654,1.6080165341615678
6654,8327,1673,0.1673,1.6076960942268372
6762,8381,1619,0.1619,1.6072024929156141
6904,8452,1548,0.1548,1.607758783710003
6794,8397,1603,0.1603,1.6077148397684098
6942,8471,1529,0.1529,1.6073651422977449
6878,8439,1561,0.1561,1.6073683799028398
6962,8481,1519,0.1519,1.6071094457328319
6646,8323,1677,0.1677,1.607244352686405
6784,8392,1608,0.1608,1.6068835878551007
6922,8461,1539,0.1539,1.6069494952201844
6702,8351,1649,0.1649,1.6066615646213294
6770,8385,1615,0.1615,1.6067246253203107
6700,8350,1650,0.165,1.6057260590596245
6930,8465,1535,0.1535,1.6058051821649075
6728,8364,1636,0.1636,1.6056846604257822
6686,8343,1657,0.1657,1.6059230435967446
6650,8325,1675,0.1675,1.5999645449131727
6672,8336,1664,0.1664,1.6001106785622892
6732,8366,1634,0.1634,1.5992666052810849
6958,8479,1521,0.1521,1.599523713980615
6790,8395,1605,0.1605,1.5728663284320736
6722,8361,1639,0.1639,1.571895390868187
6830,8415,1585,0.1585,1.5698991916000844
6860,8430,1570,0.157,1.5680292142840568
6638,8319,1681,0.1681,1.4632445987297165
6848,8424,1576,0.1576,1.4565559980838503
6796,8398,1602,0.1602,1.4580796176296782
7070,8535,1465,0.1465,1.4483146212163847
7246,8623,1377,0.1377,1.1971210273965414
7224,8612,1388,0.1388,1.191478062831599
7030,8515,1485,0.1485,1.1793817668155737
7240,8620,1380,0.138,1.1695281323096858
7324,8662,1338,0.1338,0.9548441539687618
7206,8603,1397,0.1397,0.9551939371860204
7284,8642,1358,0.1358,0.9537723464416591
7266,8633,1367,0.1367,0.9457412013949031
7130,8565,1435,0.1435,0.9344140816264825
7344,8672,1328,0.1328,0.9264021369936818
7306,8653,1347,0.1347,0.9307148677318291
7508,8754,1246,0.1246,0.919428350026559
7502,8751,1249,0.1249,0.8237156907142605
7190,8595,1405,0.1405,0.8369185566299073
7306,8653,1347,0.1347,0.8186258135027809
7344,8672,1328,0.1328,0.8190103344754367
7372,8686,1314,0.1314,0.7482152624869352
7190,8595,1405,0.1405,0.7542584006949412
6870,8435,1565,0.1565,0.7646615503388311
7358,8679,1321,0.1321,0.752294302295929
7236,8618,1382,0.1382,0.7261664078368946
7300,8650,1350,0.135,0.7216038346741492
7390,8695,1305,0.1305,0.7206525371352651
7436,8718,1282,0.1282,0.7166508385406019
7404,8702,1298,0.1298,0.6365436064453883
7444,8722,1278,0.1278,0.6332148482357035
7528,8764,1236,0.1236,0.6315888920668764
7404,8702,1298,0.1298,0.6336459071128924
7214,8607,1393,0.1393,0.6303939895251999
